Timestamp,id,type,gate
2015-05-13 04:47:05,20154713044705-563,6,entrance4
2015-05-13 05:07:48,20154713044705-563,6,entrance2
2015-05-14 17:59:29,20155914055929-631,6,entrance4
2015-05-14 18:10:50,20155914055929-631,6,general-gate5
2015-05-14 18:23:59,20155914055929-631,6,general-gate2
2015-05-14 18:27:38,20155914055929-631,6,ranger-stop0
2015-05-14 18:31:06,20155914055929-631,6,ranger-stop2
2015-05-14 18:34:04,20155914055929-631,6,general-gate1
2015-05-14 18:57:29,20155914055929-631,6,entrance3
2015-05-16 03:42:41,20154216034241-337,6,entrance3
2015-05-16 03:58:46,20154216034241-337,6,general-gate7
2015-05-16 04:12:57,20154216034241-337,6,entrance1
2015-05-16 11:12:00,20151216111200-357,6,entrance3
2015-05-16 11:27:33,20151216111200-357,6,general-gate7
2015-05-16 11:41:17,20151216111200-357,6,entrance1
2015-05-16 15:34:07,20153416033407-294,6,entrance1
2015-05-16 15:47:51,20153416033407-294,6,general-gate7
2015-05-16 15:55:17,20153416033407-294,6,general-gate4
2015-05-16 16:07:08,20153416033407-294,6,general-gate1
2015-05-16 16:09:54,20153416033407-294,6,ranger-stop2
2015-05-16 16:13:08,20153416033407-294,6,ranger-stop0
2015-05-16 16:16:31,20153416033407-294,6,general-gate2
2015-05-16 16:37:40,20153416033407-294,6,entrance2
2015-05-18 08:41:03,20154118084103-860,6,entrance0
2015-05-18 08:42:41,20154118084103-860,6,general-gate1
2015-05-18 08:45:33,20154118084103-860,6,ranger-stop2
2015-05-18 08:48:55,20154118084103-860,6,ranger-stop0
2015-05-18 08:52:26,20154118084103-860,6,general-gate2
2015-05-18 09:05:08,20154118084103-860,6,general-gate5
2015-05-18 09:16:09,20154118084103-860,6,entrance4
2015-05-20 11:57:54,20155720115754-988,6,entrance3
2015-05-20 12:12:40,20155720115754-988,6,general-gate7
2015-05-20 12:25:43,20155720115754-988,6,entrance1
2015-05-20 12:53:43,20155320125343-802,6,entrance1
2015-05-20 13:08:22,20155320125343-802,6,general-gate7
2015-05-20 13:16:19,20155320125343-802,6,general-gate4
2015-05-20 13:30:30,20155320125343-802,6,entrance0
2015-05-21 00:01:22,20150121120122-416,6,entrance1
2015-05-21 00:13:56,20150121120122-416,6,general-gate7
2015-05-21 00:20:45,20150121120122-416,6,general-gate4
2015-05-21 00:31:34,20150121120122-416,6,general-gate1
2015-05-21 00:34:06,20150121120122-416,6,ranger-stop2
2015-05-21 00:37:02,20150121120122-416,6,ranger-stop0
2015-05-21 00:40:09,20150121120122-416,6,general-gate2
2015-05-21 00:51:17,20150121120122-416,6,general-gate5
2015-05-21 01:01:01,20150121120122-416,6,entrance4
2015-05-23 05:09:17,20150923050917-917,6,entrance0
2015-05-23 05:30:59,20150923050917-917,6,entrance3
2015-05-28 12:56:25,20155628125625-241,6,entrance4
2015-05-28 13:06:49,20155628125625-241,6,general-gate5
2015-05-28 13:18:52,20155628125625-241,6,general-gate2
2015-05-28 13:22:13,20155628125625-241,6,ranger-stop0
2015-05-28 13:25:23,20155628125625-241,6,ranger-stop2
2015-05-28 13:28:06,20155628125625-241,6,general-gate1
2015-05-28 13:29:43,20155628125625-241,6,entrance0
2015-05-28 14:15:53,20151528021553-459,6,entrance1
2015-05-28 14:28:29,20151528021553-459,6,general-gate7
2015-05-28 14:35:19,20151528021553-459,6,general-gate4
2015-05-28 14:46:10,20151528021553-459,6,general-gate1
2015-05-28 14:48:42,20151528021553-459,6,ranger-stop2
2015-05-28 14:51:39,20151528021553-459,6,ranger-stop0
2015-05-28 14:54:46,20151528021553-459,6,general-gate2
2015-05-28 15:05:58,20151528021553-459,6,general-gate5
2015-05-28 15:15:43,20151528021553-459,6,entrance4
2015-05-31 04:43:49,20154331044349-646,6,entrance2
2015-05-31 05:02:27,20154331044349-646,6,general-gate2
2015-05-31 05:05:27,20154331044349-646,6,ranger-stop0
2015-05-31 05:08:17,20154331044349-646,6,ranger-stop2
2015-05-31 05:10:43,20154331044349-646,6,general-gate1
2015-05-31 05:12:10,20154331044349-646,6,entrance0
2015-05-31 11:23:33,20152331112333-23,6,entrance1
2015-05-31 11:37:04,20152331112333-23,6,general-gate7
2015-05-31 11:44:23,20152331112333-23,6,general-gate4
2015-05-31 11:57:26,20152331112333-23,6,entrance0
2015-06-01 02:40:33,20154001024033-540,6,entrance4
2015-06-01 03:01:38,20154001024033-540,6,entrance2
2015-06-01 19:42:39,20154201074239-730,6,entrance3
2015-06-01 20:01:33,20154201074239-730,6,general-gate1
2015-06-01 20:03:58,20154201074239-730,6,ranger-stop2
2015-06-01 20:06:45,20154201074239-730,6,ranger-stop0
2015-06-01 20:09:42,20154201074239-730,6,general-gate2
2015-06-01 20:20:19,20154201074239-730,6,general-gate5
2015-06-01 20:29:35,20154201074239-730,6,entrance4
2015-06-03 08:35:18,20153503083518-692,6,entrance2
2015-06-03 08:56:08,20153503083518-692,6,entrance4
2015-06-04 07:43:54,20154304074354-660,6,entrance1
2015-06-04 07:56:24,20154304074354-660,6,general-gate7
2015-06-04 08:10:44,20154304074354-660,6,entrance3
2015-06-04 16:31:23,20153104043123-774,6,entrance3
2015-06-04 16:45:39,20153104043123-774,6,general-gate7
2015-06-04 16:58:14,20153104043123-774,6,entrance1
2015-06-04 19:55:43,20155504075543-891,6,entrance2
2015-06-04 20:14:28,20155504075543-891,6,general-gate2
2015-06-04 20:17:29,20155504075543-891,6,ranger-stop0
2015-06-04 20:20:21,20155504075543-891,6,ranger-stop2
2015-06-04 20:22:48,20155504075543-891,6,general-gate1
2015-06-04 20:42:10,20155504075543-891,6,entrance3
2015-06-04 22:25:21,20152504102521-438,6,entrance4
2015-06-04 22:34:27,20152504102521-438,6,general-gate5
2015-06-04 22:44:57,20152504102521-438,6,general-gate2
2015-06-04 22:47:52,20152504102521-438,6,ranger-stop0
2015-06-04 22:50:38,20152504102521-438,6,ranger-stop2
2015-06-04 22:53:01,20152504102521-438,6,general-gate1
2015-06-04 23:03:12,20152504102521-438,6,general-gate4
2015-06-04 23:09:36,20152504102521-438,6,general-gate7
2015-06-04 23:21:27,20152504102521-438,6,entrance1
2015-06-05 11:43:51,20154305114351-64,6,entrance1
2015-06-05 11:56:45,20154305114351-64,6,general-gate7
2015-06-05 12:03:44,20154305114351-64,6,general-gate4
2015-06-05 12:14:51,20154305114351-64,6,general-gate1
2015-06-05 12:17:27,20154305114351-64,6,ranger-stop2
2015-06-05 12:20:28,20154305114351-64,6,ranger-stop0
2015-06-05 12:23:40,20154305114351-64,6,general-gate2
2015-06-05 12:43:32,20154305114351-64,6,entrance2
2015-06-05 12:50:16,20155005125016-882,6,entrance1
2015-06-05 13:02:25,20155005125016-882,6,general-gate7
2015-06-05 13:09:00,20155005125016-882,6,general-gate4
2015-06-05 13:19:27,20155005125016-882,6,general-gate1
2015-06-05 13:21:54,20155005125016-882,6,ranger-stop2
2015-06-05 13:24:45,20155005125016-882,6,ranger-stop0
2015-06-05 13:27:45,20155005125016-882,6,general-gate2
2015-06-05 13:46:27,20155005125016-882,6,entrance2
2015-06-05 15:00:12,20150005030012-864,6,entrance1
2015-06-05 15:13:30,20150005030012-864,6,general-gate7
2015-06-05 15:20:43,20150005030012-864,6,general-gate4
2015-06-05 15:33:37,20150005030012-864,6,entrance0
2015-06-05 15:53:50,20155305035350-216,6,entrance3
2015-06-05 16:08:01,20155305035350-216,6,general-gate7
2015-06-05 16:20:33,20155305035350-216,6,entrance1
2015-06-06 22:21:37,20152106102137-170,6,entrance0
2015-06-06 22:34:38,20152106102137-170,6,general-gate4
2015-06-06 22:41:54,20152106102137-170,6,general-gate7
2015-06-06 22:55:25,20152106102137-170,6,entrance1
2015-06-07 00:31:15,20153107123115-491,6,entrance2
2015-06-07 00:50:18,20153107123115-491,6,general-gate2
2015-06-07 00:53:22,20153107123115-491,6,ranger-stop0
2015-06-07 00:56:16,20153107123115-491,6,ranger-stop2
2015-06-07 00:58:46,20153107123115-491,6,general-gate1
2015-06-07 01:18:25,20153107123115-491,6,entrance3
2015-06-08 07:14:39,20151408071439-232,6,entrance1
2015-06-08 07:27:35,20151408071439-232,6,general-gate7
2015-06-08 07:34:35,20151408071439-232,6,general-gate4
2015-06-08 07:47:06,20151408071439-232,6,entrance0
2015-06-08 08:26:51,20152608082651-981,6,entrance2
2015-06-08 08:46:46,20152608082651-981,6,general-gate2
2015-06-08 08:49:59,20152608082651-981,6,ranger-stop0
2015-06-08 08:53:01,20152608082651-981,6,ranger-stop2
2015-06-08 08:55:38,20152608082651-981,6,general-gate1
2015-06-08 09:06:48,20152608082651-981,6,general-gate4
2015-06-08 09:13:50,20152608082651-981,6,general-gate7
2015-06-08 09:26:50,20152608082651-981,6,entrance1
2015-06-08 21:35:25,20153508093525-159,6,entrance0
2015-06-08 21:36:50,20153508093525-159,6,general-gate1
2015-06-08 21:39:22,20153508093525-159,6,ranger-stop2
2015-06-08 21:42:15,20153508093525-159,6,ranger-stop0
2015-06-08 21:45:19,20153508093525-159,6,general-gate2
2015-06-08 22:04:24,20153508093525-159,6,entrance2
2015-06-09 05:06:06,20150609050606-751,6,entrance4
2015-06-09 05:15:40,20150609050606-751,6,general-gate5
2015-06-09 05:26:42,20150609050606-751,6,general-gate2
2015-06-09 05:29:46,20150609050606-751,6,ranger-stop0
2015-06-09 05:32:40,20150609050606-751,6,ranger-stop2
2015-06-09 05:35:11,20150609050606-751,6,general-gate1
2015-06-09 05:54:52,20150609050606-751,6,entrance3
2015-06-10 02:01:17,20150110020117-451,6,entrance1
2015-06-10 02:13:48,20150110020117-451,6,general-gate7
2015-06-10 02:20:36,20150110020117-451,6,general-gate4
2015-06-10 02:31:24,20150110020117-451,6,general-gate1
2015-06-10 02:33:56,20150110020117-451,6,ranger-stop2
2015-06-10 02:36:51,20150110020117-451,6,ranger-stop0
2015-06-10 02:39:57,20150110020117-451,6,general-gate2
2015-06-10 02:51:05,20150110020117-451,6,general-gate5
2015-06-10 03:00:46,20150110020117-451,6,entrance4
2015-06-10 15:38:28,20153810033828-103,6,entrance3
2015-06-10 16:00:17,20153810033828-103,6,general-gate1
2015-06-10 16:03:03,20153810033828-103,6,ranger-stop2
2015-06-10 16:06:18,20153810033828-103,6,ranger-stop0
2015-06-10 16:09:42,20153810033828-103,6,general-gate2
2015-06-10 16:21:56,20153810033828-103,6,general-gate5
2015-06-10 16:32:34,20153810033828-103,6,entrance4
2015-06-12 00:53:21,20155312125321-91,6,entrance3
2015-06-12 01:14:13,20155312125321-91,6,general-gate1
2015-06-12 01:16:53,20155312125321-91,6,ranger-stop2
2015-06-12 01:19:58,20155312125321-91,6,ranger-stop0
2015-06-12 01:23:14,20155312125321-91,6,general-gate2
2015-06-12 01:34:56,20155312125321-91,6,general-gate5
2015-06-12 01:45:06,20155312125321-91,6,entrance4
2015-06-12 08:43:45,20154312084345-256,6,entrance2
2015-06-12 09:06:05,20154312084345-256,6,general-gate2
2015-06-12 09:09:41,20154312084345-256,6,ranger-stop0
2015-06-12 09:13:06,20154312084345-256,6,ranger-stop2
2015-06-12 09:16:01,20154312084345-256,6,general-gate1
2015-06-12 09:28:31,20154312084345-256,6,general-gate4
2015-06-12 09:36:23,20154312084345-256,6,general-gate7
2015-06-12 09:51:00,20154312084345-256,6,entrance1
2015-06-12 18:11:51,20151112061151-995,6,entrance4
2015-06-12 18:31:08,20151112061151-995,6,entrance2
2015-06-13 01:51:07,20155113015107-173,6,entrance3
2015-06-13 02:13:49,20155113015107-173,6,general-gate1
2015-06-13 02:16:42,20155113015107-173,6,ranger-stop2
2015-06-13 02:20:04,20155113015107-173,6,ranger-stop0
2015-06-13 02:23:36,20155113015107-173,6,general-gate2
2015-06-13 02:36:22,20155113015107-173,6,general-gate5
2015-06-13 02:47:28,20155113015107-173,6,entrance4
2015-06-13 07:40:53,20154013074053-753,6,entrance0
2015-06-13 07:42:31,20154013074053-753,6,general-gate1
2015-06-13 07:45:25,20154013074053-753,6,ranger-stop2
2015-06-13 07:48:47,20154013074053-753,6,ranger-stop0
2015-06-13 07:52:19,20154013074053-753,6,general-gate2
2015-06-13 08:05:05,20154013074053-753,6,general-gate5
2015-06-13 08:16:11,20154013074053-753,6,entrance4
2015-06-13 14:42:05,20154213024205-43,6,entrance1
2015-06-13 14:53:42,20154213024205-43,6,general-gate7
2015-06-13 14:59:59,20154213024205-43,6,general-gate4
2015-06-13 15:11:14,20154213024205-43,6,entrance0
2015-06-14 04:46:21,20154614044621-250,6,entrance1
2015-06-14 05:00:12,20154614044621-250,6,general-gate7
2015-06-14 05:07:42,20154614044621-250,6,general-gate4
2015-06-14 05:21:06,20154614044621-250,6,entrance0
2015-06-14 05:39:36,20153914053936-509,6,entrance3
2015-06-14 05:53:33,20153914053936-509,6,general-gate7
2015-06-14 06:05:52,20153914053936-509,6,entrance1
2015-06-14 11:40:45,20154014114045-845,6,entrance4
2015-06-14 11:59:05,20154014114045-845,6,entrance2
2015-06-14 17:54:13,20155414055413-427,6,entrance2
2015-06-14 18:16:48,20155414055413-427,6,general-gate2
2015-06-14 18:20:26,20155414055413-427,6,ranger-stop0
2015-06-14 18:23:53,20155414055413-427,6,ranger-stop2
2015-06-14 18:26:52,20155414055413-427,6,general-gate1
2015-06-14 18:50:11,20155414055413-427,6,entrance3
2015-06-14 19:07:31,20150714070731-335,6,entrance0
2015-06-14 19:21:45,20150714070731-335,6,general-gate4
2015-06-14 19:29:46,20150714070731-335,6,general-gate7
2015-06-14 19:44:35,20150714070731-335,6,entrance1
2015-06-15 02:25:48,20152515022548-940,6,entrance2
2015-06-15 02:43:30,20152515022548-940,6,general-gate2
2015-06-15 02:46:22,20152515022548-940,6,ranger-stop0
2015-06-15 02:49:05,20152515022548-940,6,ranger-stop2
2015-06-15 02:51:25,20152515022548-940,6,general-gate1
2015-06-15 02:52:47,20152515022548-940,6,entrance0
2015-06-15 02:54:45,20155415025445-696,6,entrance3
2015-06-15 03:14:51,20155415025445-696,6,general-gate1
2015-06-15 03:17:25,20155415025445-696,6,ranger-stop2
2015-06-15 03:20:23,20155415025445-696,6,ranger-stop0
2015-06-15 03:23:32,20155415025445-696,6,general-gate2
2015-06-15 03:43:07,20155415025445-696,6,entrance2
2015-06-16 16:25:40,20152516042540-669,6,entrance2
2015-06-16 16:43:32,20152516042540-669,6,general-gate2
2015-06-16 16:46:25,20152516042540-669,6,ranger-stop0
2015-06-16 16:49:10,20152516042540-669,6,ranger-stop2
2015-06-16 16:51:30,20152516042540-669,6,general-gate1
2015-06-16 16:52:54,20152516042540-669,6,entrance0
2015-06-17 07:05:13,20150517070513-182,6,entrance2
2015-06-17 07:06:24,20150617070624-744,6,entrance3
2015-06-17 07:25:25,20150617070624-744,6,general-gate1
2015-06-17 07:27:02,20150517070513-182,6,general-gate2
2015-06-17 07:27:51,20150617070624-744,6,ranger-stop2
2015-06-17 07:30:33,20150517070513-182,6,ranger-stop0
2015-06-17 07:30:40,20150617070624-744,6,ranger-stop0
2015-06-17 07:33:39,20150617070624-744,6,general-gate2
2015-06-17 07:33:53,20150517070513-182,6,ranger-stop2
2015-06-17 07:36:44,20150517070513-182,6,general-gate1
2015-06-17 07:38:26,20150517070513-182,6,entrance0
2015-06-17 07:52:14,20150617070624-744,6,entrance2
2015-06-17 13:13:27,20151317011327-569,6,entrance0
2015-06-17 13:14:47,20151317011327-569,6,general-gate1
2015-06-17 13:17:08,20151317011327-569,6,ranger-stop2
2015-06-17 13:19:52,20151317011327-569,6,ranger-stop0
2015-06-17 13:22:44,20151317011327-569,6,general-gate2
2015-06-17 13:33:03,20151317011327-569,6,general-gate5
2015-06-17 13:42:01,20151317011327-569,6,entrance4
2015-06-18 02:37:11,20153718023711-582,6,entrance2
2015-06-18 02:57:50,20153718023711-582,6,general-gate2
2015-06-18 03:01:10,20153718023711-582,6,ranger-stop0
2015-06-18 03:04:19,20153718023711-582,6,ranger-stop2
2015-06-18 03:07:03,20153718023711-582,6,general-gate1
2015-06-18 03:18:38,20153718023711-582,6,general-gate4
2015-06-18 03:25:54,20153718023711-582,6,general-gate7
2015-06-18 03:39:25,20153718023711-582,6,entrance1
2015-06-18 19:00:04,20150018070004-166,6,entrance3
2015-06-18 19:20:56,20150018070004-166,6,general-gate1
2015-06-18 19:23:36,20150018070004-166,6,ranger-stop2
2015-06-18 19:26:41,20150018070004-166,6,ranger-stop0
2015-06-18 19:29:57,20150018070004-166,6,general-gate2
2015-06-18 19:41:39,20150018070004-166,6,general-gate5
2015-06-18 19:51:49,20150018070004-166,6,entrance4
2015-06-19 04:48:05,20154819044805-235,6,entrance1
2015-06-19 05:01:36,20154819044805-235,6,general-gate7
2015-06-19 05:08:55,20154819044805-235,6,general-gate4
2015-06-19 05:20:32,20154819044805-235,6,general-gate1
2015-06-19 05:23:16,20154819044805-235,6,ranger-stop2
2015-06-19 05:26:26,20154819044805-235,6,ranger-stop0
2015-06-19 05:29:46,20154819044805-235,6,general-gate2
2015-06-19 05:41:47,20154819044805-235,6,general-gate5
2015-06-19 05:52:13,20154819044805-235,6,entrance4
2015-06-20 03:08:42,20150820030842-112,6,entrance1
2015-06-20 03:22:12,20150820030842-112,6,general-gate7
2015-06-20 03:29:31,20150820030842-112,6,general-gate4
2015-06-20 03:41:07,20150820030842-112,6,general-gate1
2015-06-20 03:43:51,20150820030842-112,6,ranger-stop2
2015-06-20 03:47:01,20150820030842-112,6,ranger-stop0
2015-06-20 03:50:21,20150820030842-112,6,general-gate2
2015-06-20 04:02:20,20150820030842-112,6,general-gate5
2015-06-20 04:12:46,20150820030842-112,6,entrance4
2015-06-20 05:06:21,20150620050621-275,6,entrance1
2015-06-20 05:07:11,20150720050711-732,6,entrance1
2015-06-20 05:19:02,20150620050621-275,6,general-gate7
2015-06-20 05:19:38,20150720050711-732,6,general-gate7
2015-06-20 05:26:23,20150720050711-732,6,general-gate4
2015-06-20 05:33:30,20150620050621-275,6,entrance3
2015-06-20 05:38:26,20150720050711-732,6,entrance0
2015-06-20 19:35:59,20153520073559-143,6,entrance2
2015-06-20 19:57:45,20153520073559-143,6,general-gate2
2015-06-20 20:01:16,20153520073559-143,6,ranger-stop0
2015-06-20 20:04:36,20153520073559-143,6,ranger-stop2
2015-06-20 20:07:26,20153520073559-143,6,general-gate1
2015-06-20 20:19:39,20153520073559-143,6,general-gate4
2015-06-20 20:27:19,20153520073559-143,6,general-gate7
2015-06-20 20:41:33,20153520073559-143,6,entrance1
2015-06-21 20:34:20,20153421083420-150,6,entrance1
2015-06-21 20:46:37,20153421083420-150,6,general-gate7
2015-06-21 20:53:16,20153421083420-150,6,general-gate4
2015-06-21 21:05:07,20153421083420-150,6,entrance0
2015-06-24 02:37:50,20153724023750-556,6,entrance4
2015-06-24 02:43:54,20154324024354-470,6,entrance4
2015-06-24 02:56:12,20153724023750-556,6,entrance2
2015-06-24 03:02:33,20154324024354-470,6,entrance2
2015-06-24 16:14:36,20151424041436-899,6,entrance4
2015-06-24 16:31:45,20151424041436-899,6,entrance2
2015-06-25 02:59:14,20155925025914-782,6,entrance0
2015-06-25 03:00:50,20155925025914-782,6,general-gate1
2015-06-25 03:03:40,20155925025914-782,6,ranger-stop2
2015-06-25 03:06:58,20155925025914-782,6,ranger-stop0
2015-06-25 03:10:26,20155925025914-782,6,general-gate2
2015-06-25 03:22:55,20155925025914-782,6,general-gate5
2015-06-25 03:33:47,20155925025914-782,6,entrance4
2015-06-25 04:26:44,20152625042644-584,6,entrance0
2015-06-25 04:28:08,20152625042644-584,6,general-gate1
2015-06-25 04:30:36,20152625042644-584,6,ranger-stop2
2015-06-25 04:33:28,20152625042644-584,6,ranger-stop0
2015-06-25 04:36:29,20152625042644-584,6,general-gate2
2015-06-25 04:55:16,20152625042644-584,6,entrance2
2015-06-25 14:18:08,20151825021808-12,6,entrance0
2015-06-25 14:19:30,20151825021808-12,6,general-gate1
2015-06-25 14:21:57,20151825021808-12,6,ranger-stop2
2015-06-25 14:24:47,20151825021808-12,6,ranger-stop0
2015-06-25 14:27:47,20151825021808-12,6,general-gate2
2015-06-25 14:46:23,20151825021808-12,6,entrance2
2015-06-25 19:26:19,20152625072619-375,6,entrance3
2015-06-25 19:47:44,20152625072619-375,6,general-gate1
2015-06-25 19:50:28,20152625072619-375,6,ranger-stop2
2015-06-25 19:53:39,20152625072619-375,6,ranger-stop0
2015-06-25 19:57:00,20152625072619-375,6,general-gate2
2015-06-25 20:17:50,20152625072619-375,6,entrance2
2015-06-27 00:56:23,20155627125623-941,6,entrance1
2015-06-27 01:09:11,20155627125623-941,6,general-gate7
2015-06-27 01:16:09,20155627125623-941,6,general-gate4
2015-06-27 01:28:35,20155627125623-941,6,entrance0
2015-06-27 03:59:51,20155927035951-237,6,entrance0
2015-06-27 04:13:02,20155927035951-237,6,general-gate4
2015-06-27 04:20:27,20155927035951-237,6,general-gate7
2015-06-27 04:34:12,20155927035951-237,6,entrance1
2015-06-27 14:42:29,20154227024229-598,6,entrance0
2015-06-27 14:54:43,20154227024229-598,6,general-gate4
2015-06-27 15:01:36,20154227024229-598,6,general-gate7
2015-06-27 15:14:20,20154227024229-598,6,entrance1
2015-06-27 19:39:57,20153927073957-20,6,entrance4
2015-06-27 19:49:10,20153927073957-20,6,general-gate5
2015-06-27 19:59:47,20153927073957-20,6,general-gate2
2015-06-27 20:02:43,20153927073957-20,6,ranger-stop0
2015-06-27 20:05:31,20153927073957-20,6,ranger-stop2
2015-06-27 20:07:55,20153927073957-20,6,general-gate1
2015-06-27 20:09:21,20153927073957-20,6,entrance0
2015-06-27 20:19:56,20151927081956-902,6,entrance3
2015-06-27 20:35:39,20151927081956-902,6,general-gate7
2015-06-27 20:49:30,20151927081956-902,6,entrance1
2015-06-28 17:23:31,20152328052331-12,6,entrance1
2015-06-28 17:37:46,20152328052331-12,6,general-gate7
2015-06-28 17:54:01,20152328052331-12,6,entrance3
2015-06-28 19:53:44,20155328075344-727,6,entrance4
2015-06-28 20:03:54,20155328075344-727,6,general-gate5
2015-06-28 20:15:38,20155328075344-727,6,general-gate2
2015-06-28 20:18:54,20155328075344-727,6,ranger-stop0
2015-06-28 20:21:59,20155328075344-727,6,ranger-stop2
2015-06-28 20:24:40,20155328075344-727,6,general-gate1
2015-06-28 20:36:05,20155328075344-727,6,general-gate4
2015-06-28 20:43:14,20155328075344-727,6,general-gate7
2015-06-28 20:56:30,20155328075344-727,6,entrance1
2015-06-29 20:13:57,20151329081357-856,6,entrance2
2015-06-29 20:36:03,20151329081357-856,6,general-gate2
2015-06-29 20:39:36,20151329081357-856,6,ranger-stop0
2015-06-29 20:42:58,20151329081357-856,6,ranger-stop2
2015-06-29 20:45:52,20151329081357-856,6,general-gate1
2015-06-29 20:58:15,20151329081357-856,6,general-gate4
2015-06-29 21:06:02,20151329081357-856,6,general-gate7
2015-06-29 21:20:28,20151329081357-856,6,entrance1
2015-07-01 05:53:47,20155301055347-195,6,entrance3
2015-07-01 06:12:35,20155301055347-195,6,general-gate1
2015-07-01 06:14:58,20155301055347-195,6,ranger-stop2
2015-07-01 06:17:45,20155301055347-195,6,ranger-stop0
2015-07-01 06:20:40,20155301055347-195,6,general-gate2
2015-07-01 06:38:56,20155301055347-195,6,entrance2
2015-07-01 10:41:21,20154101104121-957,6,entrance3
2015-07-01 11:00:13,20154101104121-957,6,general-gate1
2015-07-01 11:02:38,20154101104121-957,6,ranger-stop2
2015-07-01 11:05:25,20154101104121-957,6,ranger-stop0
2015-07-01 11:08:22,20154101104121-957,6,general-gate2
2015-07-01 11:19:00,20154101104121-957,6,general-gate5
2015-07-01 11:28:16,20154101104121-957,6,entrance4
2015-07-01 22:32:25,20153201103225-274,6,entrance3
2015-07-01 22:54:01,20153201103225-274,6,general-gate1
2015-07-01 22:56:46,20153201103225-274,6,ranger-stop2
2015-07-01 22:59:58,20153201103225-274,6,ranger-stop0
2015-07-01 23:03:20,20153201103225-274,6,general-gate2
2015-07-01 23:24:19,20153201103225-274,6,entrance2
2015-07-01 23:39:55,20153901113955-499,6,entrance4
2015-07-01 23:49:22,20153901113955-499,6,general-gate5
2015-07-02 00:00:18,20153901113955-499,6,general-gate2
2015-07-02 00:03:21,20153901113955-499,6,ranger-stop0
2015-07-02 00:06:14,20153901113955-499,6,ranger-stop2
2015-07-02 00:08:42,20153901113955-499,6,general-gate1
2015-07-02 00:10:10,20153901113955-499,6,entrance0
2015-07-02 12:13:24,20151302121324-471,6,entrance3
2015-07-02 12:34:12,20151302121324-471,6,general-gate1
2015-07-02 12:36:52,20151302121324-471,6,ranger-stop2
