Timestamp,id,type,gate
2015-05-02 15:15:13,20155302025352-365,1,general-gate7
2015-05-02 15:29:27,20155302025352-365,1,entrance1
2015-05-02 18:12:11,20153601093644-33,1,camping3
2015-05-02 18:26:06,20153601093644-33,1,general-gate7
2015-05-02 18:33:19,20153601093644-33,1,general-gate4
2015-05-02 18:44:48,20153601093644-33,1,general-gate1
2015-05-02 18:47:30,20153601093644-33,1,ranger-stop2
2015-05-02 18:50:37,20153601093644-33,1,ranger-stop0
2015-05-02 18:53:54,20153601093644-33,1,general-gate2
2015-05-02 19:14:22,20153601093644-33,1,entrance2
2015-05-03 00:10:25,20151003121025-950,1,entrance0
2015-05-03 00:12:01,20151003121025-950,1,general-gate1
2015-05-03 00:14:49,20151003121025-950,1,ranger-stop2
2015-05-03 00:18:06,20151003121025-950,1,ranger-stop0
2015-05-03 00:21:32,20151003121025-950,1,general-gate2
2015-05-03 00:33:54,20151003121025-950,1,general-gate5
2015-05-03 00:44:39,20151003121025-950,1,entrance4
2015-05-03 07:19:34,20151903071934-939,1,entrance1
2015-05-03 07:30:07,20151903071934-939,1,camping3
2015-05-03 07:36:14,20153603073614-148,1,entrance1
2015-05-03 07:40:50,20154003074050-280,1,entrance2
2015-05-03 07:47:48,20153603073614-148,1,general-gate7
2015-05-03 07:56:43,20153603073614-148,1,camping5
2015-05-03 08:02:27,20154003074050-280,1,general-gate2
2015-05-03 08:05:56,20154003074050-280,1,ranger-stop0
2015-05-03 08:09:14,20154003074050-280,1,ranger-stop2
2015-05-03 08:12:05,20154003074050-280,1,general-gate1
2015-05-03 08:24:12,20154003074050-280,1,general-gate4
2015-05-03 08:31:50,20154003074050-280,1,general-gate7
2015-05-03 08:43:22,20154303084322-126,1,entrance2
2015-05-03 08:51:39,20154003074050-280,1,camping0
2015-05-03 09:02:33,20154303084322-126,1,general-gate2
2015-05-03 09:05:39,20154303084322-126,1,ranger-stop0
2015-05-03 09:08:34,20154303084322-126,1,ranger-stop2
2015-05-03 09:11:05,20154303084322-126,1,general-gate1
2015-05-03 09:12:35,20154303084322-126,1,entrance0
2015-05-03 09:15:45,20151503091545-22,1,entrance2
2015-05-03 09:21:15,20151503091545-22,1,general-gate3
2015-05-03 09:22:09,20151503091545-22,1,camping8
2015-05-03 10:37:02,20153703103702-660,1,entrance0
2015-05-03 10:59:24,20153703103702-660,1,entrance3
2015-05-03 11:07:36,20150703110736-237,1,entrance0
2015-05-03 11:19:03,20150703110736-237,1,general-gate4
2015-05-03 11:25:30,20150703110736-237,1,general-gate7
2015-05-03 11:34:40,20150703110736-237,1,camping5
2015-05-03 12:18:17,20151803121817-229,1,entrance4
2015-05-03 12:28:23,20151803121817-229,1,general-gate5
2015-05-03 12:40:01,20151803121817-229,1,general-gate2
2015-05-03 12:43:16,20151803121817-229,1,ranger-stop0
2015-05-03 12:46:20,20151803121817-229,1,ranger-stop2
2015-05-03 12:48:58,20151803121817-229,1,general-gate1
2015-05-03 13:00:18,20151803121817-229,1,general-gate4
2015-05-03 13:07:25,20151803121817-229,1,general-gate7
2015-05-03 13:20:34,20151803121817-229,1,entrance1
2015-05-03 14:04:16,20150403020416-490,1,entrance3
2015-05-03 14:19:16,20150403020416-490,1,general-gate7
2015-05-03 14:29:29,20150403020416-490,1,camping5
2015-05-03 14:29:32,20150403020416-490,1,camping5
2015-05-03 14:39:42,20150403020416-490,1,general-gate7
2015-05-03 14:46:48,20150403020416-490,1,general-gate4
2015-05-03 14:58:11,20150403020416-490,1,general-gate1
2015-05-03 15:00:51,20150403020416-490,1,ranger-stop2
2015-05-03 15:03:56,20150403020416-490,1,ranger-stop0
2015-05-03 15:07:12,20150403020416-490,1,general-gate2
2015-05-03 15:18:54,20150403020416-490,1,general-gate5
2015-05-03 15:25:27,20152503032527-873,1,entrance2
2015-05-03 15:29:05,20150403020416-490,1,entrance4
2015-05-03 15:32:46,20153203033246-681,1,entrance0
2015-05-03 15:32:55,20153203033255-977,1,entrance3
2015-05-03 15:45:55,20152503032527-873,1,general-gate2
2015-05-03 15:46:30,20153203033255-977,1,general-gate7
2015-05-03 15:46:40,20153203033246-681,1,general-gate4
2015-05-03 15:49:13,20152503032527-873,1,ranger-stop0
2015-05-03 15:50:17,20155003035017-260,1,entrance0
2015-05-03 15:51:16,20155103035116-592,1,entrance3
2015-05-03 15:52:20,20152503032527-873,1,ranger-stop2
2015-05-03 15:54:28,20153203033246-681,1,general-gate7
2015-05-03 15:55:02,20152503032527-873,1,general-gate1
2015-05-03 15:55:27,20153203033255-977,1,camping4
2015-05-03 16:03:49,20155003035017-260,1,general-gate4
2015-05-03 16:06:31,20152503032527-873,1,general-gate4
2015-05-03 16:08:22,20155103035116-592,1,general-gate7
2015-05-03 16:11:24,20155003035017-260,1,general-gate7
2015-05-03 16:13:45,20152503032527-873,1,general-gate7
2015-05-03 16:14:47,20153203033246-681,1,camping0
2015-05-03 16:19:40,20155103035116-592,1,camping4
2015-05-03 16:22:14,20155003035017-260,1,camping5
2015-05-03 16:32:31,20152503032527-873,1,camping0
2015-05-03 17:48:07,20154803054807-805,1,entrance4
2015-05-03 17:59:06,20154803054807-805,1,general-gate5
2015-05-03 18:11:50,20154803054807-805,1,general-gate2
2015-05-03 18:15:21,20154803054807-805,1,ranger-stop0
2015-05-03 18:18:42,20154803054807-805,1,ranger-stop2
2015-05-03 18:21:34,20154803054807-805,1,general-gate1
2015-05-03 18:44:15,20154803054807-805,1,entrance3
2015-05-03 18:48:13,20154803064813-28,1,entrance1
2015-05-03 19:00:15,20154803064813-28,1,general-gate7
2015-05-03 19:06:46,20154803064813-28,1,general-gate4
2015-05-03 19:17:07,20154803064813-28,1,general-gate1
2015-05-03 19:19:33,20154803064813-28,1,ranger-stop2
2015-05-03 19:22:22,20154803064813-28,1,ranger-stop0
2015-05-03 19:25:21,20154803064813-28,1,general-gate2
2015-05-03 19:36:04,20154803064813-28,1,general-gate5
2015-05-03 19:45:23,20154803064813-28,1,entrance4
2015-05-04 02:17:45,20151704021745-210,1,entrance3
2015-05-04 02:41:55,20151704021745-210,1,entrance0
2015-05-04 06:07:47,20150704060747-94,1,entrance3
2015-05-04 06:30:18,20150704060747-94,1,entrance0
2015-05-04 07:21:25,20152104072125-25,1,entrance0
2015-05-04 07:34:36,20153404073436-211,1,entrance2
2015-05-04 07:34:51,20152104072125-25,1,general-gate4
2015-05-04 07:42:25,20152104072125-25,1,general-gate7
2015-05-04 07:55:55,20153404073436-211,1,general-gate2
2015-05-04 07:56:24,20152104072125-25,1,entrance1
2015-05-04 07:59:21,20153404073436-211,1,ranger-stop0
2015-05-04 08:02:37,20153404073436-211,1,ranger-stop2
2015-05-04 08:05:25,20153404073436-211,1,general-gate1
2015-05-04 08:07:05,20153404073436-211,1,entrance0
2015-05-04 09:13:19,20151304091319-319,1,entrance1
2015-05-04 09:25:21,20151304091319-319,1,general-gate7
2015-05-04 09:39:08,20151304091319-319,1,entrance3
2015-05-04 13:08:00,20153203033246-681,1,camping0
2015-05-04 13:28:12,20153203033246-681,1,general-gate7
2015-05-04 13:43:59,20154304014359-573,1,entrance0
2015-05-04 13:44:41,20153203033246-681,1,entrance3
2015-05-04 13:56:16,20154304014359-573,1,general-gate4
2015-05-04 13:57:50,20155704015750-993,1,entrance1
2015-05-04 14:03:11,20154304014359-573,1,general-gate7
2015-05-04 14:11:38,20155704015750-993,1,general-gate7
2015-05-04 14:16:35,20154304014359-573,1,camping3
2015-05-04 14:16:40,20154304014359-573,1,camping3
2015-05-04 14:19:08,20155704015750-993,1,general-gate4
2015-05-04 14:29:59,20154304014359-573,1,general-gate7
2015-05-04 14:32:30,20155704015750-993,1,entrance0
2015-05-04 14:36:53,20154304014359-573,1,general-gate4
2015-05-04 14:47:51,20154304014359-573,1,general-gate1
2015-05-04 14:50:25,20154304014359-573,1,ranger-stop2
2015-05-04 14:53:24,20154304014359-573,1,ranger-stop0
2015-05-04 14:56:33,20154304014359-573,1,general-gate2
2015-05-04 15:06:48,20150604030648-583,1,entrance1
2015-05-04 15:16:10,20154304014359-573,1,entrance2
2015-05-04 15:19:24,20150604030648-583,1,general-gate7
2015-05-04 15:26:15,20150604030648-583,1,general-gate4
2015-05-04 15:37:07,20150604030648-583,1,general-gate1
2015-05-04 15:39:40,20150604030648-583,1,ranger-stop2
2015-05-04 15:42:38,20150604030648-583,1,ranger-stop0
2015-05-04 15:45:45,20150604030648-583,1,general-gate2
2015-05-04 15:49:21,20150604030648-583,1,general-gate0
2015-05-04 15:56:13,20154002074031-133,1,camping6
2015-05-04 15:56:27,20150604030648-583,1,camping1
2015-05-04 15:56:34,20150604030648-583,1,camping1
2015-05-04 16:03:34,20150604030648-583,1,general-gate0
2015-05-04 16:05:32,20154002074031-133,1,general-gate5
2015-05-04 16:07:10,20150604030648-583,1,general-gate2
2015-05-04 16:10:18,20150604030648-583,1,ranger-stop0
2015-05-04 16:13:15,20150604030648-583,1,ranger-stop2
2015-05-04 16:15:48,20150604030648-583,1,general-gate1
2015-05-04 16:16:02,20154002074031-133,1,general-gate2
2015-05-04 16:18:57,20154002074031-133,1,ranger-stop0
2015-05-04 16:21:43,20154002074031-133,1,ranger-stop2
2015-05-04 16:24:06,20154002074031-133,1,general-gate1
2015-05-04 16:35:49,20150604030648-583,1,entrance3
2015-05-04 16:42:52,20154002074031-133,1,entrance3
2015-05-04 17:54:57,20155003035017-260,1,camping5
2015-05-04 18:05:43,20155003035017-260,1,general-gate7
2015-05-04 18:15:38,20151504061538-491,1,entrance4
2015-05-04 18:21:40,20155003035017-260,1,entrance3
2015-05-04 18:25:30,20151504061538-491,1,general-gate5
2015-05-04 18:36:52,20151504061538-491,1,general-gate2
2015-05-04 18:40:03,20151504061538-491,1,ranger-stop0
2015-05-04 18:43:03,20151504061538-491,1,ranger-stop2
2015-05-04 18:45:37,20151504061538-491,1,general-gate1
2015-05-04 18:47:09,20151504061538-491,1,entrance0
2015-05-04 22:26:03,20155201095259-137,1,camping8
2015-05-04 22:48:54,20155201095259-137,1,general-gate2
2015-05-04 22:52:36,20155201095259-137,1,ranger-stop0
2015-05-04 22:56:08,20155201095259-137,1,ranger-stop2
2015-05-04 22:59:10,20155201095259-137,1,general-gate1
2015-05-04 23:00:57,20155201095259-137,1,entrance0
2015-05-04 23:19:28,20151904111928-259,1,entrance1
2015-05-04 23:31:16,20151904111928-259,1,general-gate7
2015-05-04 23:37:39,20151904111928-259,1,general-gate4
2015-05-04 23:49:04,20151904111928-259,1,entrance0
2015-05-05 00:52:10,20155205125210-970,1,entrance0
2015-05-05 01:12:42,20155205125210-970,1,entrance3
2015-05-05 06:18:31,20151805061831-133,1,entrance4
2015-05-05 06:30:13,20151805061831-133,1,general-gate5
2015-05-05 06:43:44,20151805061831-133,1,general-gate2
2015-05-05 06:47:29,20151805061831-133,1,ranger-stop0
2015-05-05 06:51:03,20151805061831-133,1,ranger-stop2
2015-05-05 06:54:06,20151805061831-133,1,general-gate1
2015-05-05 07:07:10,20151805061831-133,1,general-gate4
2015-05-05 07:15:24,20151805061831-133,1,general-gate7
2015-05-05 07:33:32,20153305073332-375,1,entrance4
2015-05-05 07:35:37,20153305073332-375,1,camping6
2015-05-05 07:35:43,20153305073332-375,1,camping6
2015-05-05 07:36:45,20151805061831-133,1,camping0
2015-05-05 07:37:48,20153305073332-375,1,entrance4
2015-05-05 07:53:55,20155305075355-395,1,entrance1
2015-05-05 08:01:56,20150105080156-835,1,entrance2
2015-05-05 08:06:16,20155305075355-395,1,general-gate7
2015-05-05 08:12:58,20155305075355-395,1,general-gate4
2015-05-05 08:21:14,20150105080156-835,1,general-gate2
2015-05-05 08:23:35,20155305075355-395,1,general-gate1
2015-05-05 08:24:21,20150105080156-835,1,ranger-stop0
2015-05-05 08:26:04,20155305075355-395,1,ranger-stop2
2015-05-05 08:27:00,20152705082700-328,1,entrance4
2015-05-05 08:27:17,20150105080156-835,1,ranger-stop2
2015-05-05 08:28:57,20155305075355-395,1,ranger-stop0
2015-05-05 08:29:50,20150105080156-835,1,general-gate1
2015-05-05 08:32:00,20155305075355-395,1,general-gate2
2015-05-05 08:36:32,20152705082700-328,1,general-gate5
2015-05-05 08:40:37,20150105080156-835,1,general-gate4
2015-05-05 08:43:00,20155305075355-395,1,general-gate5
2015-05-05 08:47:26,20150105080156-835,1,general-gate7
2015-05-05 08:48:58,20152705082700-328,1,camping8
2015-05-05 08:52:32,20155305075355-395,1,entrance4
2015-05-05 08:57:52,20155705085752-232,1,entrance3
2015-05-05 09:00:04,20150105080156-835,1,entrance1
2015-05-05 09:12:05,20155705085752-232,1,general-gate7
2015-05-05 09:29:18,20155705085752-232,1,camping2
2015-05-05 09:29:28,20155705085752-232,1,camping2
2015-05-05 09:46:34,20155705085752-232,1,general-gate7
2015-05-05 10:00:51,20155705085752-232,1,entrance3
2015-05-05 11:38:57,20155701105733-580,1,camping5
2015-05-05 11:49:25,20155701105733-580,1,general-gate7
2015-05-05 12:04:54,20155701105733-580,1,entrance3
2015-05-05 12:31:01,20153105123101-248,1,entrance1
2015-05-05 12:43:12,20153105123101-248,1,general-gate7
2015-05-05 12:49:47,20153105123101-248,1,general-gate4
2015-05-05 13:00:15,20153105123101-248,1,general-gate1
2015-05-05 13:02:42,20153105123101-248,1,ranger-stop2
2015-05-05 13:04:36,20150405010436-416,1,entrance0
2015-05-05 13:05:33,20153105123101-248,1,ranger-stop0
2015-05-05 13:06:06,20150405010436-416,1,general-gate1
2015-05-05 13:08:33,20153105123101-248,1,general-gate2
2015-05-05 13:08:47,20150405010436-416,1,ranger-stop2
2015-05-05 13:11:53,20150405010436-416,1,ranger-stop0
2015-05-05 13:15:10,20150405010436-416,1,general-gate2
2015-05-05 13:19:22,20153105123101-248,1,general-gate5
2015-05-05 13:29:01,20153105123101-248,1,camping6
2015-05-05 13:29:10,20153105123101-248,1,camping6
2015-05-05 13:35:29,20150405010436-416,1,entrance2
2015-05-05 13:47:29,20153105123101-248,1,entrance2
2015-05-05 16:06:18,20150605040618-478,1,entrance4
2015-05-05 16:17:01,20150605040618-478,1,general-gate5
2015-05-05 16:21:40,20152105042140-626,1,entrance4
2015-05-05 16:29:23,20150605040618-478,1,general-gate2
2015-05-05 16:31:50,20152105042140-626,1,general-gate5
2015-05-05 16:32:49,20150605040618-478,1,ranger-stop0
2015-05-05 16:36:05,20150605040618-478,1,ranger-stop2
2015-05-05 16:38:53,20150605040618-478,1,general-gate1
2015-05-05 16:43:32,20152105042140-626,1,general-gate2
2015-05-05 16:46:47,20152105042140-626,1,ranger-stop0
2015-05-05 16:49:52,20152105042140-626,1,ranger-stop2
2015-05-05 16:50:53,20150605040618-478,1,general-gate4
2015-05-05 16:52:31,20152105042140-626,1,general-gate1
2015-05-05 16:58:27,20150605040618-478,1,general-gate7
2015-05-05 17:03:53,20152105042140-626,1,general-gate4
2015-05-05 17:08:57,20150605040618-478,1,camping4
2015-05-05 17:11:01,20152105042140-626,1,general-gate7
2015-05-05 17:29:35,20152105042140-626,1,camping0
2015-05-05 17:29:41,20152105042140-626,1,camping0
2015-05-05 17:41:02,20154105054102-171,1,entrance4
2015-05-05 17:48:09,20152105042140-626,1,general-gate7
2015-05-05 17:55:17,20152105042140-626,1,general-gate4
2015-05-05 17:58:41,20154105054102-171,1,entrance2
2015-05-05 18:08:04,20152105042140-626,1,entrance0
2015-05-05 19:12:01,20151205071201-727,1,entrance2
2015-05-05 19:33:34,20151205071201-727,1,entrance4
2015-05-05 20:53:07,20153203033255-977,1,camping4
2015-05-05 21:01:59,20153203033255-977,1,general-gate7
2015-05-05 21:08:26,20153203033255-977,1,general-gate4
2015-05-05 21:18:39,20153203033255-977,1,general-gate1
2015-05-05 21:21:04,20153203033255-977,1,ranger-stop2
2015-05-05 21:23:50,20153203033255-977,1,ranger-stop0
2015-05-05 21:26:45,20153203033255-977,1,general-gate2
2015-05-05 21:37:19,20153203033255-977,1,general-gate5
2015-05-05 21:46:31,20153203033255-977,1,entrance4
2015-05-06 06:26:18,20152606062618-786,1,entrance1
2015-05-06 06:38:05,20152606062618-786,1,general-gate7
2015-05-06 06:46:58,20150703110736-237,1,camping5
2015-05-06 06:47:14,20152606062618-786,1,camping5
2015-05-06 06:56:06,20150703110736-237,1,general-gate7
2015-05-06 07:09:39,20150703110736-237,1,entrance3
2015-05-06 07:33:21,20153603073614-148,1,camping5
2015-05-06 07:41:04,20154106074104-999,1,entrance3
2015-05-06 07:42:14,20153603073614-148,1,general-gate7
2015-05-06 07:45:17,20154506074517-446,1,entrance3
2015-05-06 07:48:27,20153603073614-148,1,general-gate4
2015-05-06 07:58:22,20153603073614-148,1,general-gate1
2015-05-06 07:59:20,20154506074517-446,1,general-gate7
2015-05-06 08:00:41,20153603073614-148,1,ranger-stop2
2015-05-06 08:02:11,20154106074104-999,1,general-gate1
2015-05-06 08:03:24,20153603073614-148,1,ranger-stop0
