id,gate,Timestamp
20150316090337-647,entrance0,1
20150316090337-647,entrance1,1
20150316090337-647,general-gate4,1
20150316090337-647,general-gate7,1
20150319100341-343,entrance1,1
20150319100341-343,entrance4,1
20150319100341-343,general-gate1,1
20150319100341-343,general-gate2,1
20150319100341-343,general-gate4,1
20150319100341-343,general-gate5,1
20150319100341-343,general-gate7,1
20150319100341-343,ranger-stop0,1
20150319100341-343,ranger-stop2,1
20150326080304-403,entrance1,1
20150326080304-403,entrance2,1
20150326080304-403,general-gate1,1
20150326080304-403,general-gate2,1
20150326080304-403,general-gate4,1
20150326080304-403,general-gate7,1
20150326080304-403,ranger-stop0,1
20150326080304-403,ranger-stop2,1
20150329090321-197,entrance0,1
20150329090321-197,entrance1,1
20150329090321-197,general-gate4,1
20150329090321-197,general-gate7,1
20150330010358-933,entrance0,1
20150330010358-933,entrance4,1
20150330010358-933,general-gate1,1
20150330010358-933,general-gate2,1
20150330010358-933,general-gate5,1
20150330010358-933,ranger-stop0,1
20150330010358-933,ranger-stop2,1
20150330100336-92,entrance0,1
20150330100336-92,entrance1,1
20150330100336-92,general-gate4,1
20150330100336-92,general-gate7,1
20150331030328-660,entrance1,1
20150331030328-660,entrance2,1
20150331030328-660,general-gate1,1
20150331030328-660,general-gate2,1
20150331030328-660,general-gate4,1
20150331030328-660,general-gate7,1
20150331030328-660,ranger-stop0,1
20150331030328-660,ranger-stop2,1
20150331040308-415,entrance1,1
20150331040308-415,entrance2,1
20150331040308-415,general-gate1,1
20150331040308-415,general-gate2,1
20150331040308-415,general-gate4,1
20150331040308-415,general-gate7,1
20150331040308-415,ranger-stop0,1
20150331040308-415,ranger-stop2,1
20150404090455-709,entrance1,1
20150404090455-709,entrance3,1
20150404090455-709,general-gate7,1
20150409020430-421,entrance1,1
20150409020430-421,entrance3,1
20150409020430-421,general-gate7,1
20150411030436-801,entrance0,1
20150411030436-801,entrance3,1
20150413120415-597,entrance1,1
20150413120415-597,entrance2,1
20150413120415-597,general-gate1,1
20150413120415-597,general-gate2,1
20150413120415-597,general-gate4,1
20150413120415-597,general-gate7,1
20150413120415-597,ranger-stop0,1
20150413120415-597,ranger-stop2,1
20150415080451-47,entrance0,1
20150415080451-47,entrance3,1
20150420090412-587,entrance0,1
20150420090412-587,entrance1,1
20150420090412-587,general-gate4,1
20150420090412-587,general-gate7,1
20150421110433-330,entrance0,1
20150421110433-330,entrance4,1
20150421110433-330,general-gate1,1
20150421110433-330,general-gate2,1
20150421110433-330,general-gate5,1
20150421110433-330,ranger-stop0,1
20150421110433-330,ranger-stop2,1
20150431110424-91,entrance0,1
20150431110424-91,entrance3,1
20150506120555-983,entrance1,1
20150506120555-983,entrance2,1
20150506120555-983,general-gate1,1
20150506120555-983,general-gate2,1
20150506120555-983,general-gate4,1
20150506120555-983,general-gate7,1
20150506120555-983,ranger-stop0,1
20150506120555-983,ranger-stop2,1
20150512040536-561,entrance0,1
20150512040536-561,entrance3,1
20150519110532-708,entrance0,1
20150519110532-708,entrance3,1
20150520080545-66,entrance0,1
20150520080545-66,entrance2,1
20150520080545-66,general-gate1,1
20150520080545-66,general-gate2,1
20150520080545-66,ranger-stop0,1
20150520080545-66,ranger-stop2,1
20150524090542-953,entrance0,1
20150524090542-953,entrance1,1
20150524090542-953,general-gate4,1
20150524090542-953,general-gate7,1
20150525070539-663,entrance0,1
20150525070539-663,entrance1,1
20150525070539-663,general-gate4,1
20150525070539-663,general-gate7,1
20150526100533-751,entrance0,1
20150526100533-751,entrance4,1
20150526100533-751,general-gate1,1
20150526100533-751,general-gate2,1
20150526100533-751,general-gate5,1
20150526100533-751,ranger-stop0,1
20150526100533-751,ranger-stop2,1
20150527060511-527,entrance2,1
20150527060511-527,entrance3,1
20150527060511-527,general-gate1,1
20150527060511-527,general-gate2,1
20150527060511-527,ranger-stop0,1
20150527060511-527,ranger-stop2,1
20150530120534-695,entrance2,1
20150530120534-695,entrance3,1
20150530120534-695,general-gate1,1
20150530120534-695,general-gate2,1
20150530120534-695,ranger-stop0,1
20150530120534-695,ranger-stop2,1
20150603110610-612,entrance1,1
20150603110610-612,entrance2,1
20150603110610-612,general-gate1,1
20150603110610-612,general-gate2,1
20150603110610-612,general-gate4,1
20150603110610-612,general-gate7,1
20150603110610-612,ranger-stop0,1
20150603110610-612,ranger-stop2,1
20150603110611-545,entrance0,1
20150603110611-545,entrance2,1
20150603110611-545,general-gate1,1
20150603110611-545,general-gate2,1
20150603110611-545,ranger-stop0,1
20150603110611-545,ranger-stop2,1
20150603120637-228,entrance3,1
20150603120637-228,entrance4,1
20150603120637-228,general-gate1,1
20150603120637-228,general-gate2,1
20150603120637-228,general-gate5,1
20150603120637-228,ranger-stop0,1
20150603120637-228,ranger-stop2,1
20150609040634-892,entrance1,1
20150609040634-892,entrance4,1
20150609040634-892,general-gate1,1
20150609040634-892,general-gate2,1
20150609040634-892,general-gate4,1
20150609040634-892,general-gate5,1
20150609040634-892,general-gate7,1
20150609040634-892,ranger-stop0,1
20150609040634-892,ranger-stop2,1
20150610080607-654,entrance1,1
20150610080607-654,entrance4,1
20150610080607-654,general-gate1,1
20150610080607-654,general-gate2,1
20150610080607-654,general-gate4,1
20150610080607-654,general-gate5,1
20150610080607-654,general-gate7,1
20150610080607-654,ranger-stop0,1
20150610080607-654,ranger-stop2,1
20150611040604-12,entrance0,1
20150611040604-12,entrance2,1
20150611040604-12,general-gate1,1
20150611040604-12,general-gate2,1
20150611040604-12,ranger-stop0,1
20150611040604-12,ranger-stop2,1
20150614060634-481,entrance0,1
20150614060634-481,entrance3,1
20150614090643-855,entrance1,1
20150614090643-855,entrance3,1
20150614090643-855,general-gate7,1
20150614110611-249,entrance2,1
20150614110611-249,entrance3,1
20150614110611-249,general-gate1,1
20150614110611-249,general-gate2,1
20150614110611-249,ranger-stop0,1
20150614110611-249,ranger-stop2,1
20150617020614-57,entrance1,1
20150617020614-57,entrance2,1
20150617020614-57,general-gate1,1
20150617020614-57,general-gate2,1
20150617020614-57,general-gate4,1
20150617020614-57,general-gate7,1
20150617020614-57,ranger-stop0,1
20150617020614-57,ranger-stop2,1
20150621070647-455,entrance2,1
20150621070647-455,entrance4,1
20150626080624-430,entrance1,1
20150626080624-430,entrance3,1
20150626080624-430,general-gate7,1
20150627070604-127,entrance2,1
20150627070604-127,entrance4,1
20150701080753-524,entrance1,1
20150701080753-524,entrance2,1
20150701080753-524,general-gate1,1
20150701080753-524,general-gate2,1
20150701080753-524,general-gate4,1
20150701080753-524,general-gate7,1
20150701080753-524,ranger-stop0,1
20150701080753-524,ranger-stop2,1
20150711050706-571,entrance1,1
20150711050706-571,entrance4,1
20150711050706-571,general-gate1,1
20150711050706-571,general-gate2,1
20150711050706-571,general-gate4,1
20150711050706-571,general-gate5,1
20150711050706-571,general-gate7,1
20150711050706-571,ranger-stop0,1
20150711050706-571,ranger-stop2,1
20150715060721-327,entrance2,1
20150715060721-327,entrance4,1
20150717110728-930,entrance1,1
20150717110728-930,entrance4,1
20150717110728-930,general-gate1,1
20150717110728-930,general-gate2,1
20150717110728-930,general-gate4,1
20150717110728-930,general-gate5,1
20150717110728-930,general-gate7,1
20150717110728-930,ranger-stop0,1
20150717110728-930,ranger-stop2,1
20150718100716-825,entrance1,1
20150718100716-825,entrance2,1
20150718100716-825,general-gate1,1
20150718100716-825,general-gate2,1
20150718100716-825,general-gate4,1
20150718100716-825,general-gate7,1
20150718100716-825,ranger-stop0,1
20150718100716-825,ranger-stop2,1
20150727030712-39,entrance0,1
20150727030712-39,entrance4,1
20150727030712-39,general-gate1,1
20150727030712-39,general-gate2,1
20150727030712-39,general-gate5,1
20150727030712-39,ranger-stop0,1
20150727030712-39,ranger-stop2,1
20150727120737-425,entrance1,1
20150727120737-425,entrance4,1
20150727120737-425,general-gate1,1
20150727120737-425,general-gate2,1
20150727120737-425,general-gate4,1
20150727120737-425,general-gate5,1
20150727120737-425,general-gate7,1
20150727120737-425,ranger-stop0,1
20150727120737-425,ranger-stop2,1
20150802020839-300,entrance0,1
20150802020839-300,entrance1,1
20150802020839-300,general-gate4,1
20150802020839-300,general-gate7,1
20150806030828-47,entrance0,1
20150806030828-47,entrance2,1
20150806030828-47,general-gate1,1
20150806030828-47,general-gate2,1
20150806030828-47,ranger-stop0,1
20150806030828-47,ranger-stop2,1
20150815060820-3,entrance2,1
20150815060820-3,entrance3,1
20150815060820-3,general-gate1,1
20150815060820-3,general-gate2,1
20150815060820-3,ranger-stop0,1
20150815060820-3,ranger-stop2,1
20150819030817-765,entrance0,1
20150819030817-765,entrance1,1
20150819030817-765,general-gate4,1
20150819030817-765,general-gate7,1
20150825030839-259,entrance0,1
20150825030839-259,entrance2,1
20150825030839-259,general-gate1,1
20150825030839-259,general-gate2,1
20150825030839-259,ranger-stop0,1
20150825030839-259,ranger-stop2,1
20150904040954-217,entrance1,1
20150904040954-217,entrance3,1
20150904040954-217,general-gate7,1
20150908030947-43,entrance1,1
20150908030947-43,entrance3,1
20150908030947-43,general-gate7,1
20150910070930-658,entrance2,1
20150910070930-658,entrance4,1
20150911050958-246,entrance1,1
20150911050958-246,entrance2,1
20150911050958-246,general-gate1,1
20150911050958-246,general-gate2,1
20150911050958-246,general-gate4,1
20150911050958-246,general-gate7,1
20150911050958-246,ranger-stop0,1
20150911050958-246,ranger-stop2,1
20150921100928-653,entrance1,1
20150921100928-653,entrance2,1
20150921100928-653,general-gate1,1
20150921100928-653,general-gate2,1
20150921100928-653,general-gate4,1
20150921100928-653,general-gate7,1
20150921100928-653,ranger-stop0,1
20150921100928-653,ranger-stop2,1
20150922070908-757,entrance1,1
20150922070908-757,entrance4,1
20150922070908-757,general-gate1,1
20150922070908-757,general-gate2,1
20150922070908-757,general-gate4,1
20150922070908-757,general-gate5,1
20150922070908-757,general-gate7,1
20150922070908-757,ranger-stop0,1
20150922070908-757,ranger-stop2,1
20151002101036-262,entrance0,1
20151002101036-262,entrance2,1
20151002101036-262,general-gate1,1
20151002101036-262,general-gate2,1
20151002101036-262,ranger-stop0,1
20151002101036-262,ranger-stop2,1
20151004061017-700,entrance1,1
20151004061017-700,entrance2,1
20151004061017-700,general-gate1,1
20151004061017-700,general-gate2,1
20151004061017-700,general-gate4,1
20151004061017-700,general-gate7,1
20151004061017-700,ranger-stop0,1
20151004061017-700,ranger-stop2,1
20151004061023-570,entrance1,1
20151004061023-570,entrance4,1
20151004061023-570,general-gate1,1
20151004061023-570,general-gate2,1
20151004061023-570,general-gate4,1
20151004061023-570,general-gate5,1
20151004061023-570,general-gate7,1
20151004061023-570,ranger-stop0,1
20151004061023-570,ranger-stop2,1
20151006101006-578,entrance1,1
20151006101006-578,entrance2,1
20151006101006-578,general-gate1,1
20151006101006-578,general-gate2,1
20151006101006-578,general-gate4,1
20151006101006-578,general-gate7,1
20151006101006-578,ranger-stop0,1
20151006101006-578,ranger-stop2,1
20151007081049-256,entrance0,1
20151007081049-256,entrance2,1
20151007081049-256,general-gate1,1
20151007081049-256,general-gate2,1
20151007081049-256,ranger-stop0,1
20151007081049-256,ranger-stop2,1
20151008061014-338,entrance0,1
20151008061014-338,entrance2,1
20151008061014-338,general-gate1,1
20151008061014-338,general-gate2,1
20151008061014-338,ranger-stop0,1
20151008061014-338,ranger-stop2,1
20151011011010-245,entrance1,1
20151011011010-245,entrance4,1
20151011011010-245,general-gate1,1
20151011011010-245,general-gate2,1
20151011011010-245,general-gate4,1
20151011011010-245,general-gate5,1
20151011011010-245,general-gate7,1
20151011011010-245,ranger-stop0,1
20151011011010-245,ranger-stop2,1
20151016041029-215,entrance2,1
20151016041029-215,entrance3,1
20151016041029-215,general-gate1,1
20151016041029-215,general-gate2,1
20151016041029-215,ranger-stop0,1
20151016041029-215,ranger-stop2,1
20151020101057-778,entrance0,1
20151020101057-778,entrance4,1
20151020101057-778,general-gate1,1
20151020101057-778,general-gate2,1
20151020101057-778,general-gate5,1
20151020101057-778,ranger-stop0,1
20151020101057-778,ranger-stop2,1
20151030081048-623,entrance2,1
20151030081048-623,entrance3,1
20151030081048-623,general-gate1,1
20151030081048-623,general-gate2,1
20151030081048-623,ranger-stop0,1
20151030081048-623,ranger-stop2,1
20151030111049-10,entrance2,1
20151030111049-10,entrance3,1
20151030111049-10,general-gate1,1
20151030111049-10,general-gate2,1
20151030111049-10,ranger-stop0,1
20151030111049-10,ranger-stop2,1
20151101031131-640,entrance0,1
20151101031131-640,entrance1,1
20151101031131-640,general-gate4,1
20151101031131-640,general-gate7,1
20151102051100-481,entrance3,1
20151102051100-481,entrance4,1
20151102051100-481,general-gate1,1
20151102051100-481,general-gate2,1
20151102051100-481,general-gate5,1
20151102051100-481,ranger-stop0,1
20151102051100-481,ranger-stop2,1
20151103051105-693,entrance1,1
20151103051105-693,entrance3,1
20151103051105-693,general-gate7,1
20151110011132-270,entrance1,1
20151110011132-270,entrance4,1
20151110011132-270,general-gate1,1
20151110011132-270,general-gate2,1
20151110011132-270,general-gate4,1
20151110011132-270,general-gate5,1
20151110011132-270,general-gate7,1
20151110011132-270,ranger-stop0,1
20151110011132-270,ranger-stop2,1
20151115121128-639,entrance1,1
20151115121128-639,entrance4,1
20151115121128-639,general-gate1,1
20151115121128-639,general-gate2,1
20151115121128-639,general-gate4,1
20151115121128-639,general-gate5,1
20151115121128-639,general-gate7,1
20151115121128-639,ranger-stop0,1
20151115121128-639,ranger-stop2,1
20151120051143-352,entrance1,1
20151120051143-352,entrance4,1
20151120051143-352,general-gate1,1
20151120051143-352,general-gate2,1
20151120051143-352,general-gate4,1
20151120051143-352,general-gate5,1
20151120051143-352,general-gate7,1
20151120051143-352,ranger-stop0,1
20151120051143-352,ranger-stop2,1
20151120071128-12,entrance3,1
20151120071128-12,entrance4,1
20151120071128-12,general-gate1,1
20151120071128-12,general-gate2,1
20151120071128-12,general-gate5,1
20151120071128-12,ranger-stop0,1
20151120071128-12,ranger-stop2,1
20151123071139-244,entrance1,1
20151123071139-244,entrance4,1
20151123071139-244,general-gate1,1
20151123071139-244,general-gate2,1
20151123071139-244,general-gate4,1
20151123071139-244,general-gate5,1
20151123071139-244,general-gate7,1
20151123071139-244,ranger-stop0,1
20151123071139-244,ranger-stop2,1
20151129111138-228,entrance2,1
20151129111138-228,entrance3,1
20151129111138-228,general-gate1,1
20151129111138-228,general-gate2,1
20151129111138-228,ranger-stop0,1
20151129111138-228,ranger-stop2,1
20151130031142-294,entrance2,1
20151130031142-294,entrance4,1
20151130061138-166,entrance0,1
20151130061138-166,entrance1,1
20151130061138-166,general-gate4,1
20151130061138-166,general-gate7,1
20151202081232-209,entrance3,1
20151202081232-209,entrance4,1
20151202081232-209,general-gate1,1
20151202081232-209,general-gate2,1
20151202081232-209,general-gate5,1
20151202081232-209,ranger-stop0,1
20151202081232-209,ranger-stop2,1
20151215071240-346,entrance1,1
20151215071240-346,entrance3,1
20151215071240-346,general-gate7,1
20151216121234-750,entrance1,1
20151216121234-750,entrance2,1
20151216121234-750,general-gate1,1
20151216121234-750,general-gate2,1
20151216121234-750,general-gate4,1
20151216121234-750,general-gate7,1
20151216121234-750,ranger-stop0,1
20151216121234-750,ranger-stop2,1
20151218031248-730,entrance0,1
20151218031248-730,entrance3,1
20151219031239-975,entrance2,1
20151219031239-975,entrance3,1
20151219031239-975,general-gate1,1
20151219031239-975,general-gate2,1
20151219031239-975,ranger-stop0,1
20151219031239-975,ranger-stop2,1
20151222021205-875,entrance1,1
20151222021205-875,entrance4,1
20151222021205-875,general-gate1,1
20151222021205-875,general-gate2,1
20151222021205-875,general-gate4,1
20151222021205-875,general-gate5,1
20151222021205-875,general-gate7,1
20151222021205-875,ranger-stop0,1
20151222021205-875,ranger-stop2,1
20151222121215-335,entrance1,1
20151222121215-335,entrance3,1
20151222121215-335,general-gate7,1
20151226101236-942,entrance2,1
20151226101236-942,entrance3,1
20151226101236-942,general-gate1,1
20151226101236-942,general-gate2,1
20151226101236-942,ranger-stop0,1
20151226101236-942,ranger-stop2,1
20151227101235-797,entrance0,1
20151227101235-797,entrance1,1
20151227101235-797,general-gate4,1
20151227101235-797,general-gate7,1
20151303121356-752,entrance3,1
20151303121356-752,entrance4,1
20151303121356-752,general-gate1,1
20151303121356-752,general-gate2,1
20151303121356-752,general-gate5,1
20151303121356-752,ranger-stop0,1
20151303121356-752,ranger-stop2,1
20151304011309-445,entrance1,1
20151304011309-445,entrance3,1
20151304011309-445,general-gate7,1
20151305101314-545,entrance0,1
20151305101314-545,entrance4,1
20151305101314-545,general-gate1,1
20151305101314-545,general-gate2,1
20151305101314-545,general-gate5,1
20151305101314-545,ranger-stop0,1
20151305101314-545,ranger-stop2,1
20151307031354-312,entrance1,1
20151307031354-312,entrance3,1
20151307031354-312,general-gate7,1
20151307091313-62,entrance3,1
20151307091313-62,entrance4,1
20151307091313-62,general-gate1,1
20151307091313-62,general-gate2,1
20151307091313-62,general-gate5,1
20151307091313-62,ranger-stop0,1
20151307091313-62,ranger-stop2,1
20151310041335-325,entrance0,1
20151310041335-325,entrance2,1
20151310041335-325,general-gate1,1
20151310041335-325,general-gate2,1
20151310041335-325,ranger-stop0,1
20151310041335-325,ranger-stop2,1
20151315071346-592,entrance2,1
20151315071346-592,entrance4,1
20151319031311-305,entrance2,1
20151319031311-305,entrance4,1
20151319071328-344,entrance2,1
20151319071328-344,entrance3,1
20151319071328-344,general-gate1,1
20151319071328-344,general-gate2,1
20151319071328-344,ranger-stop0,1
20151319071328-344,ranger-stop2,1
20151328111322-383,entrance2,1
20151328111322-383,entrance3,1
20151328111322-383,general-gate1,1
20151328111322-383,general-gate2,1
20151328111322-383,ranger-stop0,1
20151328111322-383,ranger-stop2,1
20151330061337-218,entrance1,1
20151330061337-218,entrance2,1
20151330061337-218,general-gate1,1
20151330061337-218,general-gate2,1
20151330061337-218,general-gate4,1
20151330061337-218,general-gate7,1
20151330061337-218,ranger-stop0,1
20151330061337-218,ranger-stop2,1
20151405091418-74,entrance2,1
20151405091418-74,entrance3,1
20151405091418-74,general-gate1,1
20151405091418-74,general-gate2,1
20151405091418-74,ranger-stop0,1
20151405091418-74,ranger-stop2,1
20151407011437-835,entrance1,1
20151407011437-835,entrance4,1
20151407011437-835,general-gate1,1
20151407011437-835,general-gate2,1
20151407011437-835,general-gate4,1
20151407011437-835,general-gate5,1
20151407011437-835,general-gate7,1
20151407011437-835,ranger-stop0,1
20151407011437-835,ranger-stop2,1
20151411011444-524,entrance0,1
20151411011444-524,entrance2,1
20151411011444-524,general-gate1,1
20151411011444-524,general-gate2,1
20151411011444-524,ranger-stop0,1
20151411011444-524,ranger-stop2,1
20151414061446-0,entrance0,1
20151414061446-0,entrance3,1
20151415011424-830,entrance2,1
20151415011424-830,entrance4,1
20151418061414-150,entrance3,1
20151418061414-150,entrance4,1
20151418061414-150,general-gate1,1
20151418061414-150,general-gate2,1
20151418061414-150,general-gate5,1
20151418061414-150,ranger-stop0,1
20151418061414-150,ranger-stop2,1
20151420111417-72,entrance0,1
20151420111417-72,entrance1,1
20151420111417-72,general-gate4,1
20151420111417-72,general-gate7,1
20151420121410-632,entrance0,1
20151420121410-632,entrance4,1
20151420121410-632,general-gate1,1
20151420121410-632,general-gate2,1
20151420121410-632,general-gate5,1
20151420121410-632,ranger-stop0,1
20151420121410-632,ranger-stop2,1
20151421011406-571,entrance3,1
20151421011406-571,entrance4,1
20151421011406-571,general-gate1,1
20151421011406-571,general-gate2,1
20151421011406-571,general-gate5,1
20151421011406-571,ranger-stop0,1
20151421011406-571,ranger-stop2,1
20151426041435-874,entrance1,1
20151426041435-874,entrance3,1
20151426041435-874,general-gate7,1
20151427061444-918,entrance1,1
20151427061444-918,entrance3,1
20151427061444-918,general-gate7,1
20151504101541-20,entrance2,1
20151504101541-20,entrance3,1
20151504101541-20,general-gate1,1
20151504101541-20,general-gate2,1
20151504101541-20,ranger-stop0,1
20151504101541-20,ranger-stop2,1
20151505021549-441,entrance0,1
20151505021549-441,entrance3,1
20151507041507-522,entrance0,1
20151507041507-522,entrance2,1
20151507041507-522,general-gate1,1
20151507041507-522,general-gate2,1
20151507041507-522,ranger-stop0,1
20151507041507-522,ranger-stop2,1
20151508101555-94,entrance2,1
20151508101555-94,entrance4,1
20151515101532-244,entrance1,1
20151515101532-244,entrance2,1
20151515101532-244,general-gate1,1
20151515101532-244,general-gate2,1
20151515101532-244,general-gate4,1
20151515101532-244,general-gate7,1
20151515101532-244,ranger-stop0,1
20151515101532-244,ranger-stop2,1
20151528111524-130,entrance0,1
20151528111524-130,entrance1,1
20151528111524-130,general-gate4,1
20151528111524-130,general-gate7,1
20151531091529-683,entrance2,1
20151531091529-683,entrance3,1
20151531091529-683,general-gate1,1
20151531091529-683,general-gate2,1
20151531091529-683,ranger-stop0,1
20151531091529-683,ranger-stop2,1
20151602071621-654,entrance0,1
20151602071621-654,entrance1,1
20151602071621-654,general-gate4,1
20151602071621-654,general-gate7,1
20151605071639-764,entrance1,1
20151605071639-764,entrance4,1
20151605071639-764,general-gate1,1
20151605071639-764,general-gate2,1
20151605071639-764,general-gate4,1
20151605071639-764,general-gate5,1
20151605071639-764,general-gate7,1
20151605071639-764,ranger-stop0,1
20151605071639-764,ranger-stop2,1
20151613021630-650,entrance1,1
20151613021630-650,entrance2,1
20151613021630-650,general-gate1,1
20151613021630-650,general-gate2,1
20151613021630-650,general-gate4,1
20151613021630-650,general-gate7,1
20151613021630-650,ranger-stop0,1
20151613021630-650,ranger-stop2,1
20151613091635-490,entrance0,1
20151613091635-490,entrance2,1
20151613091635-490,general-gate1,1
20151613091635-490,general-gate2,1
20151613091635-490,ranger-stop0,1
20151613091635-490,ranger-stop2,1
20151614011644-131,entrance3,1
20151614011644-131,entrance4,1
20151614011644-131,general-gate1,1
20151614011644-131,general-gate2,1
20151614011644-131,general-gate5,1
20151614011644-131,ranger-stop0,1
20151614011644-131,ranger-stop2,1
20151616071648-361,entrance1,1
20151616071648-361,entrance4,1
20151616071648-361,general-gate1,1
20151616071648-361,general-gate2,1
20151616071648-361,general-gate4,1
20151616071648-361,general-gate5,1
20151616071648-361,general-gate7,1
20151616071648-361,ranger-stop0,1
20151616071648-361,ranger-stop2,1
20151617101635-486,entrance0,1
20151617101635-486,entrance4,1
20151617101635-486,general-gate1,1
20151617101635-486,general-gate2,1
20151617101635-486,general-gate5,1
20151617101635-486,ranger-stop0,1
20151617101635-486,ranger-stop2,1
20151619091644-457,entrance0,1
20151619091644-457,entrance3,1
20151626021659-342,entrance3,1
20151626021659-342,entrance4,1
20151626021659-342,general-gate1,1
20151626021659-342,general-gate2,1
20151626021659-342,general-gate5,1
20151626021659-342,ranger-stop0,1
20151626021659-342,ranger-stop2,1
20151626061634-437,entrance2,1
20151626061634-437,entrance4,1
20151627031600-619,entrance2,1
20151627031600-619,entrance4,1
20151629111604-526,entrance1,1
20151629111604-526,entrance4,1
20151629111604-526,general-gate1,1
20151629111604-526,general-gate2,1
20151629111604-526,general-gate4,1
20151629111604-526,general-gate5,1
20151629111604-526,general-gate7,1
20151629111604-526,ranger-stop0,1
20151629111604-526,ranger-stop2,1
