Timestamp,id,type,gate
2015-05-03 01:25:02,20152503012502-560,2,entrance2
2015-05-03 01:43:48,20152503012502-560,2,general-gate2
2015-05-03 01:46:49,20152503012502-560,2,ranger-stop0
2015-05-03 01:49:40,20152503012502-560,2,ranger-stop2
2015-05-03 01:52:07,20152503012502-560,2,general-gate1
2015-05-03 01:53:34,20152503012502-560,2,entrance0
2015-05-03 02:09:28,20150903020928-497,2,entrance3
2015-05-03 02:33:45,20150903020928-497,2,entrance0
2015-05-03 04:40:05,20154003044005-17,2,entrance3
2015-05-03 04:59:48,20154003044005-17,2,general-gate1
2015-05-03 05:02:20,20154003044005-17,2,ranger-stop2
2015-05-03 05:05:14,20154003044005-17,2,ranger-stop0
2015-05-03 05:08:19,20154003044005-17,2,general-gate2
2015-05-03 05:27:31,20154003044005-17,2,entrance2
2015-05-03 05:54:43,20155403055443-412,2,entrance1
2015-05-03 06:03:11,20155801105820-248,2,camping5
2015-05-03 06:08:19,20155403055443-412,2,general-gate7
2015-05-03 06:13:39,20155801105820-248,2,general-gate7
2015-05-03 06:14:25,20151403061425-243,2,entrance3
2015-05-03 06:15:41,20155403055443-412,2,general-gate4
2015-05-03 06:20:58,20155801105820-248,2,general-gate4
2015-05-03 06:27:25,20155403055443-412,2,general-gate1
2015-05-03 06:30:09,20155403055443-412,2,ranger-stop2
2015-05-03 06:31:39,20151403061425-243,2,general-gate7
2015-05-03 06:33:21,20155403055443-412,2,ranger-stop0
2015-05-03 06:34:07,20155801105820-248,2,entrance0
2015-05-03 06:36:43,20155403055443-412,2,general-gate2
2015-05-03 06:46:52,20151403061425-243,2,entrance1
2015-05-03 06:48:48,20155403055443-412,2,general-gate5
2015-05-03 06:59:18,20155403055443-412,2,entrance4
2015-05-03 08:09:15,20150903080915-957,2,entrance2
2015-05-03 08:29:22,20150903080915-957,2,general-gate2
2015-05-03 08:32:37,20150903080915-957,2,ranger-stop0
2015-05-03 08:35:41,20150903080915-957,2,ranger-stop2
2015-05-03 08:38:19,20150903080915-957,2,general-gate1
2015-05-03 08:59:07,20150903080915-957,2,entrance3
2015-05-03 10:39:18,20153903103918-43,2,entrance3
2015-05-03 10:54:08,20153903103918-43,2,general-gate7
2015-05-03 10:58:58,20155803105858-900,2,entrance0
2015-05-03 11:11:58,20155803105858-900,2,general-gate4
2015-05-03 11:12:06,20153903103918-43,2,camping2
2015-05-03 11:12:10,20153903103918-43,2,camping2
2015-05-03 11:17:55,20153903103918-43,2,entrance1
2015-05-03 11:19:14,20155803105858-900,2,general-gate7
2015-05-03 11:37:44,20155803105858-900,2,camping2
2015-05-03 18:52:09,20155203065209-82,2,entrance0
2015-05-03 18:53:49,20155203065209-82,2,general-gate1
2015-05-03 18:56:46,20155203065209-82,2,ranger-stop2
2015-05-03 19:00:11,20155203065209-82,2,ranger-stop0
2015-05-03 19:03:47,20155203065209-82,2,general-gate2
2015-05-03 19:16:45,20155203065209-82,2,general-gate5
2015-05-03 19:28:00,20155203065209-82,2,entrance4
2015-05-03 23:59:57,20155903115957-556,2,entrance0
2015-05-04 00:24:50,20155903115957-556,2,entrance3
2015-05-04 11:53:51,20155304115351-36,2,entrance2
2015-05-04 12:15:34,20155304115351-36,2,general-gate2
2015-05-04 12:19:05,20155304115351-36,2,ranger-stop0
2015-05-04 12:22:24,20155304115351-36,2,ranger-stop2
2015-05-04 12:25:15,20155304115351-36,2,general-gate1
2015-05-04 12:26:56,20155304115351-36,2,entrance0
2015-05-04 13:16:35,20151604011635-266,2,entrance4
2015-05-04 13:26:16,20151604011635-266,2,general-gate5
2015-05-04 13:37:27,20151604011635-266,2,general-gate2
2015-05-04 13:40:34,20151604011635-266,2,ranger-stop0
2015-05-04 13:43:31,20151604011635-266,2,ranger-stop2
2015-05-04 13:46:03,20151604011635-266,2,general-gate1
2015-05-04 13:56:53,20151604011635-266,2,general-gate4
2015-05-04 14:02:58,20150204020258-450,2,entrance1
2015-05-04 14:03:43,20151604011635-266,2,general-gate7
2015-05-04 14:16:59,20151604011635-266,2,camping3
2015-05-04 14:17:10,20150204020258-450,2,general-gate7
2015-05-04 14:24:51,20150204020258-450,2,general-gate4
2015-05-04 14:37:04,20150204020258-450,2,general-gate1
2015-05-04 14:39:55,20150204020258-450,2,ranger-stop2
2015-05-04 14:43:15,20150204020258-450,2,ranger-stop0
2015-05-04 14:46:46,20150204020258-450,2,general-gate2
2015-05-04 15:08:27,20150204020258-450,2,camping8
2015-05-04 15:56:54,20155604035654-479,2,entrance4
2015-05-04 16:06:19,20155604035654-479,2,general-gate5
2015-05-04 16:07:40,20153602023647-120,2,camping3
2015-05-04 16:17:09,20155604035654-479,2,general-gate2
2015-05-04 16:20:11,20155604035654-479,2,ranger-stop0
2015-05-04 16:22:31,20153602023647-120,2,general-gate7
2015-05-04 16:23:02,20155604035654-479,2,ranger-stop2
2015-05-04 16:25:29,20155604035654-479,2,general-gate1
2015-05-04 16:30:13,20153602023647-120,2,general-gate4
2015-05-04 16:36:00,20155604035654-479,2,general-gate4
2015-05-04 16:42:28,20153602023647-120,2,general-gate1
2015-05-04 16:42:37,20155604035654-479,2,general-gate7
2015-05-04 16:45:19,20153602023647-120,2,ranger-stop2
2015-05-04 16:48:41,20153602023647-120,2,ranger-stop0
2015-05-04 16:52:12,20153602023647-120,2,general-gate2
2015-05-04 16:59:26,20155604035654-479,2,camping2
2015-05-04 17:01:28,20150104050128-43,2,entrance1
2015-05-04 17:14:10,20153602023647-120,2,entrance2
2015-05-04 17:16:47,20150104050128-43,2,camping0
2015-05-04 19:12:51,20151204071251-825,2,entrance2
2015-05-04 19:34:47,20151204071251-825,2,general-gate2
2015-05-04 19:38:19,20151204071251-825,2,ranger-stop0
2015-05-04 19:41:40,20151204071251-825,2,ranger-stop2
2015-05-04 19:44:32,20151204071251-825,2,general-gate1
2015-05-04 19:48:27,20154804074827-231,2,entrance3
2015-05-04 20:05:38,20154804074827-231,2,general-gate7
2015-05-04 20:07:06,20151204071251-825,2,entrance3
2015-05-04 20:20:47,20154804074827-231,2,entrance1
2015-05-05 01:24:41,20152405012441-733,2,entrance1
2015-05-05 01:38:10,20152405012441-733,2,general-gate7
2015-05-05 01:45:27,20152405012441-733,2,general-gate4
2015-05-05 01:58:28,20152405012441-733,2,entrance0
2015-05-05 03:17:03,20151705031703-749,2,entrance0
2015-05-05 03:40:06,20151705031703-749,2,entrance3
2015-05-05 08:02:33,20150205080233-879,2,entrance3
2015-05-05 08:23:02,20150205080233-879,2,general-gate1
2015-05-05 08:25:40,20150205080233-879,2,ranger-stop2
2015-05-05 08:28:42,20150205080233-879,2,ranger-stop0
2015-05-05 08:31:54,20150205080233-879,2,general-gate2
2015-05-05 08:33:06,20153305083306-650,2,entrance2
2015-05-05 08:43:25,20150205080233-879,2,general-gate5
2015-05-05 08:53:26,20150205080233-879,2,entrance4
2015-05-05 08:54:20,20153305083306-650,2,entrance4
2015-05-05 09:09:32,20150905090932-101,2,entrance0
2015-05-05 09:11:14,20150905090932-101,2,general-gate1
2015-05-05 09:14:15,20150905090932-101,2,ranger-stop2
2015-05-05 09:17:45,20150905090932-101,2,ranger-stop0
2015-05-05 09:21:25,20150905090932-101,2,general-gate2
2015-05-05 09:34:40,20150905090932-101,2,general-gate5
2015-05-05 09:39:26,20150905090932-101,2,general-gate6
2015-05-05 09:42:30,20154205094230-49,2,entrance0
2015-05-05 09:49:13,20150905090932-101,2,camping7
2015-05-05 09:55:06,20154205094230-49,2,general-gate4
2015-05-05 10:02:12,20154205094230-49,2,general-gate7
2015-05-05 10:15:18,20154205094230-49,2,entrance1
2015-05-05 10:41:22,20154105104122-644,2,entrance2
2015-05-05 10:53:37,20155305105337-96,2,entrance1
2015-05-05 10:59:57,20154105104122-644,2,general-gate2
2015-05-05 11:02:56,20154105104122-644,2,ranger-stop0
2015-05-05 11:05:45,20154105104122-644,2,ranger-stop2
2015-05-05 11:06:11,20155305105337-96,2,general-gate7
2015-05-05 11:08:11,20154105104122-644,2,general-gate1
2015-05-05 11:18:36,20154105104122-644,2,general-gate4
2015-05-05 11:20:33,20155305105337-96,2,entrance3
2015-05-05 11:25:09,20154105104122-644,2,general-gate7
2015-05-05 11:34:30,20154105104122-644,2,camping5
2015-05-05 14:34:41,20153405023441-79,2,entrance3
2015-05-05 15:00:21,20153405023441-79,2,entrance0
2015-05-05 16:37:58,20153705043758-335,2,entrance2
2015-05-05 17:00:38,20153705043758-335,2,general-gate2
2015-05-05 17:04:17,20153705043758-335,2,ranger-stop0
2015-05-05 17:07:44,20153705043758-335,2,ranger-stop2
2015-05-05 17:10:43,20153705043758-335,2,general-gate1
2015-05-05 17:12:29,20153705043758-335,2,entrance0
2015-05-05 19:36:12,20155803105858-900,2,camping2
2015-05-05 19:54:39,20155803105858-900,2,general-gate7
2015-05-05 20:10:00,20155803105858-900,2,entrance3
2015-05-05 20:23:33,20152305082333-92,2,entrance0
2015-05-05 20:45:41,20152305082333-92,2,entrance3
2015-05-05 22:19:14,20151905101914-783,2,entrance3
2015-05-05 22:43:49,20151905101914-783,2,entrance0
2015-05-06 01:20:06,20152006012006-635,2,entrance0
2015-05-06 01:40:34,20152006012006-635,2,entrance3
2015-05-06 02:56:08,20155606025608-621,2,entrance3
2015-05-06 03:19:44,20155606025608-621,2,general-gate1
2015-05-06 03:22:45,20155606025608-621,2,ranger-stop2
2015-05-06 03:26:15,20155606025608-621,2,ranger-stop0
2015-05-06 03:29:57,20155606025608-621,2,general-gate2
2015-05-06 03:43:15,20155606025608-621,2,general-gate5
2015-05-06 03:54:48,20155606025608-621,2,entrance4
2015-05-06 09:05:20,20150506090520-357,2,entrance1
2015-05-06 09:20:31,20150506090520-357,2,general-gate7
2015-05-06 09:28:44,20150506090520-357,2,general-gate4
2015-05-06 09:41:24,20154106094124-665,2,entrance2
2015-05-06 09:41:48,20150506090520-357,2,general-gate1
2015-05-06 09:44:51,20150506090520-357,2,ranger-stop2
2015-05-06 09:48:24,20150506090520-357,2,ranger-stop0
2015-05-06 09:51:35,20155106095135-527,2,entrance1
2015-05-06 09:52:09,20150506090520-357,2,general-gate2
2015-05-06 10:01:34,20154106094124-665,2,general-gate2
2015-05-06 10:04:19,20155106095135-527,2,general-gate7
2015-05-06 10:04:49,20154106094124-665,2,ranger-stop0
2015-05-06 10:05:39,20150506090520-357,2,general-gate5
2015-05-06 10:07:53,20154106094124-665,2,ranger-stop2
2015-05-06 10:10:32,20154106094124-665,2,general-gate1
2015-05-06 10:11:13,20155106095135-527,2,general-gate4
2015-05-06 10:12:07,20154106094124-665,2,entrance0
2015-05-06 10:17:23,20150506090520-357,2,entrance4
2015-05-06 10:22:10,20155106095135-527,2,general-gate1
2015-05-06 10:24:44,20155106095135-527,2,ranger-stop2
2015-05-06 10:27:42,20155106095135-527,2,ranger-stop0
2015-05-06 10:30:51,20155106095135-527,2,general-gate2
2015-05-06 10:42:09,20155106095135-527,2,general-gate5
2015-05-06 10:52:15,20155106095135-527,2,camping6
2015-05-06 10:52:18,20155106095135-527,2,camping6
2015-05-06 11:11:26,20155106095135-527,2,entrance2
2015-05-06 11:29:58,20155604035654-479,2,camping2
2015-05-06 11:30:31,20153006113031-795,2,entrance0
2015-05-06 11:42:06,20153006113031-795,2,general-gate4
2015-05-06 11:46:43,20155604035654-479,2,general-gate7
2015-05-06 11:48:38,20153006113031-795,2,general-gate7
2015-05-06 11:53:19,20155604035654-479,2,general-gate4
2015-05-06 12:01:17,20153006113031-795,2,camping3
2015-05-06 12:01:21,20153006113031-795,2,camping3
2015-05-06 12:05:09,20155604035654-479,2,entrance0
2015-05-06 12:13:54,20153006113031-795,2,general-gate7
2015-05-06 12:20:25,20153006113031-795,2,general-gate4
2015-05-06 12:30:44,20153006113031-795,2,general-gate1
2015-05-06 12:33:10,20153006113031-795,2,ranger-stop2
2015-05-06 12:35:59,20153006113031-795,2,ranger-stop0
2015-05-06 12:38:57,20153006113031-795,2,general-gate2
2015-05-06 12:44:02,20154406124402-983,2,entrance0
2015-05-06 12:49:09,20152102062100-389,2,camping7
2015-05-06 12:49:38,20153006113031-795,2,general-gate5
2015-05-06 12:58:09,20154406124402-983,2,general-gate4
2015-05-06 12:58:51,20152102062100-389,2,general-gate6
2015-05-06 12:58:55,20153006113031-795,2,entrance4
2015-05-06 13:03:38,20152102062100-389,2,general-gate5
2015-05-06 13:06:04,20154406124402-983,2,general-gate7
2015-05-06 13:16:54,20152102062100-389,2,general-gate2
2015-05-06 13:20:35,20152102062100-389,2,ranger-stop0
2015-05-06 13:20:45,20154406124402-983,2,entrance1
2015-05-06 13:24:05,20152102062100-389,2,ranger-stop2
2015-05-06 13:27:06,20152102062100-389,2,general-gate1
2015-05-06 13:38:38,20153806013838-97,2,entrance0
2015-05-06 13:39:12,20153906013912-384,2,entrance2
2015-05-06 13:45:02,20153906013912-384,2,general-gate3
2015-05-06 13:46:00,20153906013912-384,2,camping8
2015-05-06 13:50:46,20152102062100-389,2,entrance3
2015-05-06 13:50:50,20153806013838-97,2,general-gate4
2015-05-06 13:57:42,20153806013838-97,2,general-gate7
2015-05-06 14:10:23,20153806013838-97,2,entrance1
2015-05-06 17:26:35,20152606052635-272,2,entrance2
2015-05-06 17:48:51,20152606052635-272,2,general-gate2
2015-05-06 17:52:26,20152606052635-272,2,ranger-stop0
2015-05-06 17:55:49,20152606052635-272,2,ranger-stop2
2015-05-06 17:58:45,20152606052635-272,2,general-gate1
2015-05-06 18:20:54,20152006062054-938,2,entrance4
2015-05-06 18:21:42,20152606052635-272,2,entrance3
2015-05-06 18:29:59,20152006062054-938,2,general-gate5
2015-05-06 18:40:27,20152006062054-938,2,general-gate2
2015-05-06 18:43:22,20152006062054-938,2,ranger-stop0
2015-05-06 18:46:08,20152006062054-938,2,ranger-stop2
2015-05-06 18:48:31,20152006062054-938,2,general-gate1
2015-05-06 18:49:55,20152006062054-938,2,entrance0
2015-05-06 20:41:28,20154106084128-953,2,entrance1
2015-05-06 20:54:44,20154106084128-953,2,general-gate7
2015-05-06 21:01:54,20154106084128-953,2,general-gate4
2015-05-06 21:14:44,20154106084128-953,2,entrance0
2015-05-07 05:40:04,20154007054004-20,2,entrance2
2015-05-07 05:58:19,20154007054004-20,2,general-gate2
2015-05-07 06:01:15,20154007054004-20,2,ranger-stop0
2015-05-07 06:04:02,20154007054004-20,2,ranger-stop2
2015-05-07 06:06:26,20154007054004-20,2,general-gate1
2015-05-07 06:16:39,20154007054004-20,2,general-gate4
2015-05-07 06:23:06,20154007054004-20,2,general-gate7
2015-05-07 06:35:02,20154007054004-20,2,entrance1
2015-05-07 08:16:38,20151607081638-405,2,entrance3
2015-05-07 08:33:43,20151607081638-405,2,general-gate7
2015-05-07 08:49:32,20151607081638-405,2,camping3
2015-05-07 08:49:40,20151607081638-405,2,camping3
2015-05-07 09:05:21,20151607081638-405,2,general-gate7
2015-05-07 09:22:30,20151607081638-405,2,entrance3
2015-05-07 10:11:14,20151107101114-603,2,entrance2
2015-05-07 10:29:43,20152907102943-591,2,entrance1
2015-05-07 10:30:00,20151107101114-603,2,general-gate2
2015-05-07 10:33:01,20151107101114-603,2,ranger-stop0
2015-05-07 10:35:52,20151107101114-603,2,ranger-stop2
2015-05-07 10:38:19,20151107101114-603,2,general-gate1
2015-05-07 10:41:37,20152907102943-591,2,general-gate7
2015-05-07 10:48:50,20151107101114-603,2,general-gate4
2015-05-07 10:55:15,20152907102943-591,2,entrance3
2015-05-07 10:55:27,20151107101114-603,2,general-gate7
2015-05-07 11:08:18,20151107101114-603,2,camping3
2015-05-07 11:08:30,20151107101114-603,2,camping3
2015-05-07 11:09:29,20150907110929-382,2,entrance4
2015-05-07 11:19:19,20150907110929-382,2,general-gate5
2015-05-07 11:21:16,20151107101114-603,2,general-gate7
2015-05-07 11:29:58,20152907112958-34,2,entrance0
2015-05-07 11:30:40,20150907110929-382,2,general-gate2
2015-05-07 11:33:50,20150907110929-382,2,ranger-stop0
2015-05-07 11:35:12,20151107101114-603,2,entrance3
2015-05-07 11:36:49,20150907110929-382,2,ranger-stop2
2015-05-07 11:39:24,20150907110929-382,2,general-gate1
2015-05-07 11:40:55,20150907110929-382,2,entrance0
2015-05-07 11:42:38,20152907112958-34,2,general-gate4
2015-05-07 11:49:45,20152907112958-34,2,general-gate7
2015-05-07 12:07:51,20152907112958-34,2,camping2
2015-05-07 15:50:02,20155007035002-321,2,entrance1
2015-05-07 16:04:54,20155007035002-321,2,general-gate7
2015-05-07 16:12:58,20155007035002-321,2,general-gate4
2015-05-07 16:25:46,20155007035002-321,2,general-gate1
2015-05-07 16:28:45,20155007035002-321,2,ranger-stop2
2015-05-07 16:32:15,20155007035002-321,2,ranger-stop0
2015-05-07 16:35:55,20155007035002-321,2,general-gate2
2015-05-07 16:49:09,20155007035002-321,2,general-gate5
2015-05-07 17:00:38,20155007035002-321,2,entrance4
2015-05-07 18:10:47,20151007061047-838,2,entrance0
2015-05-07 18:12:14,20151007061047-838,2,general-gate1
2015-05-07 18:14:49,20151007061047-838,2,ranger-stop2
2015-05-07 18:17:48,20151007061047-838,2,ranger-stop0
2015-05-07 18:20:25,20151202021230-956,2,camping4
2015-05-07 18:20:57,20151007061047-838,2,general-gate2
2015-05-07 18:30:07,20151202021230-956,2,general-gate7
2015-05-07 18:40:34,20151007061047-838,2,entrance2
2015-05-07 18:44:54,20151202021230-956,2,entrance3
2015-05-07 21:41:20,20154107094120-553,2,entrance2
2015-05-07 22:04:35,20154107094120-553,2,general-gate2
2015-05-07 22:08:20,20154107094120-553,2,ranger-stop0
2015-05-07 22:11:53,20154107094120-553,2,ranger-stop2
2015-05-07 22:14:56,20154107094120-553,2,general-gate1
2015-05-07 22:27:59,20154107094120-553,2,general-gate4
2015-05-07 22:36:13,20154107094120-553,2,general-gate7
2015-05-07 22:51:25,20154107094120-553,2,entrance1
2015-05-08 02:23:52,20152308022352-388,2,entrance0
2015-05-08 02:25:25,20152308022352-388,2,general-gate1
2015-05-08 02:28:09,20152308022352-388,2,ranger-stop2
2015-05-08 02:31:20,20152308022352-388,2,ranger-stop0
2015-05-08 02:34:41,20152308022352-388,2,general-gate2
2015-05-08 02:46:44,20152308022352-388,2,general-gate5
2015-05-08 02:57:13,20152308022352-388,2,entrance4
2015-05-08 04:48:18,20154808044818-373,2,entrance2
2015-05-08 05:08:35,20154808044818-373,2,entrance4
2015-05-08 06:10:36,20151008061036-397,2,entrance3
2015-05-08 06:34:11,20151008061036-397,2,general-gate1
2015-05-08 06:37:10,20151008061036-397,2,ranger-stop2
2015-05-08 06:40:40,20151008061036-397,2,ranger-stop0
2015-05-08 06:44:21,20151008061036-397,2,general-gate2
2015-05-08 06:52:52,20155208065252-159,2,entrance3
2015-05-08 07:07:17,20151008061036-397,2,entrance2
2015-05-08 07:09:18,20155208065252-159,2,general-gate7
2015-05-08 07:23:48,20155208065252-159,2,entrance1
2015-05-08 08:45:13,20152907112958-34,2,camping2
2015-05-08 08:51:01,20152907112958-34,2,entrance1
2015-05-08 08:59:04,20155908085904-135,2,entrance1
2015-05-08 09:14:09,20155908085904-135,2,general-gate7
2015-05-08 09:22:19,20155908085904-135,2,general-gate4
2015-05-08 09:35:18,20155908085904-135,2,general-gate1
2015-05-08 09:38:20,20155908085904-135,2,ranger-stop2
2015-05-08 09:41:52,20155908085904-135,2,ranger-stop0
2015-05-08 09:45:36,20155908085904-135,2,general-gate2
2015-05-08 10:08:47,20155908085904-135,2,entrance2
2015-05-08 11:28:22,20152808112822-341,2,entrance1
2015-05-08 11:41:44,20152808112822-341,2,general-gate7
2015-05-08 11:48:58,20152808112822-341,2,general-gate4
2015-05-08 12:00:28,20152808112822-341,2,general-gate1
2015-05-08 12:03:10,20152808112822-341,2,ranger-stop2
2015-05-08 12:06:18,20152808112822-341,2,ranger-stop0
2015-05-08 12:09:35,20152808112822-341,2,general-gate2
2015-05-08 12:21:26,20152808112822-341,2,general-gate5
2015-05-08 12:31:45,20152808112822-341,2,entrance4
2015-05-08 13:27:54,20152708012754-464,2,entrance0
2015-05-08 13:29:41,20152908012941-964,2,entrance3
2015-05-08 13:42:24,20152708012754-464,2,general-gate4
2015-05-08 13:42:56,20152908012941-964,2,general-gate7
2015-05-08 13:50:34,20152708012754-464,2,general-gate7
2015-05-08 13:51:55,20152908012941-964,2,camping5
2015-05-08 14:11:16,20152708012754-464,2,camping2
2015-05-08 14:20:34,20152008022034-837,2,entrance1
2015-05-08 14:34:32,20152008022034-837,2,general-gate7
2015-05-08 14:42:07,20152008022034-837,2,general-gate4
2015-05-08 14:50:38,20155008025038-252,2,entrance2
2015-05-08 14:54:11,20152008022034-837,2,general-gate1
2015-05-08 14:57:00,20152008022034-837,2,ranger-stop2
2015-05-08 15:00:16,20152008022034-837,2,ranger-stop0
2015-05-08 15:03:43,20152008022034-837,2,general-gate2
2015-05-08 15:07:57,20155008025038-252,2,entrance4
2015-05-08 15:16:10,20152008022034-837,2,general-gate5
2015-05-08 15:27:15,20152008022034-837,2,camping6
2015-05-08 15:27:20,20152008022034-837,2,camping6
2015-05-08 15:38:21,20152008022034-837,2,general-gate5
2015-05-08 15:50:47,20152008022034-837,2,general-gate2
2015-05-08 15:54:14,20152008022034-837,2,ranger-stop0
2015-05-08 15:57:31,20152008022034-837,2,ranger-stop2
2015-05-08 16:00:21,20152008022034-837,2,general-gate1
2015-05-08 16:06:51,20150608040651-249,2,entrance0
2015-05-08 16:09:21,20150908040921-563,2,entrance4
2015-05-08 16:21:29,20150608040651-249,2,general-gate4
2015-05-08 16:22:33,20152008022034-837,2,entrance3
2015-05-08 16:29:43,20150608040651-249,2,general-gate7
2015-05-08 16:30:42,20150908040921-563,2,entrance2
2015-05-08 16:41:26,20150608040651-249,2,camping5
2015-05-08 17:20:17,20152008052017-725,2,entrance0
2015-05-08 17:43:33,20152008052017-725,2,entrance3
2015-05-08 18:51:03,20151604011635-266,2,camping3
2015-05-08 19:04:11,20151604011635-266,2,general-gate7
2015-05-08 19:18:34,20151604011635-266,2,entrance3
2015-05-08 20:00:10,20150008080010-6,2,entrance0
2015-05-08 20:01:34,20150008080010-6,2,general-gate1
2015-05-08 20:04:02,20150008080010-6,2,ranger-stop2
2015-05-08 20:06:54,20150008080010-6,2,ranger-stop0
2015-05-08 20:09:55,20150008080010-6,2,general-gate2
2015-05-08 20:10:22,20150204020258-450,2,camping8
2015-05-08 20:11:26,20150204020258-450,2,general-gate3
2015-05-08 20:17:54,20150204020258-450,2,entrance2
2015-05-08 20:20:47,20150008080010-6,2,general-gate5
2015-05-08 20:30:14,20150008080010-6,2,entrance4
2015-05-08 20:46:21,20154105104122-644,2,camping5
