Timestamp,id,type,gate
2015-05-02 18:20:20,20154802044825-624,3,entrance3
2015-05-03 05:50:49,20155003055049-24,3,entrance3
2015-05-03 05:57:59,20155703055759-583,3,entrance4
2015-05-03 06:05:09,20155003055049-24,3,general-gate7
2015-05-03 06:17:48,20155003055049-24,3,entrance1
2015-05-03 06:18:34,20155703055759-583,3,entrance2
2015-05-03 06:40:55,20154003064055-201,3,entrance4
2015-05-03 06:58:23,20155803065823-477,3,entrance0
2015-05-03 06:58:36,20154003064055-201,3,entrance2
2015-05-03 07:10:48,20155803065823-477,3,general-gate4
2015-05-03 07:17:47,20155803065823-477,3,general-gate7
2015-05-03 07:30:42,20155803065823-477,3,entrance1
2015-05-03 10:57:01,20153002013028-298,3,camping4
2015-05-03 11:03:30,20153002013028-298,3,entrance1
2015-05-03 14:30:54,20153003023054-91,3,entrance4
2015-05-03 14:36:42,20152002042015-193,3,camping8
2015-05-03 14:41:01,20153003023054-91,3,general-gate5
2015-05-03 14:52:40,20153003023054-91,3,general-gate2
2015-05-03 14:55:55,20153003023054-91,3,ranger-stop0
2015-05-03 14:56:30,20152002042015-193,3,general-gate2
2015-05-03 14:58:59,20153003023054-91,3,ranger-stop2
2015-05-03 14:59:43,20152002042015-193,3,ranger-stop0
2015-05-03 15:01:38,20153003023054-91,3,general-gate1
2015-05-03 15:02:45,20152002042015-193,3,ranger-stop2
2015-05-03 15:05:22,20152002042015-193,3,general-gate1
2015-05-03 15:12:58,20153003023054-91,3,general-gate4
2015-05-03 15:16:33,20152002042015-193,3,general-gate4
2015-05-03 15:20:05,20153003023054-91,3,general-gate7
2015-05-03 15:23:36,20152002042015-193,3,general-gate7
2015-05-03 15:36:38,20152002042015-193,3,entrance1
2015-05-03 15:38:32,20153003023054-91,3,camping0
2015-05-03 15:58:51,20155803035851-140,3,entrance4
2015-05-03 16:01:22,20155803035851-140,3,camping6
2015-05-03 16:01:30,20155803035851-140,3,camping6
2015-05-03 16:12:31,20155803035851-140,3,general-gate5
2015-05-03 16:24:56,20155803035851-140,3,general-gate2
2015-05-03 16:28:24,20155803035851-140,3,ranger-stop0
2015-05-03 16:31:41,20155803035851-140,3,ranger-stop2
2015-05-03 16:34:30,20155803035851-140,3,general-gate1
2015-05-03 16:46:32,20155803035851-140,3,general-gate4
2015-05-03 16:54:08,20155803035851-140,3,general-gate7
2015-05-03 17:08:12,20155803035851-140,3,entrance1
2015-05-03 17:54:31,20155403055431-257,3,entrance3
2015-05-03 18:13:24,20155403055431-257,3,general-gate1
2015-05-03 18:15:49,20155403055431-257,3,ranger-stop2
2015-05-03 18:18:36,20155403055431-257,3,ranger-stop0
2015-05-03 18:21:33,20155403055431-257,3,general-gate2
2015-05-03 18:32:11,20155403055431-257,3,general-gate5
2015-05-03 18:36:02,20155403055431-257,3,general-gate6
2015-05-03 18:43:53,20155403055431-257,3,camping7
2015-05-03 20:44:10,20154403084410-270,3,entrance4
2015-05-03 21:03:14,20154403084410-270,3,entrance2
2015-05-04 05:48:51,20154804054851-733,3,entrance1
2015-05-04 06:00:38,20154804054851-733,3,general-gate7
2015-05-04 06:07:01,20154804054851-733,3,general-gate4
2015-05-04 06:18:26,20154804054851-733,3,entrance0
2015-05-04 07:53:53,20155304075353-452,3,entrance4
2015-05-04 08:04:37,20155304075353-452,3,general-gate5
2015-05-04 08:17:01,20155304075353-452,3,general-gate2
2015-05-04 08:20:29,20155304075353-452,3,ranger-stop0
2015-05-04 08:23:45,20155304075353-452,3,ranger-stop2
2015-05-04 08:26:34,20155304075353-452,3,general-gate1
2015-05-04 08:38:35,20155304075353-452,3,general-gate4
2015-05-04 08:46:09,20155304075353-452,3,general-gate7
2015-05-04 09:00:51,20155304075353-452,3,camping3
2015-05-04 09:00:56,20155304075353-452,3,camping3
2015-05-04 09:15:33,20155304075353-452,3,general-gate7
2015-05-04 09:23:08,20155304075353-452,3,general-gate4
2015-05-04 09:35:10,20155304075353-452,3,general-gate1
2015-05-04 09:37:59,20155304075353-452,3,ranger-stop2
2015-05-04 09:41:15,20155304075353-452,3,ranger-stop0
2015-05-04 09:44:42,20155304075353-452,3,general-gate2
2015-05-04 10:06:13,20155304075353-452,3,entrance2
2015-05-04 11:36:10,20153604113610-711,3,entrance1
2015-05-04 11:49:10,20153604113610-711,3,general-gate7
2015-05-04 11:56:14,20153604113610-711,3,general-gate4
2015-05-04 12:07:28,20153604113610-711,3,general-gate1
2015-05-04 12:10:07,20153604113610-711,3,ranger-stop2
2015-05-04 12:13:09,20153604113610-711,3,ranger-stop0
2015-05-04 12:16:23,20153604113610-711,3,general-gate2
2015-05-04 12:36:19,20153604113610-711,3,camping8
2015-05-04 14:51:08,20153003023054-91,3,camping0
2015-05-04 14:59:39,20154001044056-714,3,camping0
2015-05-04 15:09:31,20153003023054-91,3,general-gate7
2015-05-04 15:16:38,20153003023054-91,3,general-gate4
2015-05-04 15:17:28,20154001044056-714,3,general-gate7
2015-05-04 15:23:31,20155403055431-257,3,camping7
2015-05-04 15:27:57,20153003023054-91,3,general-gate1
2015-05-04 15:30:37,20153003023054-91,3,ranger-stop2
2015-05-04 15:31:17,20155403055431-257,3,general-gate6
2015-05-04 15:32:01,20154001044056-714,3,entrance3
2015-05-04 15:33:41,20153003023054-91,3,ranger-stop0
2015-05-04 15:35:08,20155403055431-257,3,general-gate5
2015-05-04 15:36:56,20153003023054-91,3,general-gate2
2015-05-04 15:45:46,20155403055431-257,3,general-gate2
2015-05-04 15:48:34,20153003023054-91,3,general-gate5
2015-05-04 15:48:42,20155403055431-257,3,ranger-stop0
2015-05-04 15:51:30,20155403055431-257,3,ranger-stop2
2015-05-04 15:53:55,20155403055431-257,3,general-gate1
2015-05-04 15:58:42,20153003023054-91,3,entrance4
2015-05-04 16:12:51,20155403055431-257,3,entrance3
2015-05-05 11:54:01,20153601073650-751,3,camping2
2015-05-05 12:10:46,20153601073650-751,3,general-gate7
2015-05-05 12:17:22,20153601073650-751,3,general-gate4
2015-05-05 12:27:53,20153601073650-751,3,general-gate1
2015-05-05 12:30:21,20153601073650-751,3,ranger-stop2
2015-05-05 12:33:13,20153601073650-751,3,ranger-stop0
2015-05-05 12:36:14,20153601073650-751,3,general-gate2
2015-05-05 12:47:06,20153601073650-751,3,general-gate5
2015-05-05 12:56:32,20153601073650-751,3,entrance4
2015-05-05 12:57:21,20155705125721-407,3,entrance3
2015-05-05 13:12:12,20155705125721-407,3,general-gate7
2015-05-05 13:13:43,20151305011343-613,3,entrance2
2015-05-05 13:22:18,20155705125721-407,3,camping5
2015-05-05 13:36:00,20151305011343-613,3,general-gate2
2015-05-05 13:37:42,20153705013742-751,3,entrance3
2015-05-05 13:39:35,20151305011343-613,3,ranger-stop0
2015-05-05 13:42:58,20151305011343-613,3,ranger-stop2
2015-05-05 13:45:54,20151305011343-613,3,general-gate1
2015-05-05 14:02:01,20153705013742-751,3,entrance0
2015-05-05 14:08:52,20151305011343-613,3,entrance3
2015-05-05 18:20:02,20152005062002-300,3,entrance1
2015-05-05 18:32:53,20152005062002-300,3,general-gate7
2015-05-05 18:39:51,20152005062002-300,3,general-gate4
2015-05-05 18:50:55,20152005062002-300,3,general-gate1
2015-05-05 18:53:31,20152005062002-300,3,ranger-stop2
2015-05-05 18:56:31,20152005062002-300,3,ranger-stop0
2015-05-05 18:59:42,20152005062002-300,3,general-gate2
2015-05-05 19:11:06,20152005062002-300,3,general-gate5
2015-05-05 19:21:01,20152005062002-300,3,entrance4
2015-05-06 12:32:28,20153206123228-826,3,entrance2
2015-05-06 12:54:19,20153206123228-826,3,camping6
2015-05-06 12:54:22,20153206123228-826,3,camping6
2015-05-06 12:56:58,20153206123228-826,3,entrance4
2015-05-06 13:02:30,20150206010230-163,3,entrance1
2015-05-06 13:17:02,20150206010230-163,3,general-gate7
2015-05-06 13:24:53,20150206010230-163,3,general-gate4
2015-05-06 13:37:22,20150206010230-163,3,general-gate1
2015-05-06 13:40:18,20150206010230-163,3,ranger-stop2
2015-05-06 13:43:42,20150206010230-163,3,ranger-stop0
2015-05-06 13:47:17,20150206010230-163,3,general-gate2
2015-05-06 14:00:11,20150206010230-163,3,general-gate5
2015-05-06 14:11:24,20150206010230-163,3,entrance4
2015-05-06 14:58:37,20155806025837-218,3,entrance3
2015-05-06 15:14:06,20151406031406-139,3,entrance0
2015-05-06 15:15:37,20151406031406-139,3,general-gate1
2015-05-06 15:18:18,20151406031406-139,3,ranger-stop2
2015-05-06 15:21:24,20151406031406-139,3,ranger-stop0
2015-05-06 15:22:37,20155806025837-218,3,entrance0
2015-05-06 15:24:41,20151406031406-139,3,general-gate2
2015-05-06 15:28:28,20151406031406-139,3,general-gate0
2015-05-06 15:35:53,20151406031406-139,3,camping1
2015-05-06 15:36:01,20151406031406-139,3,camping1
2015-05-06 15:43:20,20151406031406-139,3,general-gate0
2015-05-06 15:47:05,20151406031406-139,3,general-gate2
2015-05-06 15:50:23,20151406031406-139,3,ranger-stop0
2015-05-06 15:53:28,20151406031406-139,3,ranger-stop2
2015-05-06 15:56:09,20151406031406-139,3,general-gate1
2015-05-06 16:17:08,20151406031406-139,3,entrance3
2015-05-06 21:36:33,20152602012639-340,3,camping0
2015-05-06 21:57:08,20152602012639-340,3,general-gate7
2015-05-06 22:13:55,20152602012639-340,3,entrance3
2015-05-06 22:52:36,20155206105236-868,3,entrance0
2015-05-06 23:05:48,20155206105236-868,3,general-gate4
2015-05-06 23:13:11,20155206105236-868,3,general-gate7
2015-05-06 23:26:53,20155206105236-868,3,entrance1
2015-05-07 08:44:06,20154407084406-55,3,entrance4
2015-05-07 08:54:33,20154407084406-55,3,general-gate5
2015-05-07 09:08:11,20154407084406-55,3,camping8
2015-05-07 11:18:55,20151807111855-648,3,entrance0
2015-05-07 11:30:41,20151807111855-648,3,general-gate4
2015-05-07 11:37:18,20151807111855-648,3,general-gate7
2015-05-07 11:46:42,20151807111855-648,3,camping5
2015-05-07 13:26:17,20152607012617-339,3,entrance3
2015-05-07 13:41:43,20152607012617-339,3,general-gate7
2015-05-07 13:51:56,20152607012617-339,3,camping4
2015-05-07 13:52:01,20152607012617-339,3,camping4
2015-05-07 14:02:07,20152607012617-339,3,general-gate7
2015-05-07 14:17:36,20152607012617-339,3,entrance3
2015-05-07 15:23:23,20152307032323-592,3,entrance0
2015-05-07 15:24:45,20152307032323-592,3,general-gate1
2015-05-07 15:27:07,20152307032323-592,3,ranger-stop2
2015-05-07 15:29:53,20152307032323-592,3,ranger-stop0
2015-05-07 15:32:48,20152307032323-592,3,general-gate2
2015-05-07 15:50:55,20152307032323-592,3,entrance2
2015-05-07 17:02:47,20150207050247-410,3,entrance2
2015-05-07 17:21:54,20150207050247-410,3,camping6
2015-05-08 02:13:40,20151308021340-431,3,entrance4
2015-05-08 02:24:09,20151308021340-431,3,general-gate5
2015-05-08 02:26:45,20152608022645-733,3,entrance3
2015-05-08 02:36:15,20151308021340-431,3,general-gate2
2015-05-08 02:39:37,20151308021340-431,3,ranger-stop0
2015-05-08 02:40:00,20152608022645-733,3,general-gate7
2015-05-08 02:42:48,20151308021340-431,3,ranger-stop2
2015-05-08 02:45:34,20151308021340-431,3,general-gate1
2015-05-08 02:51:39,20152608022645-733,3,entrance1
2015-05-08 03:07:10,20151308021340-431,3,entrance3
2015-05-08 05:51:13,20155108055113-217,3,entrance1
2015-05-08 06:03:50,20155108055113-217,3,general-gate7
2015-05-08 06:10:41,20155108055113-217,3,general-gate4
2015-05-08 06:14:23,20151408061423-887,3,entrance4
2015-05-08 06:22:46,20152208062246-552,3,entrance3
2015-05-08 06:22:54,20155108055113-217,3,entrance0
2015-05-08 06:24:21,20151408061423-887,3,general-gate5
2015-05-08 06:35:54,20151408061423-887,3,general-gate2
2015-05-08 06:39:07,20151408061423-887,3,ranger-stop0
2015-05-08 06:42:09,20151408061423-887,3,ranger-stop2
2015-05-08 06:44:47,20151408061423-887,3,general-gate1
2015-05-08 06:46:19,20151408061423-887,3,entrance0
2015-05-08 06:46:24,20152208062246-552,3,general-gate1
2015-05-08 06:49:25,20152208062246-552,3,ranger-stop2
2015-05-08 06:52:55,20152208062246-552,3,ranger-stop0
2015-05-08 06:56:37,20152208062246-552,3,general-gate2
2015-05-08 07:19:40,20152208062246-552,3,entrance2
2015-05-08 08:55:30,20155508085530-44,3,entrance4
2015-05-08 09:06:56,20155508085530-44,3,general-gate5
2015-05-08 09:20:09,20155508085530-44,3,general-gate2
2015-05-08 09:23:50,20155508085530-44,3,ranger-stop0
2015-05-08 09:27:19,20155508085530-44,3,ranger-stop2
2015-05-08 09:30:18,20155508085530-44,3,general-gate1
2015-05-08 09:43:05,20155508085530-44,3,general-gate4
2015-05-08 09:43:28,20154308094328-663,3,entrance0
2015-05-08 09:51:07,20155508085530-44,3,general-gate7
2015-05-08 10:04:41,20154308094328-663,3,entrance3
2015-05-08 10:06:01,20155508085530-44,3,entrance1
2015-05-08 19:56:04,20155608075604-962,3,entrance4
2015-05-08 20:06:10,20155608075604-962,3,general-gate5
2015-05-08 20:17:48,20155608075604-962,3,general-gate2
2015-05-08 20:21:03,20155608075604-962,3,ranger-stop0
2015-05-08 20:24:07,20155608075604-962,3,ranger-stop2
2015-05-08 20:26:45,20155608075604-962,3,general-gate1
2015-05-08 20:38:04,20155608075604-962,3,general-gate4
2015-05-08 20:45:10,20155608075604-962,3,general-gate7
2015-05-08 20:58:19,20155608075604-962,3,entrance1
2015-05-08 21:57:06,20155708095706-36,3,entrance2
2015-05-08 22:14:47,20155708095706-36,3,general-gate2
2015-05-08 22:17:38,20155708095706-36,3,ranger-stop0
2015-05-08 22:20:21,20155708095706-36,3,ranger-stop2
2015-05-08 22:22:41,20155708095706-36,3,general-gate1
2015-05-08 22:24:03,20155708095706-36,3,entrance0
2015-05-09 03:02:26,20150209030226-601,3,entrance4
2015-05-09 03:13:24,20150209030226-601,3,general-gate5
2015-05-09 03:26:07,20150209030226-601,3,general-gate2
2015-05-09 03:29:38,20150209030226-601,3,ranger-stop0
2015-05-09 03:32:59,20150209030226-601,3,ranger-stop2
2015-05-09 03:35:51,20150209030226-601,3,general-gate1
2015-05-09 03:48:08,20150209030226-601,3,general-gate4
2015-05-09 03:55:52,20150209030226-601,3,general-gate7
2015-05-09 04:02:22,20150209040222-611,3,entrance1
2015-05-09 04:10:13,20150209030226-601,3,entrance1
2015-05-09 04:13:53,20150209040222-611,3,general-gate7
2015-05-09 04:20:07,20150209040222-611,3,general-gate4
2015-05-09 04:30:02,20150209040222-611,3,general-gate1
2015-05-09 04:32:21,20150209040222-611,3,ranger-stop2
2015-05-09 04:35:04,20150209040222-611,3,ranger-stop0
2015-05-09 04:37:54,20150209040222-611,3,general-gate2
2015-05-09 04:55:33,20150209040222-611,3,entrance2
2015-05-09 11:29:40,20151902111913-640,3,camping8
2015-05-09 11:42:57,20151902111913-640,3,general-gate5
2015-05-09 11:53:13,20151902111913-640,3,entrance4
2015-05-10 10:56:24,20155705125721-407,3,camping5
2015-05-10 11:06:27,20155705125721-407,3,general-gate7
2015-05-10 11:13:29,20155705125721-407,3,general-gate4
2015-05-10 11:24:43,20155705125721-407,3,general-gate1
2015-05-10 11:27:22,20155705125721-407,3,ranger-stop2
2015-05-10 11:30:24,20155705125721-407,3,ranger-stop0
2015-05-10 11:33:38,20155705125721-407,3,general-gate2
2015-05-10 11:53:43,20155705125721-407,3,entrance2
2015-05-10 14:34:31,20153410023431-149,3,entrance1
2015-05-10 14:49:27,20153410023431-149,3,general-gate7
2015-05-10 14:57:34,20153410023431-149,3,general-gate4
2015-05-10 15:10:25,20153410023431-149,3,general-gate1
2015-05-10 15:13:26,20153410023431-149,3,ranger-stop2
2015-05-10 15:16:55,20153410023431-149,3,ranger-stop0
2015-05-10 15:20:37,20153410023431-149,3,general-gate2
2015-05-10 15:33:53,20153410023431-149,3,general-gate5
2015-05-10 15:45:46,20153410023431-149,3,camping6
2015-05-11 04:41:39,20154111044139-392,3,entrance1
2015-05-11 04:54:33,20154111044139-392,3,general-gate7
2015-05-11 05:01:32,20154111044139-392,3,general-gate4
2015-05-11 05:14:00,20154111044139-392,3,entrance0
2015-05-11 05:31:20,20153111053120-55,3,entrance0
2015-05-11 05:43:44,20153111053120-55,3,general-gate4
2015-05-11 05:50:42,20153111053120-55,3,general-gate7
2015-05-11 06:04:13,20153111053120-55,3,camping3
2015-05-11 06:09:47,20150911060947-468,3,entrance0
2015-05-11 06:11:27,20150911060947-468,3,general-gate1
2015-05-11 06:14:21,20150911060947-468,3,ranger-stop2
2015-05-11 06:17:44,20150911060947-468,3,ranger-stop0
2015-05-11 06:21:16,20150911060947-468,3,general-gate2
2015-05-11 06:43:13,20150911060947-468,3,camping8
2015-05-11 08:15:50,20153604113610-711,3,camping8
2015-05-11 08:28:49,20153604113610-711,3,general-gate5
2015-05-11 08:38:53,20153604113610-711,3,entrance4
2015-05-11 08:49:48,20154911084948-971,3,entrance0
2015-05-11 09:03:31,20154911084948-971,3,general-gate4
2015-05-11 09:11:15,20154911084948-971,3,general-gate7
2015-05-11 09:31:18,20154911084948-971,3,camping0
2015-05-11 10:00:02,20153111053120-55,3,camping3
2015-05-11 10:13:29,20153111053120-55,3,general-gate7
2015-05-11 10:28:09,20153111053120-55,3,entrance3
2015-05-11 11:24:00,20152411112400-77,3,entrance1
2015-05-11 11:36:54,20152411112400-77,3,general-gate7
2015-05-11 11:43:53,20152411112400-77,3,general-gate4
2015-05-11 11:56:21,20152411112400-77,3,entrance0
2015-05-11 13:48:01,20154811014801-200,3,entrance3
2015-05-11 14:04:14,20154811014801-200,3,general-gate7
2015-05-11 14:18:35,20154811014801-200,3,entrance1
2015-05-11 15:02:47,20150211030247-915,3,entrance4
2015-05-11 15:11:52,20150211030247-915,3,general-gate5
2015-05-11 15:22:22,20150211030247-915,3,general-gate2
2015-05-11 15:25:17,20150211030247-915,3,ranger-stop0
2015-05-11 15:28:03,20150211030247-915,3,ranger-stop2
2015-05-11 15:30:26,20150211030247-915,3,general-gate1
2015-05-11 15:40:37,20150211030247-915,3,general-gate4
2015-05-11 15:47:01,20150211030247-915,3,general-gate7
2015-05-11 15:58:52,20150211030247-915,3,entrance1
2015-05-11 16:39:06,20151807111855-648,3,camping5
2015-05-11 16:48:29,20151807111855-648,3,general-gate7
2015-05-11 16:55:02,20151807111855-648,3,general-gate4
2015-05-11 17:06:50,20151807111855-648,3,entrance0
2015-05-11 20:16:47,20151611081647-123,3,entrance4
2015-05-11 20:26:50,20151611081647-123,3,general-gate5
2015-05-11 20:38:27,20151611081647-123,3,general-gate2
2015-05-11 20:41:42,20151611081647-123,3,ranger-stop0
2015-05-11 20:44:45,20151611081647-123,3,ranger-stop2
2015-05-11 20:47:23,20151611081647-123,3,general-gate1
2015-05-11 21:08:07,20151611081647-123,3,entrance3
2015-05-12 01:29:42,20152912012942-33,3,entrance4
2015-05-12 01:40:06,20152912012942-33,3,general-gate5
2015-05-12 01:52:06,20152912012942-33,3,general-gate2
2015-05-12 01:55:27,20152912012942-33,3,ranger-stop0
2015-05-12 01:58:37,20152912012942-33,3,ranger-stop2
2015-05-12 02:01:20,20152912012942-33,3,general-gate1
2015-05-12 02:22:45,20152912012942-33,3,entrance3
2015-05-12 03:19:11,20151912031911-728,3,entrance2
2015-05-12 03:40:20,20151912031911-728,3,general-gate2
2015-05-12 03:43:44,20151912031911-728,3,ranger-stop0
2015-05-12 03:46:58,20151912031911-728,3,ranger-stop2
2015-05-12 03:49:45,20151912031911-728,3,general-gate1
2015-05-12 03:52:38,20155212035238-957,3,entrance2
2015-05-12 04:11:33,20151912031911-728,3,entrance3
2015-05-12 04:12:02,20155212035238-957,3,entrance4
2015-05-12 05:52:01,20155212055201-823,3,entrance3
2015-05-12 06:10:58,20155212055201-823,3,general-gate1
2015-05-12 06:13:24,20155212055201-823,3,ranger-stop2
2015-05-12 06:16:12,20155212055201-823,3,ranger-stop0
2015-05-12 06:16:33,20151612061633-319,3,entrance3
2015-05-12 06:19:10,20155212055201-823,3,general-gate2
2015-05-12 06:29:49,20155212055201-823,3,general-gate5
2015-05-12 06:39:05,20155212055201-823,3,entrance4
2015-05-12 06:42:14,20151612061633-319,3,entrance0
2015-05-12 08:05:16,20154407084406-55,3,camping8
2015-05-12 08:25:59,20154407084406-55,3,general-gate2
2015-05-12 08:29:20,20154407084406-55,3,ranger-stop0
2015-05-12 08:31:19,20153410023431-149,3,camping6
2015-05-12 08:32:31,20154407084406-55,3,ranger-stop2
2015-05-12 08:34:00,20153410023431-149,3,entrance4
2015-05-12 08:35:15,20154407084406-55,3,general-gate1
2015-05-12 08:36:53,20154407084406-55,3,entrance0
2015-05-12 10:30:14,20153012103014-90,3,entrance1
2015-05-12 10:42:12,20153012103014-90,3,general-gate7
2015-05-12 10:48:41,20153012103014-90,3,general-gate4
2015-05-12 10:58:59,20153012103014-90,3,general-gate1
2015-05-12 11:01:25,20153012103014-90,3,ranger-stop2
2015-05-12 11:04:13,20153012103014-90,3,ranger-stop0
2015-05-12 11:07:11,20153012103014-90,3,general-gate2
2015-05-12 11:17:49,20153012103014-90,3,general-gate5
2015-05-12 11:27:05,20153012103014-90,3,entrance4
2015-05-12 17:10:29,20154911084948-971,3,camping0
2015-05-12 17:11:39,20151112051139-269,3,entrance2
2015-05-12 17:29:28,20151112051139-269,3,general-gate2
2015-05-12 17:30:24,20154911084948-971,3,general-gate7
2015-05-12 17:32:21,20151112051139-269,3,ranger-stop0
2015-05-12 17:35:05,20151112051139-269,3,ranger-stop2
2015-05-12 17:37:26,20151112051139-269,3,general-gate1
2015-05-12 17:38:07,20154911084948-971,3,general-gate4
2015-05-12 17:47:26,20151112051139-269,3,general-gate4
