id,gate,Timestamp
20150007090049-931,entrance2,2
20150007090049-931,general-gate1,2
20150007090049-931,general-gate2,2
20150007090049-931,general-gate4,2
20150007090049-931,general-gate7,2
20150007090049-931,ranger-stop0,2
20150007090049-931,ranger-stop2,2
20150007110022-413,camping2,2
20150007110022-413,entrance1,1
20150007110022-413,entrance2,1
20150007110022-413,general-gate1,1
20150007110022-413,general-gate2,1
20150007110022-413,general-gate4,1
20150007110022-413,general-gate7,1
20150007110022-413,ranger-stop0,1
20150007110022-413,ranger-stop2,1
20150008010052-816,entrance1,1
20150008010052-816,entrance4,1
20150008010052-816,general-gate1,1
20150008010052-816,general-gate2,1
20150008010052-816,general-gate4,1
20150008010052-816,general-gate5,1
20150008010052-816,general-gate7,1
20150008010052-816,ranger-stop0,1
20150008010052-816,ranger-stop2,1
20150008060048-631,camping3,2
20150008060048-631,entrance1,1
20150008060048-631,entrance4,1
20150008060048-631,general-gate1,1
20150008060048-631,general-gate2,1
20150008060048-631,general-gate4,1
20150008060048-631,general-gate5,1
20150008060048-631,general-gate7,1
20150008060048-631,ranger-stop0,1
20150008060048-631,ranger-stop2,1
20150008080010-6,entrance0,1
20150008080010-6,entrance4,1
20150008080010-6,general-gate1,1
20150008080010-6,general-gate2,1
20150008080010-6,general-gate5,1
20150008080010-6,ranger-stop0,1
20150008080010-6,ranger-stop2,1
20150008080048-814,camping5,2
20150008080048-814,entrance2,1
20150008080048-814,entrance4,1
20150008080048-814,general-gate1,2
20150008080048-814,general-gate2,2
20150008080048-814,general-gate4,2
20150008080048-814,general-gate5,1
20150008080048-814,general-gate7,2
20150008080048-814,ranger-stop0,2
20150008080048-814,ranger-stop2,2
20150008110047-331,entrance1,1
20150008110047-331,entrance4,1
20150008110047-331,general-gate1,1
20150008110047-331,general-gate2,1
20150008110047-331,general-gate4,1
20150008110047-331,general-gate5,1
20150008110047-331,general-gate7,1
20150008110047-331,ranger-stop0,1
20150008110047-331,ranger-stop2,1
20150009080021-959,entrance1,1
20150009080021-959,entrance3,1
20150009080021-959,general-gate7,1
20150009100056-432,camping6,2
20150009100056-432,entrance2,1
20150009100056-432,entrance4,1
20150010020057-694,camping5,2
20150010020057-694,entrance3,2
20150010020057-694,general-gate7,2
20150010030002-664,camping3,2
20150010030002-664,entrance0,1
20150010030002-664,entrance4,1
20150010030002-664,general-gate1,1
20150010030002-664,general-gate2,1
20150010030002-664,general-gate4,2
20150010030002-664,general-gate5,1
20150010030002-664,general-gate7,2
20150010030002-664,ranger-stop0,1
20150010030002-664,ranger-stop2,1
20150010040007-631,camping6,2
20150010040007-631,entrance3,1
20150010040007-631,entrance4,1
20150010040007-631,general-gate1,1
20150010040007-631,general-gate2,1
20150010040007-631,general-gate5,1
20150010040007-631,ranger-stop0,1
20150010040007-631,ranger-stop2,1
20150010070052-300,camping2,2
20150010070052-300,entrance0,1
20150010070052-300,entrance4,1
20150010070052-300,general-gate1,1
20150010070052-300,general-gate2,1
20150010070052-300,general-gate4,2
20150010070052-300,general-gate5,1
20150010070052-300,general-gate7,2
20150010070052-300,ranger-stop0,1
20150010070052-300,ranger-stop2,1
20150010080038-54,camping2,2
20150010080038-54,entrance1,1
20150010080038-54,entrance4,1
20150010080038-54,general-gate1,1
20150010080038-54,general-gate2,1
20150010080038-54,general-gate4,1
20150010080038-54,general-gate5,1
20150010080038-54,general-gate7,1
20150010080038-54,ranger-stop0,1
20150010080038-54,ranger-stop2,1
20150011020058-334,camping2,2
20150011020058-334,entrance2,1
20150011020058-334,entrance3,1
20150011020058-334,general-gate1,1
20150011020058-334,general-gate2,1
20150011020058-334,general-gate4,1
20150011020058-334,general-gate7,2
20150011020058-334,ranger-stop0,1
20150011020058-334,ranger-stop2,1
20150011070040-794,camping2,2
20150011070040-794,entrance1,1
20150011070040-794,entrance2,1
20150011070040-794,general-gate1,1
20150011070040-794,general-gate2,1
20150011070040-794,general-gate4,1
20150011070040-794,general-gate7,1
20150011070040-794,ranger-stop0,1
20150011070040-794,ranger-stop2,1
20150012040030-974,entrance2,1
20150012040030-974,entrance4,1
20150013030032-591,camping7,2
20150013030032-591,entrance1,1
20150013030032-591,entrance2,1
20150013030032-591,general-gate1,1
20150013030032-591,general-gate2,1
20150013030032-591,general-gate4,1
20150013030032-591,general-gate5,1
20150013030032-591,general-gate6,2
20150013030032-591,general-gate7,1
20150013030032-591,ranger-stop0,1
20150013030032-591,ranger-stop2,1
20150013030046-227,entrance1,1
20150013030046-227,entrance3,1
20150013030046-227,general-gate7,1
20150013090015-853,entrance1,1
20150013090015-853,entrance3,1
20150013090015-853,general-gate7,1
20150013110015-112,camping3,2
20150013110015-112,entrance2,1
20150013110015-112,entrance4,1
20150013110015-112,general-gate1,2
20150013110015-112,general-gate2,2
20150013110015-112,general-gate4,2
20150013110015-112,general-gate5,1
20150013110015-112,general-gate7,2
20150013110015-112,ranger-stop0,2
20150013110015-112,ranger-stop2,2
20150014010056-634,entrance0,1
20150014010056-634,entrance2,1
20150014010056-634,general-gate1,1
20150014010056-634,general-gate2,1
20150014010056-634,ranger-stop0,1
20150014010056-634,ranger-stop2,1
20150014030027-293,camping4,2
20150014030027-293,entrance0,1
20150014030027-293,entrance3,1
20150014030027-293,general-gate4,1
20150014030027-293,general-gate7,2
20150014080042-626,camping7,2
20150014080042-626,entrance0,1
20150014080042-626,entrance1,1
20150014080042-626,general-gate1,2
20150014080042-626,general-gate2,2
20150014080042-626,general-gate4,1
20150014080042-626,general-gate5,2
20150014080042-626,general-gate6,2
20150014080042-626,general-gate7,1
20150014080042-626,ranger-stop0,2
20150014080042-626,ranger-stop2,2
20150014100049-755,camping8,2
20150014100049-755,entrance0,1
20150014100049-755,entrance4,1
20150014100049-755,general-gate1,1
20150014100049-755,general-gate2,1
20150014100049-755,general-gate5,1
20150014100049-755,ranger-stop0,1
20150014100049-755,ranger-stop2,1
20150015040031-221,entrance0,1
20150015040031-221,entrance4,1
20150015040031-221,general-gate1,1
20150015040031-221,general-gate2,1
20150015040031-221,general-gate5,1
20150015040031-221,ranger-stop0,1
20150015040031-221,ranger-stop2,1
20150015120027-493,entrance1,1
20150015120027-493,entrance3,1
20150015120027-493,general-gate7,1
20150016040041-1,camping8,2
20150016040041-1,entrance0,1
20150016040041-1,entrance4,1
20150016040041-1,general-gate1,1
20150016040041-1,general-gate2,1
20150016040041-1,general-gate5,1
20150016040041-1,ranger-stop0,1
20150016040041-1,ranger-stop2,1
20150016070028-165,camping8,2
20150016070028-165,entrance4,2
20150016070028-165,general-gate5,2
20150016070034-393,camping5,2
20150016070034-393,entrance3,2
20150016070034-393,general-gate7,2
20150017060051-822,entrance1,1
20150017060051-822,entrance2,1
20150017060051-822,general-gate1,1
20150017060051-822,general-gate2,1
20150017060051-822,general-gate4,1
20150017060051-822,general-gate7,1
20150017060051-822,ranger-stop0,1
20150017060051-822,ranger-stop2,1
20150017100000-961,camping4,2
20150017100000-961,entrance1,1
20150017100000-961,entrance3,1
20150017100000-961,general-gate7,1
20150017120055-53,camping3,2
20150017120055-53,entrance3,1
20150017120055-53,entrance4,1
20150017120055-53,general-gate1,1
20150017120055-53,general-gate2,1
20150017120055-53,general-gate4,1
20150017120055-53,general-gate5,1
20150017120055-53,general-gate7,2
20150017120055-53,ranger-stop0,1
20150017120055-53,ranger-stop2,1
20150018050050-556,camping4,2
20150018050050-556,entrance1,1
20150018050050-556,entrance4,1
20150018050050-556,general-gate1,1
20150018050050-556,general-gate2,1
20150018050050-556,general-gate4,1
20150018050050-556,general-gate5,1
20150018050050-556,general-gate7,1
20150018050050-556,ranger-stop0,1
20150018050050-556,ranger-stop2,1
20150019010017-785,camping4,2
20150019010017-785,entrance3,1
20150019010017-785,entrance4,1
20150019010017-785,general-gate1,1
20150019010017-785,general-gate2,1
20150019010017-785,general-gate4,1
20150019010017-785,general-gate5,1
20150019010017-785,general-gate7,2
20150019010017-785,ranger-stop0,1
20150019010017-785,ranger-stop2,1
20150019050058-11,camping5,2
20150019050058-11,entrance1,1
20150019050058-11,entrance4,1
20150019050058-11,general-gate1,1
20150019050058-11,general-gate2,1
20150019050058-11,general-gate4,1
20150019050058-11,general-gate5,1
20150019050058-11,general-gate7,2
20150019050058-11,ranger-stop0,1
20150019050058-11,ranger-stop2,1
20150020030052-644,camping4,2
20150020030052-644,entrance1,1
20150020030052-644,entrance4,1
20150020030052-644,general-gate1,1
20150020030052-644,general-gate2,1
20150020030052-644,general-gate4,1
20150020030052-644,general-gate5,1
20150020030052-644,general-gate7,1
20150020030052-644,ranger-stop0,1
20150020030052-644,ranger-stop2,1
20150020040021-389,camping3,2
20150020040021-389,entrance1,1
20150020040021-389,entrance2,1
20150020040021-389,general-gate1,1
20150020040021-389,general-gate2,1
20150020040021-389,general-gate4,1
20150020040021-389,general-gate7,1
20150020040021-389,ranger-stop0,1
20150020040021-389,ranger-stop2,1
20150021110015-325,entrance2,1
20150021110015-325,entrance3,1
20150021110015-325,general-gate1,1
20150021110015-325,general-gate2,1
20150021110015-325,ranger-stop0,1
20150021110015-325,ranger-stop2,1
20150022080040-235,camping3,2
20150022080040-235,entrance0,1
20150022080040-235,entrance3,1
20150022080040-235,general-gate4,1
20150022080040-235,general-gate7,2
20150022110023-715,camping5,2
20150022110023-715,entrance2,1
20150022110023-715,entrance3,1
20150022110023-715,general-gate1,1
20150022110023-715,general-gate2,1
20150022110023-715,general-gate4,1
20150022110023-715,general-gate7,2
20150022110023-715,ranger-stop0,1
20150022110023-715,ranger-stop2,1
20150024010014-301,camping4,2
20150024010014-301,entrance2,1
20150024010014-301,entrance4,1
20150024010014-301,general-gate1,2
20150024010014-301,general-gate2,2
20150024010014-301,general-gate4,2
20150024010014-301,general-gate5,1
20150024010014-301,general-gate7,2
20150024010014-301,ranger-stop0,2
20150024010014-301,ranger-stop2,2
20150024070035-193,entrance3,1
20150024070035-193,entrance4,1
20150024070035-193,general-gate1,1
20150024070035-193,general-gate2,1
20150024070035-193,general-gate5,1
20150024070035-193,ranger-stop0,1
20150024070035-193,ranger-stop2,1
20150024110030-386,camping5,2
20150024110030-386,entrance3,1
20150024110030-386,entrance4,1
20150024110030-386,general-gate1,1
20150024110030-386,general-gate2,1
20150024110030-386,general-gate4,1
20150024110030-386,general-gate5,1
20150024110030-386,general-gate7,2
20150024110030-386,ranger-stop0,1
20150024110030-386,ranger-stop2,1
20150024120030-790,entrance0,1
20150024120030-790,entrance4,1
20150024120030-790,general-gate1,1
20150024120030-790,general-gate2,1
20150024120030-790,general-gate5,1
20150024120030-790,ranger-stop0,1
20150024120030-790,ranger-stop2,1
20150025040004-379,camping0,2
20150025040004-379,entrance2,1
20150025040004-379,entrance4,1
20150025040004-379,general-gate1,2
20150025040004-379,general-gate2,2
20150025040004-379,general-gate4,2
20150025040004-379,general-gate5,1
20150025040004-379,general-gate7,2
20150025040004-379,ranger-stop0,2
20150025040004-379,ranger-stop2,2
20150026020037-148,entrance1,1
20150026020037-148,entrance4,1
20150026020037-148,general-gate1,1
20150026020037-148,general-gate2,1
20150026020037-148,general-gate4,1
20150026020037-148,general-gate5,1
20150026020037-148,general-gate7,1
20150026020037-148,ranger-stop0,1
20150026020037-148,ranger-stop2,1
20150026120010-942,camping0,2
20150026120010-942,entrance3,2
20150026120010-942,general-gate7,2
20150027100037-189,camping5,2
20150027100037-189,entrance2,1
20150027100037-189,entrance3,1
20150027100037-189,general-gate1,1
20150027100037-189,general-gate2,1
20150027100037-189,general-gate4,1
20150027100037-189,general-gate7,2
20150027100037-189,ranger-stop0,1
20150027100037-189,ranger-stop2,1
20150028050007-273,camping1,2
20150028050007-273,camping2,2
20150028050007-273,entrance0,1
20150028050007-273,entrance2,1
20150028050007-273,general-gate0,2
20150028050007-273,general-gate1,3
20150028050007-273,general-gate2,3
20150028050007-273,general-gate4,2
20150028050007-273,general-gate7,2
20150028050007-273,ranger-stop0,3
20150028050007-273,ranger-stop2,3
20150028120058-137,entrance1,1
20150028120058-137,entrance3,1
20150028120058-137,general-gate7,1
20150029030057-969,camping4,2
20150029030057-969,entrance1,1
20150029030057-969,entrance3,1
20150029030057-969,general-gate7,1
20150029080012-457,camping5,2
20150029080012-457,entrance3,2
20150029080012-457,general-gate7,2
20150029090022-198,camping6,2
20150029090022-198,entrance2,1
20150029090022-198,entrance4,1
20150029110001-754,entrance0,1
20150029110001-754,entrance4,1
20150029110001-754,general-gate1,1
20150029110001-754,general-gate2,1
20150029110001-754,general-gate5,1
20150029110001-754,ranger-stop0,1
20150029110001-754,ranger-stop2,1
20150030030022-184,entrance1,1
20150030030022-184,entrance2,1
20150030030022-184,general-gate1,1
20150030030022-184,general-gate2,1
20150030030022-184,general-gate4,1
20150030030022-184,general-gate7,1
20150030030022-184,ranger-stop0,1
20150030030022-184,ranger-stop2,1
20150030050049-156,camping3,2
20150030050049-156,entrance1,2
20150030100046-714,camping7,2
20150030100046-714,entrance0,1
20150030100046-714,entrance2,1
20150030100046-714,general-gate1,1
20150030100046-714,general-gate2,1
20150030100046-714,general-gate5,1
20150030100046-714,general-gate6,2
20150030100046-714,ranger-stop0,1
20150030100046-714,ranger-stop2,1
20150030120002-677,camping5,2
20150030120002-677,entrance1,1
20150030120002-677,entrance2,1
20150030120002-677,general-gate1,1
20150030120002-677,general-gate2,1
20150030120002-677,general-gate4,1
20150030120002-677,general-gate7,2
20150030120002-677,ranger-stop0,1
20150030120002-677,ranger-stop2,1
20150101040141-397,entrance1,1
20150101040141-397,entrance2,1
20150101040141-397,general-gate1,1
20150101040141-397,general-gate2,1
20150101040141-397,general-gate4,1
20150101040141-397,general-gate7,1
20150101040141-397,ranger-stop0,1
20150101040141-397,ranger-stop2,1
20150102080153-960,camping5,2
20150102080153-960,entrance1,1
20150102080153-960,entrance3,1
20150102080153-960,general-gate7,2
20150102100120-757,camping5,2
20150102100120-757,entrance1,1
20150102100120-757,entrance2,1
20150102100120-757,general-gate1,1
20150102100120-757,general-gate2,1
20150102100120-757,general-gate4,1
20150102100120-757,general-gate7,2
20150102100120-757,ranger-stop0,1
20150102100120-757,ranger-stop2,1
20150103030112-131,camping6,2
20150103030112-131,entrance3,1
20150103030112-131,entrance4,1
20150103030112-131,general-gate1,1
20150103030112-131,general-gate2,1
20150103030112-131,general-gate5,1
20150103030112-131,ranger-stop0,1
20150103030112-131,ranger-stop2,1
20150103070124-133,entrance1,1
20150103070124-133,entrance4,1
20150103070124-133,general-gate1,1
20150103070124-133,general-gate2,1
20150103070124-133,general-gate4,1
20150103070124-133,general-gate5,1
20150103070124-133,general-gate7,1
20150103070124-133,ranger-stop0,1
20150103070124-133,ranger-stop2,1
20150103100100-923,camping5,2
20150103100100-923,entrance1,1
20150103100100-923,entrance3,1
20150103100100-923,general-gate7,2
20150104050128-43,camping0,2
20150104050128-43,entrance1,1
20150104050128-43,entrance3,1
20150104050128-43,general-gate7,1
20150104060101-478,camping8,2
20150104060101-478,entrance3,1
20150104060101-478,entrance4,1
20150104060101-478,general-gate1,1
20150104060101-478,general-gate2,1
20150104060101-478,general-gate5,1
20150104060101-478,ranger-stop0,1
20150104060101-478,ranger-stop2,1
20150104120123-255,camping7,2
20150104120123-255,entrance3,2
20150104120123-255,general-gate1,2
20150104120123-255,general-gate2,2
20150104120123-255,general-gate5,2
20150104120123-255,general-gate6,2
20150104120123-255,ranger-stop0,2
20150104120123-255,ranger-stop2,2
20150105040107-528,camping3,2
20150105040107-528,entrance1,1
20150105040107-528,entrance3,1
20150105040107-528,general-gate7,1
20150105040143-572,camping6,2
20150105040143-572,entrance2,1
20150105040143-572,entrance4,1
20150105060153-959,camping8,2
20150105060153-959,entrance0,1
20150105060153-959,entrance3,1
20150105060153-959,general-gate1,2
20150105060153-959,general-gate2,2
20150105060153-959,ranger-stop0,2
20150105060153-959,ranger-stop2,2
20150106120154-473,camping5,2
20150106120154-473,entrance1,1
20150106120154-473,entrance4,1
20150106120154-473,general-gate1,1
20150106120154-473,general-gate2,1
20150106120154-473,general-gate4,1
20150106120154-473,general-gate5,1
20150106120154-473,general-gate7,2
20150106120154-473,ranger-stop0,1
20150106120154-473,ranger-stop2,1
20150107030156-44,entrance1,1
20150107030156-44,entrance2,1
20150107030156-44,general-gate1,1
20150107030156-44,general-gate2,1
20150107030156-44,general-gate4,1
20150107030156-44,general-gate7,1
20150107030156-44,ranger-stop0,1
20150107030156-44,ranger-stop2,1
20150107050116-884,camping7,2
20150107050116-884,entrance3,1
20150107050116-884,entrance4,1
20150107050116-884,general-gate1,1
20150107050116-884,general-gate2,1
20150107050116-884,general-gate5,1
20150107050116-884,general-gate6,2
20150107050116-884,ranger-stop0,1
20150107050116-884,ranger-stop2,1
20150107060117-495,entrance0,1
20150107060117-495,entrance3,1
20150108060137-927,camping4,2
20150108060137-927,entrance0,1
20150108060137-927,entrance2,1
20150108060137-927,general-gate1,1
20150108060137-927,general-gate2,1
20150108060137-927,general-gate4,2
20150108060137-927,general-gate7,2
20150108060137-927,ranger-stop0,1
20150108060137-927,ranger-stop2,1
20150108070109-950,entrance1,1
20150108070109-950,entrance2,1
20150108070109-950,general-gate1,1
20150108070109-950,general-gate2,1
20150108070109-950,general-gate4,1
20150108070109-950,general-gate7,1
20150108070109-950,ranger-stop0,1
20150108070109-950,ranger-stop2,1
20150108100110-534,camping8,2
20150108100110-534,entrance3,1
20150108100110-534,entrance4,1
20150108100110-534,general-gate1,1
20150108100110-534,general-gate2,1
20150108100110-534,general-gate5,1
20150108100110-534,ranger-stop0,1
20150108100110-534,ranger-stop2,1
20150109060105-321,entrance0,1
20150109060105-321,entrance1,1
20150109060105-321,general-gate4,1
20150109060105-321,general-gate7,1
20150110040142-327,entrance3,1
20150110040142-327,entrance4,1
20150110040142-327,general-gate1,1
20150110040142-327,general-gate2,1
20150110040142-327,general-gate5,1
20150110040142-327,ranger-stop0,1
20150110040142-327,ranger-stop2,1
20150110090142-745,camping0,2
20150110090142-745,entrance3,2
20150110090142-745,general-gate7,2
20150111070138-888,entrance0,1
20150111070138-888,entrance2,1
20150111070138-888,general-gate1,1
20150111070138-888,general-gate2,1
20150111070138-888,ranger-stop0,1
20150111070138-888,ranger-stop2,1
20150111090110-546,camping4,2
20150111090110-546,entrance2,1
20150111090110-546,entrance3,1
20150111090110-546,general-gate1,1
20150111090110-546,general-gate2,1
20150111090110-546,general-gate4,1
20150111090110-546,general-gate7,2
20150111090110-546,ranger-stop0,1
20150111090110-546,ranger-stop2,1
20150112080120-851,camping3,2
20150112080120-851,entrance0,2
20150112080120-851,general-gate4,2
20150112080120-851,general-gate7,2
20150112120144-135,camping3,2
20150112120144-135,entrance0,1
20150112120144-135,entrance2,1
20150112120144-135,general-gate1,1
20150112120144-135,general-gate2,1
20150112120144-135,general-gate4,2
20150112120144-135,general-gate7,2
20150112120144-135,ranger-stop0,1
20150112120144-135,ranger-stop2,1
20150113030155-53,entrance0,1
20150113030155-53,entrance2,1
20150113030155-53,general-gate1,1
20150113030155-53,general-gate2,1
20150113030155-53,ranger-stop0,1
20150113030155-53,ranger-stop2,1
20150114010112-608,entrance0,1
20150114010112-608,entrance1,1
20150114010112-608,general-gate4,1
20150114010112-608,general-gate7,1
20150114070109-176,camping5,2
20150114070109-176,entrance3,1
20150114070109-176,entrance4,1
20150114070109-176,general-gate1,1
20150114070109-176,general-gate2,1
20150114070109-176,general-gate4,1
20150114070109-176,general-gate5,1
20150114070109-176,general-gate7,2
20150114070109-176,ranger-stop0,1
20150114070109-176,ranger-stop2,1
20150115010107-702,camping2,2
20150115010107-702,entrance0,1
20150115010107-702,entrance2,1
20150115010107-702,general-gate1,1
20150115010107-702,general-gate2,1
20150115010107-702,general-gate4,2
20150115010107-702,general-gate7,2
20150115010107-702,ranger-stop0,1
20150115010107-702,ranger-stop2,1
20150115040106-484,entrance3,1
20150115040106-484,entrance4,1
20150115040106-484,general-gate1,1
20150115040106-484,general-gate2,1
20150115040106-484,general-gate5,1
20150115040106-484,ranger-stop0,1
20150115040106-484,ranger-stop2,1
20150115050115-511,camping0,2
20150115050115-511,entrance1,1
20150115050115-511,entrance4,1
20150115050115-511,general-gate1,1
20150115050115-511,general-gate2,1
20150115050115-511,general-gate4,1
20150115050115-511,general-gate5,1
20150115050115-511,general-gate7,1
20150115050115-511,ranger-stop0,1
20150115050115-511,ranger-stop2,1
20150115080143-276,camping7,2
20150115080143-276,entrance2,1
20150115080143-276,entrance3,1
20150115080143-276,general-gate1,1
20150115080143-276,general-gate2,1
20150115080143-276,general-gate5,1
20150115080143-276,general-gate6,2
20150115080143-276,ranger-stop0,1
20150115080143-276,ranger-stop2,1
20150115090150-109,camping8,2
20150115090150-109,entrance1,1
20150115090150-109,entrance4,1
20150115090150-109,general-gate1,1
20150115090150-109,general-gate2,1
20150115090150-109,general-gate4,1
20150115090150-109,general-gate5,1
20150115090150-109,general-gate7,1
20150115090150-109,ranger-stop0,1
20150115090150-109,ranger-stop2,1
20150115100135-182,camping2,2
20150115100135-182,entrance0,1
20150115100135-182,entrance1,1
20150115100135-182,general-gate4,1
20150115100135-182,general-gate7,1
20150116020159-920,entrance1,1
20150116020159-920,entrance4,1
20150116020159-920,general-gate1,1
20150116020159-920,general-gate2,1
20150116020159-920,general-gate4,1
20150116020159-920,general-gate5,1
20150116020159-920,general-gate7,1
20150116020159-920,ranger-stop0,1
20150116020159-920,ranger-stop2,1
20150116050129-415,camping6,2
20150116050129-415,entrance3,1
20150116050129-415,entrance4,1
20150116050129-415,general-gate1,1
20150116050129-415,general-gate2,1
20150116050129-415,general-gate5,1
20150116050129-415,ranger-stop0,1
20150116050129-415,ranger-stop2,1
20150116100148-276,camping4,2
20150116100148-276,entrance3,1
20150116100148-276,entrance4,1
20150116100148-276,general-gate1,1
20150116100148-276,general-gate2,1
20150116100148-276,general-gate4,1
20150116100148-276,general-gate5,1
20150116100148-276,general-gate7,2
20150116100148-276,ranger-stop0,1
20150116100148-276,ranger-stop2,1
20150117010157-104,camping4,2
20150117010157-104,entrance1,1
20150117010157-104,entrance4,1
20150117010157-104,general-gate1,1
20150117010157-104,general-gate2,1
20150117010157-104,general-gate4,1
20150117010157-104,general-gate5,1
20150117010157-104,general-gate7,1
20150117010157-104,ranger-stop0,1
20150117010157-104,ranger-stop2,1
20150117100126-822,camping8,2
20150117100126-822,entrance3,1
20150117100126-822,entrance4,1
20150117100126-822,general-gate1,1
20150117100126-822,general-gate2,1
20150117100126-822,general-gate5,1
20150117100126-822,ranger-stop0,1
20150117100126-822,ranger-stop2,1
20150117120159-447,camping3,2
20150117120159-447,entrance3,1
20150117120159-447,entrance4,1
20150117120159-447,general-gate1,1
20150117120159-447,general-gate2,1
20150117120159-447,general-gate4,1
20150117120159-447,general-gate5,1
20150117120159-447,general-gate7,2
20150117120159-447,ranger-stop0,1
20150117120159-447,ranger-stop2,1
20150118040129-468,entrance0,1
20150118040129-468,entrance2,1
20150118040129-468,general-gate1,1
20150118040129-468,general-gate2,1
20150118040129-468,ranger-stop0,1
20150118040129-468,ranger-stop2,1
20150118110104-393,entrance2,1
20150118110104-393,entrance4,1
20150119050113-178,entrance0,1
20150119050113-178,entrance1,1
20150119050113-178,general-gate4,1
20150119050113-178,general-gate7,1
20150119060114-461,entrance3,1
20150119060114-461,entrance4,1
20150119060114-461,general-gate1,1
20150119060114-461,general-gate2,1
20150119060114-461,general-gate5,1
20150119060114-461,ranger-stop0,1
20150119060114-461,ranger-stop2,1
20150119100134-582,entrance2,1
20150119100134-582,entrance4,1
20150120070135-951,entrance0,1
20150120070135-951,entrance1,1
20150120070135-951,general-gate4,1
20150120070135-951,general-gate7,1
20150122060128-25,camping7,2
20150122060128-25,entrance0,1
20150122060128-25,entrance1,1
20150122060128-25,general-gate1,2
20150122060128-25,general-gate2,2
20150122060128-25,general-gate4,1
20150122060128-25,general-gate5,2
20150122060128-25,general-gate6,2
20150122060128-25,general-gate7,1
20150122060128-25,ranger-stop0,2
20150122060128-25,ranger-stop2,2
20150122110107-735,camping4,2
20150122110107-735,entrance3,1
20150122110107-735,entrance4,1
20150122110107-735,general-gate1,1
20150122110107-735,general-gate2,1
20150122110107-735,general-gate4,1
20150122110107-735,general-gate5,1
20150122110107-735,general-gate7,2
20150122110107-735,ranger-stop0,1
20150122110107-735,ranger-stop2,1
20150123020103-717,camping8,2
20150123020103-717,entrance2,1
20150123020103-717,entrance4,1
20150123020103-717,general-gate3,1
20150123020103-717,general-gate5,1
20150123040133-735,camping4,2
20150123040133-735,entrance1,1
20150123040133-735,entrance2,1
20150123040133-735,general-gate1,1
20150123040133-735,general-gate2,1
20150123040133-735,general-gate4,1
20150123040133-735,general-gate7,1
20150123040133-735,ranger-stop0,1
20150123040133-735,ranger-stop2,1
20150123070109-172,camping4,2
20150123070109-172,entrance1,1
20150123070109-172,entrance3,1
20150123070109-172,general-gate7,1
20150124060117-847,entrance2,1
20150124060117-847,entrance4,1
20150124060130-672,camping5,2
20150124060130-672,entrance0,1
20150124060130-672,entrance2,1
20150124060130-672,general-gate1,1
