station,user,start
1027,796840467,795
1031,578874250,5
1031,633655659,18
1031,634618341,1
1031,634887368,1317
1031,654513640,925
1031,684662790,458
1031,694552047,2
1031,694555017,12
1031,694557632,1
1031,694559662,7
1031,703658046,1193
1031,766833524,90
1031,796104206,45
1031,796181117,4
1031,796747123,45
1031,797052345,111
10001,704819386,280
10001,796041462,77
10006,503637794,1
10006,504608432,51
10006,555048431,50
10006,555594030,1
10006,567956678,22
10006,603629703,1060
10006,603682913,273
10006,613627040,42
10006,613673007,46
10006,624614336,92
10006,654640749,11
10006,654695876,666
10006,662472872,250
10006,674262151,23
10006,684591096,502
10006,684679504,13
10006,694502078,569
10006,766801784,20
10006,796064111,13
10006,796105461,64
10006,796991718,367
10010,503643331,126
10010,504842664,17
10010,562762091,14
10010,604884769,470
10010,613606378,295
10010,613606810,16
10010,613646880,25
10010,624513151,35
10010,634620862,104
10010,644571744,2
10010,644607017,1
10010,644608817,1
10010,644685529,880
10010,654552009,365
10010,654570360,179
10010,654583868,88
10010,654589747,1267
10010,654594609,2
10010,664591302,17
10010,684603638,29
10010,703608569,140
10010,703680909,34
10010,703686068,4
10010,704509082,56
10010,704835674,3
10010,766818074,205
10010,766883353,26
10010,796026033,15
10010,796065954,6
10010,796097546,7
10010,796230772,71
10010,796671616,3
10014,634519722,15
10014,766902866,80
10014,796142988,21
10014,796204137,260
10014,796736160,3
10022,503652115,1
10022,503654336,6
10022,503658705,85
10022,503659868,326
10022,503672234,1034
10022,504518264,115
10022,504811674,96
10022,504815119,133
10022,504820931,123
10022,614518530,1
10022,615723736,39
10022,633678868,17
10022,633679029,179
10022,634511909,365
10022,634888681,31
10022,644564067,232
10022,644564827,17
10022,644565868,67
10022,644567557,19
10022,644568077,397
10022,654209677,498
10022,654508436,25
10022,654513017,390
10022,654607777,566
10022,654623157,82
10022,674507511,102
10022,694511466,3
10022,694511606,81
10022,694511891,113
10022,704518372,1
10022,763446449,16
10022,796149266,4
10022,796200024,8
10022,796224997,77
10022,796227721,45
10022,796731107,818
10022,796742044,75
10023,427913447,42
10027,421332806,1
10027,421336148,2
10027,424260201,174
10027,434532256,24
10027,504845010,177
10027,524812179,1
10027,584634836,71
10027,613619157,11
10027,613630185,133
10027,613661787,3009
10027,633607949,6720
10027,633650306,192
10027,633672219,58
10027,644573976,4
10027,654588448,46
10027,664605800,7
10027,684510048,2
10027,684624117,56
10027,704511547,34
10027,704810831,2
10027,704850860,523
10027,752056995,32
10027,763686263,158
10027,766828000,136
10027,766865157,56
10027,766897288,46
10027,796078767,7
10027,796080711,6
10027,796610637,161
10027,796612647,766
10027,796614612,6
10027,796622240,2
10027,796731170,12
10038,604513687,80
10038,633642869,253
10038,654621368,310
10038,664606098,787
10038,664620788,106
10038,674193023,2
10038,684640827,276
10038,704516066,761
10038,766866230,268
10038,766891982,23
10038,766996968,11
10038,796617674,196
10041,604508079,99
10041,694559946,21
10041,735155444,496
10043,472566983,2
10043,552422338,6
10043,555334148,139
10043,604506237,77
10043,604512309,4
10043,624606573,5
10043,630399183,166
10043,650847348,17
10043,684629394,51
10043,703623681,244
10043,704812469,37
10043,704850850,2
10043,760681670,9
10043,766832367,165
10043,766874444,19
10043,766876281,242
10043,766981312,43
10043,789881636,10
10043,796608549,71
10043,796664272,65
10043,796829427,19
10047,503670978,39
10047,564876071,5
10047,604814864,183
10047,703604456,13
10047,796762464,13
10049,633628660,17
10049,633643639,36
10049,684624003,164
10049,703622404,497
10050,423141306,18
10050,504517374,2
10050,633678122,393
10050,644563864,608
10050,644573998,1
10050,796201090,10
10050,796224215,3
10050,796730345,63
10054,520315821,30
10054,604521100,22
10054,654570343,828
10054,796074330,107
10063,504805624,2320
10063,613656212,7
10063,613657629,51
10063,624503646,77
10063,633604874,336
10063,633673848,1
10063,766936556,1
10063,796022089,1
10063,796067512,1148
10063,796083984,203
10063,796668300,987
10063,796673735,929
10065,674658950,959
10065,684665160,374
10065,694556766,976
10065,718589985,135
10069,503654138,41
10069,503656190,808
10069,644562316,102
10069,796127544,1
10069,796127989,118
10069,796605934,342
10071,479979999,1
10071,503661183,2
10071,504502204,209
10071,504519693,6
10071,513340760,71
10071,514656520,9
10071,604654347,503
10071,614612567,51
10071,624599416,25
10071,634821027,8
10071,634821635,55
10071,634849851,90
10071,644596915,63
10071,654505587,25
10071,661164605,80
10071,664610950,769
10071,674502409,71
10071,674640404,44
10071,674653127,5
10071,674659716,40
10071,674662746,3
10071,684629436,5
10071,703663213,9
10071,704514741,44
10071,763441013,5
10071,763467713,134
10071,766822526,3
10071,766869042,1
10071,766970006,11
10071,796006752,467
10071,796042777,17
10071,796058624,2
10071,796091680,32
10071,796125861,115
10071,796385807,10
10071,796728990,6
10072,555259305,20
10072,555264521,24
10072,555326556,260
10072,555379008,10
10072,555399799,11
10072,604021939,2
10072,604514010,1
10072,604557494,191
10072,604860278,7
10072,613630354,10
10072,613677554,206
10072,624559610,1
10072,633642510,16
10072,634554724,21
10072,634816159,31
10072,634889331,53
10072,644570947,170
10072,654621865,11
10072,654637241,111
10072,763654441,406
10072,763756966,20
10072,796138611,2
10072,796140208,1895
10072,796766398,6
10077,603607485,32
10077,613629578,95
10077,613654692,585
10077,654503977,200
10077,654564726,283
10077,766816941,2
10077,766852296,33
10077,796618104,3
10077,796684744,2
10091,603695795,6
10091,763450983,1207
10091,766867818,6
10095,504505033,1
10095,603666859,479
10095,734702666,12
10095,766946084,3
10095,766989914,54
10097,504804953,46
10097,633686736,125
10097,634618871,27
10097,654626098,19
10097,674658446,232
10097,684655624,36
10097,694560576,42
10097,694623728,1696
10097,755577456,14
10097,766932734,99
10102,514653691,43
10102,522407455,265
10102,613620777,8
10102,654686839,1158
10102,674678549,1600
10102,704702758,20
10104,416168850,1
10104,472469407,17
10104,568863010,96
10104,604510560,99
10104,604810933,27
10104,604884981,1
10104,613661451,2619
10104,674631852,242
10104,684635643,146
10104,704817272,161
10104,766819295,12
10105,613609513,1
10105,654568765,476
10105,704512569,12
10105,796008088,666
10109,503694450,31
10109,512617397,62
10109,512659969,214
10109,555018173,6
10109,555183149,5
10109,614691632,165
10109,624544176,143
10109,624649561,59
10109,633691058,87
10109,634656002,3
10109,645537442,2
10109,654622994,23
10109,654698262,15
10109,654698417,1235
10109,694651958,3959
10109,703240283,18
10109,766913255,21
10109,766913270,145
10109,766920069,167
10109,766978402,109
10109,796148537,2588
10112,438556452,147
10112,552843385,1294
10112,555296773,150
10112,604885036,5
10112,613665007,4
10112,613680900,28
10112,633627675,103
10112,644679788,48
10112,654320867,93
10112,654570914,59
10112,654583812,194
10112,654603310,31
10112,654614445,4
10112,654660412,712
10112,664612086,327
10112,694501762,32
10112,695423153,1
10112,703601473,1
10112,703622012,1
10112,703626623,82
10112,703639222,4
10112,704502911,23
10112,704505681,7
10112,704849326,606
10112,766873478,1
10112,796004637,17
10112,796617271,1
10112,796640108,184
10112,796829879,56
10113,503607950,16
10113,633663623,248
10113,644583697,13
10113,654514587,25
10113,654597403,470
10113,664508337,57
10113,674519674,77
10113,684617835,2448
10113,703617056,9
10113,766947601,1
10113,766954951,1
10113,766986574,246
10113,796641431,139
10113,796769404,535
10119,402155042,146
10119,431148902,451
10119,502868666,10
10119,503681534,1
10119,504518377,4
10119,504817168,6
10119,604817299,73
10119,613604236,29
10119,613612284,146
10119,613617055,35
10119,613626402,29
10119,613643206,110
10119,614520027,65
10119,624493334,3
10119,624509134,35
10119,633640863,1
10119,644509468,8
10119,644575391,649
10119,644612322,2474
10119,644617591,31
10119,654505494,20
10119,654544889,228
10119,654689643,503
10119,664504360,106
10119,674573130,54
10119,674613188,3
10119,674620686,439
10119,674631090,1
10119,674635478,8
10119,674638028,62
10119,703635581,4
10119,703667516,32
10119,766831671,199
10119,766845718,953
10119,766856173,23
10119,766863072,98
10119,766877859,170
10119,766995916,13
10119,796032466,198
10119,796067787,12
10119,796095892,16
10119,796212720,229
10119,796607023,135
10119,796672227,7
10119,796781389,5
10119,796825385,63
10122,482457900,1
10122,503677491,6
10122,528141888,276
10122,603621780,82
10122,603627797,1
10122,603633294,750
10122,603638176,2
10122,604504748,39
10122,614508191,1903
10122,624512255,92
10122,634608811,24
10122,634886766,1
10122,654531498,36
10122,654580299,205
10122,654593339,111
10122,684619168,23
10122,694624317,96
10122,694628198,42
10122,703610847,83
10122,703662632,16
10122,704890630,2
10122,763408979,42
10122,763423115,1513
10122,766853822,274
10122,766911385,84
10122,766927031,63
10122,796115577,5
10122,796178729,16
10122,796184963,116
10122,796222120,8
10122,796222300,6
10122,796729399,2
10122,796733222,1
10122,796817108,91
10127,503648005,330
10127,654567925,146
10127,694612117,66
10127,796197376,154
10129,412240223,8
10129,421361537,45
10129,430230918,2
10129,431165703,301
10129,439330870,1
10129,503649654,9
10129,503689259,17
10129,504842190,119
10129,556448777,2
10129,601036494,11
10129,603601890,78
10129,603688690,12
10129,604517301,27
10129,604699189,97
10129,604884261,47
10129,613661447,6
10129,613662033,25
10129,613665137,51
10129,613670087,129
10129,613671054,684
10129,613674016,15
10129,614518208,12
10129,616102283,40
10129,621240315,4
10129,624505933,33
10129,624602751,49
10129,633614055,287
10129,633614184,103
10129,633615272,9
10129,633624101,33
10129,633624649,31
10129,633644175,75
10129,633646951,26
10129,633649356,3
10129,633671002,71
10129,634503635,44
10129,634804994,13
10129,644572539,180
10129,644604423,452
10129,644609276,16
10129,644609572,427
10129,644610601,4
10129,644617814,4
10129,644618150,228
10129,644648431,32
10129,654509195,1
10129,654530529,6
10129,654554336,76
10129,654554620,30
10129,654586287,24
10129,654658620,51
10129,654664793,12
10129,654665034,14
10129,664510421,365
10129,674617455,19
10129,674619421,42
10129,674632936,18
10129,674637595,217
10129,674666982,36
10129,674669987,85
10129,674670505,10
10129,674683479,27
10129,676088888,82
10129,682112514,27
10129,684603726,126
10129,684604197,101
10129,684633341,94
10129,703628824,18
10129,703632196,13
10129,703640228,1
10129,703643849,3
10129,703648904,21
10129,703650944,294
10129,704511859,16
10129,704518689,318
10129,704803827,10
10129,704811564,42
10129,735976268,15
10129,763435255,81
10129,766803445,4
10129,766818571,12
10129,766841341,93
10129,766842208,10
10129,766851775,67
10129,766852833,403
10129,766856909,42
10129,766859040,17
10129,766860236,903
10129,766869117,385
10129,766869245,4
10129,766873316,98
10129,766883312,35
10129,766888733,15
10129,766890915,18
10129,766906967,1
10129,766983212,124
10129,766988260,69
10129,796003092,26
10129,796003794,55
10129,796024478,58
10129,796031840,52
10129,796057570,38
10129,796060056,31
10129,796067193,2
10129,796073797,3
10129,796080018,84
10129,796084760,109
10129,796093926,159
10129,796100345,119
10129,796121397,240
10129,796612122,3
10129,796626467,95
10129,796637855,2
10129,796638488,10
10129,796640400,71
10129,796661221,10
10129,796679749,35
10129,796688336,1
10129,796690621,185
10129,796702510,2
10129,796734751,7
10129,796822268,78
10138,614516943,196
10138,634606394,753
10139,604819952,78
10139,614691632,11
10139,633690543,58
10139,684652253,2
10139,684663727,168
10139,734181388,241
10139,766901717,11
10139,796158166,147
10139,796705983,16
10139,796792073,47
10148,417850381,12
10148,504518338,24
10148,603659929,74
10148,613655045,20
10148,613659289,53
10148,614519524,2463
10148,633622797,319
10148,633631487,93
10148,634501807,577
10148,644619328,1163
10148,654566006,172
10148,664611428,218
10148,703638854,147
10148,704517639,147
10148,763703217,97
10148,766817802,6
10148,766862996,7
10148,766892148,622
10148,766893432,1
10148,796054061,541
10148,796071531,16
10148,796631244,228
10148,796634149,73
10148,796673140,2
10148,796700787,281
10149,489658944,22
10149,766868240,14
10149,796071735,57
10153,439554958,2
10153,796627715,39
10155,431168467,92
10155,504848881,296
10155,552315364,6634
10155,555368128,4
10155,555380777,87
10155,604514010,1
10155,613614782,101
10155,613670074,6
10155,613675358,28
10155,614508637,185
10155,633665839,2
10155,644609038,72
10155,654502023,2
10155,654537521,25
10155,654666551,217
10155,674623363,2
10155,684625004,1
10155,703607477,219
10155,703614820,581
10155,704515404,5
10155,766827665,45
10155,766843328,106
10155,766878093,1
10155,766897421,21
10155,796625555,5
10155,796830109,37
10159,439785444,79
10159,555351776,11
10159,611423788,86
10159,624512709,1
10159,674638024,525
10159,694627577,2
10159,796006473,23
10159,796662189,3
10159,796664479,108
10160,603680205,949
10160,654694033,1
10160,684577098,9
10160,796143186,528
10160,796740139,45
10160,796820110,157
10168,439785978,3
10168,603677124,230
10168,603677529,587
10168,633652221,286
10168,654536080,61
10168,766952228,126
10168,796143179,13
10168,796232289,2
10168,796755451,182
10168,796788829,25
10168,796791266,341
10169,514534237,476
10169,613628945,3
10169,613656102,45
10169,624504090,55
10169,633628608,3
10169,633650590,226
10169,644509209,25
10169,654511083,329
10169,654528400,496
10169,703646426,20
10169,763758033,8
10169,766803991,105
10169,766824377,4
10169,766846107,21
10169,766869776,1
10169,796123224,4
10176,405890714,1
10176,503604247,79
10176,503612301,127
10176,603676062,176
10176,604819577,51
10176,604849337,9
10176,613647220,8
10176,614503727,20
10176,633692387,1
10176,654579972,54
10176,664503988,170
10176,664507658,3
10176,674660911,1006
10176,684576689,457
10176,684579098,2
10176,684665547,175
10176,684668571,90
10176,693558453,2
10176,722904685,62
10176,763413878,257
10176,763416125,169
10176,763440937,510
10176,796122272,56
10176,796703080,2
10176,796819140,11
10180,503612311,4
10180,603663280,27
10180,633676188,21
10180,634507411,10
10180,634619856,27
10180,644503272,3
10180,654614451,149
10180,664503439,251
10180,684502592,83
10180,684578094,153
10180,684617227,3
10180,694611224,69
10180,718835745,20
10180,766819555,338
10180,766838581,2
10180,766917368,24
10180,766954188,1199
10180,766981236,444
10180,766981412,4
10180,796025333,178
10180,796122188,26
10180,796740899,14
10180,796769121,12
10180,796807661,11
10180,796833988,924
10181,766984874,30
10182,604887479,350
10182,613628172,187
10182,633650098,58
10182,694510704,97
10182,766807077,15
10182,766888823,3
10182,796054729,232
10182,796062083,55
10182,796074539,57
10184,654554314,2
10184,734512023,237
10186,503657448,138
10186,504516953,58
10186,644568716,189
10186,763407343,213
10186,796200039,33
10190,564518581,104
10190,603633433,68
10190,603634425,2546
10190,613609203,92
10190,644519011,4
10190,654620631,35
10190,674603826,318
10190,694502826,122
10190,694554999,15
10190,766911482,1
10190,766928748,545
10190,796006788,16
10190,796834192,115
10197,633674338,529
10197,796727844,1
10199,766923677,202
10199,766924051,21
10205,412444259,13
10205,633662679,261
10205,684632007,251
10205,766808126,318
10205,766861802,1355
10205,766872066,108
10206,654512964,622
10206,693351581,2
10210,633634509,17
10210,654567026,80
10210,704810757,9
10216,604809615,142
10216,633638852,334
10216,654544029,19
10216,684622498,6
10216,684638879,23
10216,766856780,13
10216,766884830,1
10216,796064811,123
10219,604807419,259
10219,654651828,61
10219,703618895,68
10219,766864749,309
10220,513014908,8
10220,553009491,6
10220,595547062,13
10220,624603163,24
10220,644577660,542
10220,644607195,1
10220,654554209,17
10220,654566617,57
10220,654587835,581
10220,674677909,37
10220,704804763,33
10220,766832323,12
10220,766857054,7
10220,796010804,2
10220,796791067,7
10223,503654387,76
10223,504508876,26
10223,504511138,141
10223,512644310,12
10223,603609466,109
10223,604882869,426
10223,613656847,14
10223,613665366,66
10223,613679418,117
10223,633670107,15
10223,644571882,2
10223,654525712,99
10223,674603624,17
10223,684639778,8
10223,701067305,9
10223,704820833,55
10223,763440796,38
10223,766807180,94
10223,766925917,1
10223,796604948,34
10223,796609444,31
10223,796619388,5
10223,796682886,108
10224,431275638,14
10224,483485511,5
10224,504514895,59
10224,555315316,125
10224,603607296,1679
10224,613654579,243
10224,634578156,22
10224,684612462,123
10224,694513932,2290
10224,694555322,26
10224,694586690,3
10224,694623135,17
10224,739818444,86
10224,766983619,5
10224,796003963,442
10224,796016542,132
10224,796225675,11
10224,796228840,24
10224,796556386,1
10227,591904232,19
10227,664516588,107
10227,674685679,1
10227,674685720,1
10227,674695287,31
10227,684505671,86
10227,763415401,10
10227,763440258,9
10227,766981608,801
10227,796209952,27
10229,410245744,13
10229,503647042,186
10229,584532360,133
10229,613539116,733
10229,613635558,115
10229,613662554,799
10229,633665206,2104
10229,644514421,172
10229,654657834,14
10229,664612311,5
10229,684624136,4
10229,703608135,190
10229,703647397,5
10229,703653628,32
10229,704517629,1040
10229,704813225,71
10229,766551119,23
10229,796628643,69
10229,796676794,132
10229,796849995,28
10234,503610426,62
10234,503653806,2
10234,553010663,385
10234,581644272,12
10234,604890291,153
10234,613655029,428
10234,613661856,22
10234,613680900,152
10234,614503732,231
10234,624508304,305
10234,624603122,85
10234,644512709,45
10234,654320867,34
10234,654505282,16
10234,654554721,20
10234,674622842,42
10234,694501474,62
10234,703601407,987
10234,766882946,27
10234,796094341,39
10234,796099667,28
10234,796227226,47
10234,796544562,22
10234,796632544,3
10242,503678388,7
10242,555428998,1
10242,613641729,718
10242,613668661,350
10242,633645561,972
10242,644575021,459
10242,654665099,242
10242,664690282,1
10242,680235777,1374
10242,684516918,4
10242,684669113,8
10242,694510883,43
10242,703644486,537
10242,703670090,1
10242,766888394,48
10242,796132489,665
10242,796233843,15
10242,796667202,2
10242,796667295,102
10242,796942709,2
10243,613615521,41
10243,613624586,230
10243,613627096,12
10243,613650062,188
10243,613656786,83
10243,624515792,118
10243,624517037,190
10243,624605975,241
10243,624606785,7129
10243,633684052,348
10243,654508515,7
10243,664617009,2
10243,674662150,221
10243,694503374,45
10243,763796283,2
10243,766865674,55
10243,766885324,133
10243,796108733,50
10243,796220701,158
10243,796680355,99
10243,796728435,277
10243,796821452,19
10245,503635214,2710
10245,504801675,106
10245,603688049,426
10245,634620236,278
10245,634621038,392
10245,654634509,742
10245,654652041,293
10245,664514354,72
10245,674502373,156
10245,684611252,16
10245,738103456,239
10245,796138947,14
10245,796140186,281
10245,796140971,59
10245,796616577,192
10246,426392761,70
10246,674519494,168
10246,674656071,641
10246,756436870,395
10256,603677275,885
10256,634809924,19
10256,654604274,1276
10256,654604374,1400
10256,654619621,157
10256,674654455,1
10256,684668091,50
10256,766929389,59
10256,796232979,67
10256,796710028,44
10256,796754406,140
10262,427919407,153
10262,478802297,20
10262,500732288,42
10262,504094767,2
10262,603602550,11
10262,603605371,3624
10262,604803924,7
10262,604809691,22
10262,634670270,2
10262,644603546,9
10262,644691437,57
10262,654683534,89
10262,684516588,1
10262,684543434,29
10262,694579644,5
10262,694594936,32
10262,703662886,9
10262,763437136,161
10262,796705389,59
10264,401097549,7
10264,613617285,63
10264,654599256,16
10264,766935011,642
10264,796602750,1364
10268,520571436,483
10268,644619603,6
10268,664505229,45
10268,674606741,31
10268,693558651,11
10274,555256656,1443
10274,613616228,2
10274,624608063,26
10274,641939951,28
10274,644509115,8
10274,796062110,1393
10274,796634480,2
10276,533938044,6
10276,654659432,3
10277,516122051,1112
10277,633653578,2
10277,654511746,169
10277,708996102,52
10277,796715186,389
10285,504819895,518
10285,603628091,100
10285,633673642,306
10285,654629535,2
10285,694625162,925
10285,796119722,132
10289,503627840,267
10289,614514777,6
10289,624504445,12
10289,654567688,5
10289,703624391,99
10289,754884862,673
10289,766812077,14
10289,766826661,687
10289,796006031,20
10298,503612560,1
10298,613629154,163
10298,634810695,60
10298,654662163,793
10298,674656083,279
10298,703637460,22
10298,766874640,426
10298,766892744,74
10298,796208469,221
10298,796210513,762
10298,796837316,35
10299,503622146,266
10299,503628894,1338
10299,503633738,9
10299,603690461,67
10299,654700927,133
10300,503601676,82
10300,604882736,60
10300,634882713,780
10300,654550831,76
10300,796716401,11
10300,796769364,7
10304,503643084,142
10304,624513717,233
10304,624601310,293
10304,634605649,154
10304,634608090,221
10304,703690037,171
10304,796738947,15
10304,796764368,11
10305,404365864,7
10305,458484281,597
10305,503629527,57
10305,603614598,656
10305,613601132,162
10305,613680886,27
10305,614564491,5
10305,644510244,20
10305,654507177,45
10305,654589392,76
10305,674636350,2
10305,674686750,338
10305,684639785,76
10305,703613569,638
10305,703627812,85
10305,703633391,202
10305,704502684,2
10305,704845458,2
10305,718804583,8
10305,766836455,422
10305,766857210,18
10305,766896092,14
10305,796035266,1035
10305,796088810,3
10305,796090795,72
10305,796113517,26
10305,796131767,97
10305,796552106,6
10305,796664491,16
10305,796674346,2350
10306,613679386,55
10306,633602928,1
10306,633662787,10
10306,634528904,20
10306,644608195,27
10306,654505906,432
10306,654524519,12
10306,654554109,209
10306,654599476,1
10306,703643022,283
10306,704815337,20
10306,766852850,77
10306,796027299,6
10306,796054622,5
10306,796076619,175
10306,796158717,58
10306,796620118,58
10306,796680665,9
10306,796828202,8
10308,504502143,2
10308,634811774,95
10308,684613495,89
10309,405034088,90
10309,466535919,1
10309,503607070,15
10309,555515266,14
10309,603637211,124
10309,604189934,2000
10309,613620010,1
10309,613680061,18
10309,624510484,9
10309,624514120,1545
10309,624517120,27
10309,701224688,36
10309,703620269,75
10309,703638901,1087
10309,703687419,35
10309,785921447,2922
10309,796098444,127
10309,796622413,156
10309,796667885,4
10309,796671586,4
10309,796672977,13
10315,624608012,16
10315,624612361,7
10315,644618344,126
10315,654522978,51
10315,654552904,1
10315,704513865,61
10315,796788769,3
