Timestamp,id,type,X,Y
2014-06-06 08:15:50,391338,movement,68,71
2014-06-06 08:15:51,38398,movement,80,74
2014-06-06 08:15:52,1373006,movement,92,77
2014-06-06 08:15:52,1152246,movement,95,77
2014-06-06 08:15:55,391338,movement,69,70
2014-06-06 08:15:57,38398,movement,81,73
2014-06-06 08:15:58,1373006,movement,91,78
2014-06-06 08:15:59,1152246,movement,94,77
2014-06-06 08:16:00,391338,movement,69,69
2014-06-06 08:16:03,38398,movement,82,72
2014-06-06 08:16:04,1373006,movement,90,79
2014-06-06 08:16:05,391338,movement,69,68
2014-06-06 08:16:06,1152246,movement,93,76
2014-06-06 08:16:09,38398,movement,83,71
2014-06-06 08:16:10,391338,movement,68,67
2014-06-06 08:16:10,1373006,movement,89,79
2014-06-06 08:16:13,1152246,movement,92,77
2014-06-06 08:16:15,38398,movement,84,70
2014-06-06 08:16:15,391338,movement,69,66
2014-06-06 08:16:16,1373006,movement,88,79
2014-06-06 08:16:20,1152246,movement,91,78
2014-06-06 08:16:20,391338,movement,68,65
2014-06-06 08:16:21,38398,movement,85,69
2014-06-06 08:16:22,1373006,movement,87,80
2014-06-06 08:16:25,391338,movement,69,64
2014-06-06 08:16:27,38398,movement,86,68
2014-06-06 08:16:27,1152246,movement,90,78
2014-06-06 08:16:28,1373006,movement,86,80
2014-06-06 08:16:30,391338,movement,70,63
2014-06-06 08:16:33,38398,movement,86,67
2014-06-06 08:16:34,1373006,movement,85,80
2014-06-06 08:16:34,1152246,movement,89,78
2014-06-06 08:16:35,391338,movement,70,62
2014-06-06 08:16:39,38398,movement,86,66
2014-06-06 08:16:40,1373006,movement,84,79
2014-06-06 08:16:40,391338,movement,69,61
2014-06-06 08:16:41,1152246,movement,88,79
2014-06-06 08:16:45,38398,movement,87,65
2014-06-06 08:16:45,391338,movement,69,60
2014-06-06 08:16:46,1373006,movement,83,79
2014-06-06 08:16:48,1152246,movement,87,80
2014-06-06 08:16:50,391338,movement,68,59
2014-06-06 08:16:51,38398,movement,87,64
2014-06-06 08:16:52,1373006,movement,82,78
2014-06-06 08:16:55,1152246,movement,86,81
2014-06-06 08:16:55,391338,movement,69,58
2014-06-06 08:16:57,38398,movement,87,63
2014-06-06 08:16:58,1373006,movement,81,79
2014-06-06 08:17:00,391338,movement,68,57
2014-06-06 08:17:02,1152246,movement,85,80
2014-06-06 08:17:03,38398,movement,88,62
2014-06-06 08:17:04,1373006,movement,80,78
2014-06-06 08:17:05,391338,movement,67,56
2014-06-06 08:17:09,38398,movement,88,61
2014-06-06 08:17:09,1152246,movement,84,79
2014-06-06 08:17:10,391338,movement,66,55
2014-06-06 08:17:10,1373006,movement,79,78
2014-06-06 08:17:15,38398,movement,88,60
2014-06-06 08:17:15,391338,movement,66,54
2014-06-06 08:17:16,1152246,movement,83,79
2014-06-06 08:17:16,1373006,movement,78,77
2014-06-06 08:17:20,391338,movement,66,53
2014-06-06 08:17:21,38398,movement,88,59
2014-06-06 08:17:22,1373006,movement,77,76
2014-06-06 08:17:23,1152246,movement,82,80
2014-06-06 08:17:25,391338,movement,65,52
2014-06-06 08:17:27,38398,movement,89,58
2014-06-06 08:17:28,1373006,movement,76,75
2014-06-06 08:17:30,391338,movement,65,51
2014-06-06 08:17:30,1152246,movement,81,79
2014-06-06 08:17:33,38398,movement,90,57
2014-06-06 08:17:34,1373006,movement,75,76
2014-06-06 08:17:35,391338,movement,66,50
2014-06-06 08:17:37,1152246,movement,80,79
2014-06-06 08:17:39,38398,movement,90,56
2014-06-06 08:17:40,391338,movement,66,49
2014-06-06 08:17:40,1373006,movement,74,76
2014-06-06 08:17:44,1152246,movement,79,78
2014-06-06 08:17:45,38398,movement,90,55
2014-06-06 08:17:45,391338,movement,66,48
2014-06-06 08:17:46,1373006,movement,73,75
2014-06-06 08:17:50,391338,movement,66,47
2014-06-06 08:17:51,38398,movement,89,54
2014-06-06 08:17:51,1152246,movement,78,77
2014-06-06 08:17:52,1373006,movement,72,76
2014-06-06 08:17:55,391338,movement,65,46
2014-06-06 08:17:57,38398,movement,88,53
2014-06-06 08:17:58,1373006,movement,71,77
2014-06-06 08:17:58,1152246,movement,77,78
2014-06-06 08:18:00,391338,movement,64,45
2014-06-06 08:18:03,38398,movement,89,52
2014-06-06 08:18:04,1373006,movement,70,76
2014-06-06 08:18:05,1152246,movement,76,78
2014-06-06 08:18:05,391338,movement,63,44
2014-06-06 08:18:09,38398,movement,89,51
2014-06-06 08:18:10,391338,movement,63,43
2014-06-06 08:18:10,1373006,movement,69,75
2014-06-06 08:18:12,1152246,movement,75,77
2014-06-06 08:18:15,391338,movement,63,42
2014-06-06 08:18:15,38398,movement,88,50
2014-06-06 08:18:16,1373006,movement,69,74
2014-06-06 08:18:19,1152246,movement,74,77
2014-06-06 08:18:20,391338,movement,64,41
2014-06-06 08:18:21,38398,movement,88,49
2014-06-06 08:18:22,1373006,movement,68,73
2014-06-06 08:18:25,391338,movement,63,40
2014-06-06 08:18:26,1152246,movement,73,78
2014-06-06 08:18:27,38398,movement,88,48
2014-06-06 08:18:28,1373006,movement,68,72
2014-06-06 08:18:30,391338,movement,63,39
2014-06-06 08:18:33,38398,movement,87,47
2014-06-06 08:18:33,1152246,movement,72,79
2014-06-06 08:18:34,1373006,movement,68,71
2014-06-06 08:18:35,391338,movement,64,38
2014-06-06 08:18:39,38398,movement,86,46
2014-06-06 08:18:40,391338,movement,63,37
2014-06-06 08:18:40,1373006,movement,68,70
2014-06-06 08:18:40,1152246,movement,72,80
2014-06-06 08:18:45,38398,movement,85,45
2014-06-06 08:18:45,391338,movement,63,36
2014-06-06 08:18:46,1373006,movement,68,69
2014-06-06 08:18:47,1152246,movement,71,81
2014-06-06 08:18:50,391338,movement,63,35
2014-06-06 08:18:51,38398,movement,84,44
2014-06-06 08:18:52,1373006,movement,68,68
2014-06-06 08:18:54,1152246,movement,70,82
2014-06-06 08:18:55,391338,movement,62,34
2014-06-06 08:18:57,38398,movement,83,45
2014-06-06 08:18:58,1373006,movement,69,67
2014-06-06 08:19:00,391338,movement,61,33
2014-06-06 08:19:01,1152246,movement,69,83
2014-06-06 08:19:03,38398,movement,82,44
2014-06-06 08:19:04,1373006,movement,69,66
2014-06-06 08:19:05,391338,movement,60,33
2014-06-06 08:19:08,1152246,movement,68,84
2014-06-06 08:19:09,38398,movement,81,45
2014-06-06 08:19:10,1373006,movement,69,65
2014-06-06 08:19:10,391338,movement,59,32
2014-06-06 08:19:15,1152246,movement,68,85
2014-06-06 08:19:15,391338,movement,58,32
2014-06-06 08:19:15,38398,movement,80,46
2014-06-06 08:19:16,1373006,movement,69,64
2014-06-06 08:19:20,391338,movement,57,31
2014-06-06 08:19:21,38398,movement,79,47
2014-06-06 08:19:22,1373006,movement,69,63
2014-06-06 08:19:22,1152246,movement,68,86
2014-06-06 08:19:25,391338,movement,56,30
2014-06-06 08:19:27,38398,movement,78,48
2014-06-06 08:19:28,1373006,movement,69,62
2014-06-06 08:19:29,1152246,movement,67,87
2014-06-06 08:19:30,391338,movement,55,30
2014-06-06 08:19:30,38398,check-in,78,48
2014-06-06 08:19:34,1373006,movement,70,61
2014-06-06 08:19:35,391338,movement,54,31
2014-06-06 08:19:36,1152246,movement,66,87
2014-06-06 08:19:40,1373006,movement,69,60
2014-06-06 08:19:40,391338,movement,53,30
2014-06-06 08:19:43,1152246,movement,65,87
2014-06-06 08:19:45,391338,movement,52,29
2014-06-06 08:19:46,1373006,movement,68,59
2014-06-06 08:19:50,391338,movement,51,28
2014-06-06 08:19:50,1152246,movement,64,88
2014-06-06 08:19:52,1373006,movement,69,58
2014-06-06 08:19:55,391338,movement,50,29
2014-06-06 08:19:57,1152246,movement,63,89
2014-06-06 08:19:58,1373006,movement,68,57
2014-06-06 08:20:00,391338,movement,49,29
2014-06-06 08:20:04,1152246,movement,62,89
2014-06-06 08:20:04,1373006,movement,68,56
2014-06-06 08:20:05,391338,movement,48,28
2014-06-06 08:20:10,391338,movement,47,27
2014-06-06 08:20:10,1373006,movement,67,55
2014-06-06 08:20:11,1152246,movement,61,89
2014-06-06 08:20:15,391338,movement,46,27
2014-06-06 08:20:16,1373006,movement,66,54
2014-06-06 08:20:18,1152246,movement,60,88
2014-06-06 08:20:20,391338,movement,45,26
2014-06-06 08:20:22,1373006,movement,65,53
2014-06-06 08:20:25,391338,movement,44,25
2014-06-06 08:20:25,1152246,movement,59,87
2014-06-06 08:20:28,1373006,movement,65,52
2014-06-06 08:20:32,1152246,movement,58,86
2014-06-06 08:20:34,1373006,movement,65,51
2014-06-06 08:20:39,1152246,movement,57,86
2014-06-06 08:20:40,1373006,movement,65,50
2014-06-06 08:20:46,1152246,movement,56,86
2014-06-06 08:20:46,1373006,movement,65,49
2014-06-06 08:20:52,1373006,movement,65,48
2014-06-06 08:20:53,1152246,movement,55,87
2014-06-06 08:20:58,1373006,movement,65,47
2014-06-06 08:21:00,1152246,movement,54,86
2014-06-06 08:21:04,1373006,movement,65,46
2014-06-06 08:21:07,1152246,movement,53,85
2014-06-06 08:21:10,1373006,movement,64,45
2014-06-06 08:21:14,1152246,movement,52,85
2014-06-06 08:21:16,1373006,movement,63,44
2014-06-06 08:21:21,1152246,movement,51,85
2014-06-06 08:21:22,1373006,movement,63,43
2014-06-06 08:21:28,1152246,movement,50,84
2014-06-06 08:21:28,1373006,movement,62,42
2014-06-06 08:21:34,1373006,movement,62,41
2014-06-06 08:21:35,1152246,movement,49,83
2014-06-06 08:21:40,1373006,movement,63,40
2014-06-06 08:21:42,1152246,movement,48,82
2014-06-06 08:21:46,1373006,movement,63,39
2014-06-06 08:21:49,1152246,movement,47,81
2014-06-06 08:21:52,1373006,movement,63,38
2014-06-06 08:21:56,1152246,movement,46,80
2014-06-06 08:21:58,1373006,movement,62,37
2014-06-06 08:22:03,1152246,movement,45,79
2014-06-06 08:22:04,1373006,movement,62,36
2014-06-06 08:22:10,1152246,movement,44,78
2014-06-06 08:22:10,1373006,movement,62,35
2014-06-06 08:22:16,38398,movement,79,47
2014-06-06 08:22:16,1373006,movement,62,34
2014-06-06 08:22:17,1152246,movement,43,77
2014-06-06 08:22:22,38398,movement,80,46
2014-06-06 08:22:22,1373006,movement,61,33
2014-06-06 08:22:24,1152246,movement,42,77
2014-06-06 08:22:28,38398,movement,81,46
2014-06-06 08:22:28,1373006,movement,60,33
2014-06-06 08:22:31,1152246,movement,41,76
2014-06-06 08:22:34,1373006,movement,59,32
2014-06-06 08:22:34,38398,movement,82,45
2014-06-06 08:22:38,1152246,movement,40,75
2014-06-06 08:22:40,38398,movement,83,44
2014-06-06 08:22:40,1373006,movement,58,31
2014-06-06 08:22:45,1152246,movement,39,75
2014-06-06 08:22:46,38398,movement,84,44
2014-06-06 08:22:46,1373006,movement,57,30
2014-06-06 08:22:52,1152246,movement,38,74
2014-06-06 08:22:52,38398,movement,85,45
2014-06-06 08:22:52,1373006,movement,56,31
2014-06-06 08:22:58,38398,movement,85,46
2014-06-06 08:22:58,1373006,movement,55,31
2014-06-06 08:22:59,1152246,movement,37,73
2014-06-06 08:23:04,38398,movement,86,47
2014-06-06 08:23:04,1373006,movement,54,31
2014-06-06 08:23:06,1152246,movement,36,72
2014-06-06 08:23:10,38398,movement,87,48
2014-06-06 08:23:10,1373006,movement,53,30
2014-06-06 08:23:13,1152246,movement,35,71
2014-06-06 08:23:16,1373006,movement,52,29
2014-06-06 08:23:16,38398,movement,88,49
2014-06-06 08:23:20,1152246,movement,34,70
2014-06-06 08:23:22,1373006,movement,51,28
2014-06-06 08:23:22,38398,movement,88,50
2014-06-06 08:23:27,1152246,movement,34,69
2014-06-06 08:23:28,38398,movement,88,51
2014-06-06 08:23:28,1373006,movement,50,29
2014-06-06 08:23:34,1152246,movement,34,68
2014-06-06 08:23:34,38398,movement,89,52
2014-06-06 08:23:34,1373006,movement,49,29
2014-06-06 08:23:40,1373006,movement,48,28
2014-06-06 08:23:40,38398,movement,88,53
2014-06-06 08:23:41,1152246,check-in,34,68
2014-06-06 08:23:46,38398,movement,88,54
2014-06-06 08:23:46,1373006,movement,47,27
2014-06-06 08:23:52,1373006,movement,46,27
2014-06-06 08:23:52,38398,movement,87,55
2014-06-06 08:23:58,1373006,movement,45,26
2014-06-06 08:23:58,38398,movement,88,56
2014-06-06 08:24:04,38398,movement,89,57
2014-06-06 08:24:04,1373006,movement,44,25
2014-06-06 08:24:10,1373006,movement,45,24
2014-06-06 08:24:10,38398,movement,89,58
2014-06-06 08:24:13,1373006,check-in,45,24
2014-06-06 08:24:16,38398,movement,88,59
2014-06-06 08:24:22,38398,movement,88,60
2014-06-06 08:24:28,38398,movement,88,61
2014-06-06 08:24:34,38398,movement,89,62
2014-06-06 08:24:40,38398,movement,89,63
2014-06-06 08:24:46,38398,movement,89,64
2014-06-06 08:24:52,38398,movement,88,65
2014-06-06 08:24:58,38398,movement,87,66
2014-06-06 08:25:04,38398,movement,86,67
2014-06-06 08:25:10,38398,movement,85,68
2014-06-06 08:25:16,38398,movement,85,69
2014-06-06 08:25:22,38398,movement,84,70
2014-06-06 08:25:28,38398,movement,83,71
2014-06-06 08:25:34,38398,movement,82,71
2014-06-06 08:25:40,38398,movement,81,72
2014-06-06 08:25:46,38398,movement,80,73
2014-06-06 08:25:52,38398,movement,79,73
2014-06-06 08:25:58,38398,movement,78,74
2014-06-06 08:26:04,38398,movement,77,74
2014-06-06 08:26:10,38398,movement,76,75
2014-06-06 08:26:16,38398,movement,75,76
2014-06-06 08:26:17,1373006,movement,44,25
2014-06-06 08:26:22,38398,movement,74,77
2014-06-06 08:26:23,1373006,movement,45,26
2014-06-06 08:26:28,38398,movement,73,78
2014-06-06 08:26:29,1373006,movement,46,27
2014-06-06 08:26:34,38398,movement,72,79
2014-06-06 08:26:35,1373006,movement,47,28
2014-06-06 08:26:40,38398,movement,71,80
2014-06-06 08:26:41,1373006,movement,48,28
2014-06-06 08:26:46,38398,movement,71,81
2014-06-06 08:26:47,1373006,movement,49,29
2014-06-06 08:26:52,38398,movement,72,82
2014-06-06 08:26:53,1373006,movement,50,29
2014-06-06 08:26:58,38398,movement,73,83
2014-06-06 08:26:59,1373006,movement,51,28
2014-06-06 08:27:04,38398,movement,74,84
2014-06-06 08:27:05,1373006,movement,52,28
2014-06-06 08:27:10,38398,movement,74,85
2014-06-06 08:27:16,38398,movement,75,86
2014-06-06 08:27:22,38398,movement,76,87
2014-06-06 08:27:28,38398,movement,77,88
2014-06-06 08:27:34,38398,movement,78,88
2014-06-06 08:27:40,38398,movement,79,89
2014-06-06 08:27:44,38398,check-in,79,89
2014-06-06 08:31:46,38398,movement,78,88
2014-06-06 08:31:52,38398,movement,79,87
2014-06-06 08:31:58,38398,check-in,79,87
2014-06-06 08:35:18,1152246,movement,33,67
2014-06-06 08:35:25,1152246,movement,34,66
2014-06-06 08:35:32,1152246,movement,35,65
2014-06-06 08:35:39,1152246,movement,36,64
2014-06-06 08:35:46,1152246,movement,37,63
2014-06-06 08:35:53,1152246,movement,38,62
2014-06-06 08:36:00,1152246,movement,39,61
2014-06-06 08:36:07,1152246,movement,40,61
2014-06-06 08:36:14,1152246,movement,41,60
2014-06-06 08:36:21,1152246,movement,42,59
2014-06-06 08:36:28,1152246,movement,43,58
2014-06-06 08:36:35,1152246,movement,44,57
2014-06-06 08:36:42,1152246,movement,45,56
2014-06-06 08:36:49,1152246,movement,46,55
2014-06-06 08:36:56,1152246,movement,47,54
2014-06-06 08:37:03,1152246,movement,48,53
2014-06-06 08:37:10,1152246,movement,49,52
2014-06-06 08:37:17,1152246,movement,50,51
2014-06-06 08:37:24,1152246,movement,51,50
2014-06-06 08:37:31,1152246,movement,52,50
2014-06-06 08:37:38,1152246,movement,53,50
2014-06-06 08:37:45,1152246,movement,54,50
2014-06-06 08:37:52,1152246,movement,55,50
2014-06-06 08:38:46,38398,movement,78,88
2014-06-06 08:38:52,38398,movement,77,87
2014-06-06 08:38:58,38398,movement,76,87
2014-06-06 08:39:04,38398,movement,75,86
2014-06-06 08:39:10,38398,movement,75,85
2014-06-06 08:39:16,38398,movement,74,84
2014-06-06 08:39:22,38398,movement,73,83
2014-06-06 08:39:28,38398,movement,72,82
2014-06-06 08:39:34,38398,movement,71,81
2014-06-06 08:39:40,38398,movement,70,82
2014-06-06 08:39:46,38398,movement,69,83
2014-06-06 08:39:52,38398,movement,68,84
2014-06-06 08:39:58,38398,movement,68,85
2014-06-06 08:40:04,38398,movement,68,86
2014-06-06 08:40:10,38398,movement,67,87
2014-06-06 08:40:16,38398,movement,66,88
2014-06-06 08:40:22,38398,movement,65,88
2014-06-06 08:40:28,38398,movement,64,88
2014-06-06 08:40:34,38398,movement,63,87
2014-06-06 08:40:40,38398,movement,62,87
2014-06-06 08:40:46,38398,movement,61,88
2014-06-06 08:40:47,356540,check-in,63,99
2014-06-06 08:40:47,1063775,check-in,63,99
2014-06-06 08:40:52,38398,movement,60,89
2014-06-06 08:40:58,38398,movement,59,89
2014-06-06 08:41:04,38398,movement,58,88
2014-06-06 08:41:08,1099345,check-in,63,99
2014-06-06 08:41:10,38398,movement,57,87
2014-06-06 08:41:16,38398,movement,56,87
2014-06-06 08:41:22,38398,movement,55,86
2014-06-06 08:41:28,38398,movement,54,86
2014-06-06 08:41:34,38398,movement,53,85
2014-06-06 08:41:40,38398,movement,52,85
2014-06-06 08:41:46,38398,movement,51,85
2014-06-06 08:41:52,38398,movement,50,84
2014-06-06 08:41:58,38398,movement,49,83
2014-06-06 08:42:04,38398,movement,48,82
2014-06-06 08:42:10,38398,movement,47,81
2014-06-06 08:42:13,1063775,movement,64,98
2014-06-06 08:42:16,38398,movement,46,80
2014-06-06 08:42:21,1063775,movement,63,97
2014-06-06 08:42:22,38398,movement,45,79
2014-06-06 08:42:28,38398,movement,44,79
2014-06-06 08:42:29,356540,movement,64,98
2014-06-06 08:42:29,1063775,movement,63,96
2014-06-06 08:42:34,38398,movement,43,78
2014-06-06 08:42:37,1063775,movement,64,95
2014-06-06 08:42:37,356540,movement,64,97
2014-06-06 08:42:40,38398,movement,42,77
2014-06-06 08:42:45,356540,movement,63,96
2014-06-06 08:42:45,1063775,movement,64,94
2014-06-06 08:42:46,38398,movement,41,76
2014-06-06 08:42:52,38398,movement,40,75
2014-06-06 08:42:53,1063775,movement,64,93
2014-06-06 08:42:53,356540,movement,64,95
2014-06-06 08:42:58,38398,movement,39,75
2014-06-06 08:43:01,356540,movement,64,94
2014-06-06 08:43:01,1063775,movement,64,92
2014-06-06 08:43:04,38398,movement,38,74
2014-06-06 08:43:06,1099345,movement,63,98
2014-06-06 08:43:09,1063775,movement,63,91
2014-06-06 08:43:09,356540,movement,65,93
2014-06-06 08:43:10,38398,movement,37,73
2014-06-06 08:43:14,1099345,movement,63,97
2014-06-06 08:43:16,38398,movement,36,72
2014-06-06 08:43:17,356540,movement,65,92
2014-06-06 08:43:17,1063775,movement,62,90
2014-06-06 08:43:22,1099345,movement,64,96
2014-06-06 08:43:22,38398,movement,35,71
2014-06-06 08:43:25,1063775,movement,61,89
2014-06-06 08:43:25,356540,movement,66,91
2014-06-06 08:43:28,38398,movement,34,70
2014-06-06 08:43:30,1099345,movement,65,95
2014-06-06 08:43:33,1063775,movement,60,88
2014-06-06 08:43:33,356540,movement,67,90
2014-06-06 08:43:34,38398,movement,33,69
2014-06-06 08:43:38,1099345,movement,64,94
2014-06-06 08:43:40,38398,movement,33,68
2014-06-06 08:43:41,356540,movement,68,89
2014-06-06 08:43:41,1063775,movement,59,87
2014-06-06 08:43:45,1373006,movement,53,29
2014-06-06 08:43:46,38398,movement,32,67
2014-06-06 08:43:46,1099345,movement,65,93
2014-06-06 08:43:49,356540,movement,69,88
2014-06-06 08:43:49,1063775,movement,58,86
2014-06-06 08:43:51,1373006,movement,54,29
2014-06-06 08:43:52,38398,movement,33,66
2014-06-06 08:43:54,1099345,movement,64,92
2014-06-06 08:43:57,1063775,movement,57,85
2014-06-06 08:43:57,1373006,movement,55,30
2014-06-06 08:43:57,356540,movement,69,87
2014-06-06 08:43:58,38398,movement,33,65
2014-06-06 08:44:02,1099345,movement,65,91
2014-06-06 08:44:03,1373006,movement,56,31
2014-06-06 08:44:04,38398,movement,34,64
2014-06-06 08:44:05,1063775,movement,58,84
2014-06-06 08:44:05,356540,movement,69,86
2014-06-06 08:44:09,1373006,movement,57,30
2014-06-06 08:44:10,38398,movement,34,63
2014-06-06 08:44:10,1099345,movement,66,90
2014-06-06 08:44:13,1063775,movement,57,83
2014-06-06 08:44:13,356540,movement,68,85
2014-06-06 08:44:15,1373006,movement,58,31
2014-06-06 08:44:16,38398,movement,33,62
2014-06-06 08:44:18,1099345,movement,67,89
2014-06-06 08:44:21,1373006,movement,59,32
2014-06-06 08:44:21,356540,movement,68,84
2014-06-06 08:44:21,1063775,movement,58,82
2014-06-06 08:44:22,38398,movement,32,62
2014-06-06 08:44:26,1099345,movement,66,88
2014-06-06 08:44:27,1373006,movement,60,33
2014-06-06 08:44:28,38398,movement,31,61
2014-06-06 08:44:29,1063775,movement,57,81
2014-06-06 08:44:29,356540,movement,68,83
2014-06-06 08:44:33,1373006,movement,61,33
2014-06-06 08:44:34,1099345,movement,67,87
2014-06-06 08:44:34,38398,movement,30,60
2014-06-06 08:44:37,1063775,movement,57,80
2014-06-06 08:44:37,356540,movement,69,82
2014-06-06 08:44:39,1373006,movement,62,34
2014-06-06 08:44:40,38398,movement,29,60
2014-06-06 08:44:42,1099345,movement,68,86
2014-06-06 08:44:45,1373006,movement,63,35
2014-06-06 08:44:45,356540,movement,70,81
2014-06-06 08:44:46,38398,movement,28,59
2014-06-06 08:44:50,1099345,movement,69,85
2014-06-06 08:44:51,1373006,movement,64,36
2014-06-06 08:44:52,38398,movement,27,58
2014-06-06 08:44:53,356540,movement,71,80
2014-06-06 08:44:57,1373006,movement,64,37
2014-06-06 08:44:58,1099345,movement,68,84
2014-06-06 08:44:58,38398,movement,26,57
2014-06-06 08:45:01,356540,movement,72,79
2014-06-06 08:45:03,1373006,movement,63,38
2014-06-06 08:45:04,38398,movement,25,56
2014-06-06 08:45:06,1099345,movement,68,83
2014-06-06 08:45:09,356540,movement,73,78
2014-06-06 08:45:09,1373006,movement,64,39
2014-06-06 08:45:10,38398,movement,24,55
2014-06-06 08:45:14,1099345,movement,69,82
2014-06-06 08:45:15,1373006,movement,64,40
2014-06-06 08:45:16,38398,movement,23,54
2014-06-06 08:45:17,356540,movement,74,77
2014-06-06 08:45:21,1373006,movement,65,41
2014-06-06 08:45:22,38398,movement,22,53
2014-06-06 08:45:22,1099345,movement,70,81
2014-06-06 08:45:25,356540,movement,75,76
2014-06-06 08:45:27,1373006,movement,65,42
2014-06-06 08:45:28,38398,movement,21,52
2014-06-06 08:45:30,1099345,movement,71,80
2014-06-06 08:45:33,1373006,movement,64,43
2014-06-06 08:45:33,356540,movement,76,75
2014-06-06 08:45:34,38398,movement,20,51
2014-06-06 08:45:38,1099345,movement,72,79
2014-06-06 08:45:39,1373006,movement,63,44
2014-06-06 08:45:40,38398,movement,19,50
2014-06-06 08:45:41,356540,movement,77,76
2014-06-06 08:45:45,1373006,movement,62,45
2014-06-06 08:45:46,38398,movement,18,49
2014-06-06 08:45:46,1099345,movement,73,78
2014-06-06 08:45:49,356540,movement,78,76
2014-06-06 08:45:51,1373006,movement,63,46
2014-06-06 08:45:52,38398,movement,17,48
2014-06-06 08:45:54,1099345,movement,74,77
2014-06-06 08:45:57,356540,movement,79,77
2014-06-06 08:45:57,1373006,movement,64,47
2014-06-06 08:45:58,38398,movement,17,47
2014-06-06 08:46:02,1099345,movement,75,76
2014-06-06 08:46:03,1373006,movement,65,48
2014-06-06 08:46:05,356540,movement,80,77
2014-06-06 08:46:09,1373006,movement,65,49
2014-06-06 08:46:10,1099345,movement,76,75
2014-06-06 08:46:13,356540,movement,81,77
2014-06-06 08:46:15,1373006,movement,65,50
2014-06-06 08:46:18,1099345,movement,77,74
2014-06-06 08:46:21,1373006,movement,66,51
2014-06-06 08:46:22,356540,check-in,81,77
2014-06-06 08:46:26,1099345,movement,78,74
2014-06-06 08:46:27,1373006,movement,65,52
2014-06-06 08:46:30,1197255,check-in,63,99
2014-06-06 08:46:33,1373006,movement,66,53
2014-06-06 08:46:34,1099345,movement,79,74
2014-06-06 08:46:39,1373006,movement,65,54
2014-06-06 08:46:40,379254,check-in,63,99
