group_id,id
199,461226
200,531900
201,1167284
202,990811
203,1188959
204,1523762
205,1450164
206,1447229
207,388680
208,106322
209,1700399
210,369571
211,1605651
212,132087
213,66208
214,1965255
215,1131984
216,1318220
217,841552
218,984430
219,1983777
220,2035400
221,873560
222,998537
223,97613
224,1897723
225,1143027
226,1038396
227,1916216
228,146240
229,1178625
230,376187
231,327024
232,411180
233,682679
234,968967
235,1595318
236,233486
237,683188
238,1634680
239,1844006
240,403407
241,2019730
242,1156573
243,708024
244,1419353
245,1198429
246,1132076
247,1807119
248,2065046
249,299151
250,1608156
251,1642096
252,1658699
253,849388
254,478052
255,57612
256,1584543
257,1452666
258,316759
259,991847
260,1729147
261,1700924
262,1892771
263,290906
264,1693514
265,1536714
266,203184
267,954790
268,1288670
269,777421
270,1330222
271,1566163
272,1743490
273,1151635
274,1728854
275,1112410
276,398396
277,1779722
278,737536
279,688770
280,1425069
281,320089
282,837989
283,1089132
284,539017
285,570066
286,1247014
287,359236
288,1346077
289,862889
290,1496312
291,1918785
292,1980990
293,2037056
294,1570579
295,356121
296,118688
297,302440
298,1552550
299,1838599
300,1964353
301,461584
302,639721
303,328117
304,848800
305,877935
306,249267
307,288988
308,1221593
309,1034332
310,242395
311,1191631
312,1657677
313,535703
314,775457
315,528530
316,1005862
317,1010817
318,983590
319,1567725
320,1639148
321,665529
322,1158599
323,45840
324,1028235
325,512191
326,2037467
327,288226
328,375297
329,1058673
330,1068896
331,1426390
332,124052
333,345363
334,507257
335,459928
336,1147181
337,1482124
338,93776
339,527693
340,736972
341,1612121
342,1646130
343,57806
344,1950381
345,186726
346,1487615
347,1806891
348,350170
349,284296
350,167470
351,1180447
352,1562101
353,237746
354,1078759
355,1861415
356,509717
357,1508367
358,98842
359,72202
360,1381070
361,1450473
362,711301
363,1050693
364,1709971
365,939927
366,1022480
367,1133806
368,1323853
369,73231
370,1217871
371,532358
372,1903806
373,1666359
374,1749728
375,1060589
376,2013098
377,264353
378,1621849
379,606180
380,7639
381,1664740
382,224538
383,637270
384,941235
385,1109827
386,141708
387,1680704
388,1880304
389,696925
390,590658
391,666974
392,1567838
393,365191
394,2095284
395,1647214
396,345382
397,1091602
398,2015695
399,2007242
400,133836
401,1760129
402,1690345
403,672552
404,1027860
405,1666800
406,2055243
407,272539
408,1510351
409,441038
410,1380475
411,937230
412,18521
413,764045
414,1481697
415,1278084
416,510196
417,389537
418,398504
419,1439610
420,1345480
421,563791
422,952202
423,1801196
424,1700188
425,1889675
426,1831051
427,1352988
428,185956
429,874520
430,1201132
431,1409556
432,1160780
433,332032
434,1900699
435,1937540
436,1809420
437,341110
438,1485035
439,55678
440,1227542
441,1611141
442,1924147
443,1636112
444,2074098
445,1614351
446,1132385
447,1728252
448,754688
449,1751308
450,1008801
451,801502
452,1024520
453,1936551
454,1629621
455,1914254
456,1208962
457,214139
458,1716862
459,1803146
460,2095583
461,247384
462,1434808
463,1487166
464,1606831
465,758460
466,1803705
467,391338
468,2033656
469,1105427
470,1112414
471,1360921
472,178111
473,858748
474,1179385
475,944383
476,1307549
477,1588308
478,828737
479,982692
480,2017255
481,464904
482,1096420
483,284710
484,2039599
485,550075
486,1890620
487,1675069
488,1751670
489,1758901
490,562597
491,664389
492,194806
493,1520148
494,1210755
495,697057
496,353418
497,1214078
498,1190780
499,449362
500,266303
501,2068254
502,1664230
503,1844535
504,1208888
505,460630
506,141597
507,148588
508,166095
509,365617
510,1155253
511,1582969
512,1581335
513,957836
514,1197255
515,1789672
516,967732
517,1792157
518,1675439
519,1924339
520,1586218
521,1513120
522,1760383
523,686158
524,921389
525,168485
526,1315730
527,272673
528,1271634
529,930115
530,1012604
531,596000
532,727632
533,162328
534,1145508
535,1471218
536,1945140
537,196239
538,1951444
539,1134897
540,1381084
541,1524051
542,443711
543,660551
544,239172
545,538711
546,969256
547,1152153
548,715722
549,1624317
550,331659
551,1743755
552,390019
553,911069
554,2014398
555,2018504
556,1649682
557,1385557
558,1509635
559,1021800
560,998192
561,914933
562,755670
563,859841
564,344558
565,1171139
566,770252
567,840358
568,1574554
569,371935
570,850606
571,155891
572,1347358
573,1136938
574,1144531
575,2015715
576,1758663
577,1279087
578,367517
579,1719235
580,868390
581,1594224
582,614566
583,1046909
584,1394108
585,1445696
586,1860323
587,23379
588,987495
589,1462794
590,1503440
591,158293
592,1936075
593,1759237
594,465043
595,1862216
596,619341
597,197786
598,1200605
599,1217381
600,1647955
601,119370
602,1103314
603,1505958
604,995292
605,259174
606,1995311
607,133312
608,1468284
609,219567
610,1793044
611,705064
612,1199497
613,1678825
614,1696430
615,1342183
616,1699262
617,439328
618,327204
619,859038
620,1154245
621,1648195
622,1376303
623,905327
624,1476708
625,1530719
626,40624
627,1860348
628,22405
629,1394394
630,1522107
631,167417
632,1156879
633,1953871
634,1946929
635,1617284
636,1794634
637,1086053
638,232274
639,1350934
640,1773684
641,440769
642,1562922
643,1031660
644,1243677
645,1368712
646,931560
647,1200408
648,1983765
649,1965716
650,968110
651,1730554
652,2050707
653,35076
654,896394
655,1019429
656,1351151
657,1421418
658,895448
659,1136963
660,1583686
661,33888
662,708696
663,1714217
664,2085568
665,1379586
666,1750125
667,150070
668,1848525
669,439435
670,798967
671,1063052
672,549068
673,504575
674,822775
675,1725950
676,43800
677,1461817
678,1237523
679,1232039
680,724350
681,108103
682,1102428
683,1104900
684,765962
685,2065050
686,1959018
687,706796
688,2045865
689,2048511
690,1243456
691,1318453
692,1435666
693,611409
694,1109234
695,1550620
696,1594973
697,1916015
698,1406469
699,1221844
700,1475524
701,352434
702,1508277
703,848722
704,909448
705,1415184
706,1588833
707,236342
708,964113
709,467272
710,285718
711,978753
712,1669471
713,1350922
714,297504
715,240895
716,938574
717,1989874
718,126216
719,886431
720,989438
721,471766
722,953272
723,1287441
724,481495
725,1115098
726,164531
727,1908834
728,2047772
729,111510
730,330141
731,69324
732,69845
733,1806328
734,1942911
735,1346459
736,971802
737,1868780
738,808070
739,499275
740,2027256
741,45157
742,1229505
743,1887849
744,1565051
745,1860467
746,246969
747,898576
748,2049023
749,575073
750,110626
751,444008
752,851838
753,1733831
754,1010543
755,629930
756,1011112
757,1668783
758,587055
759,2050303
760,741636
761,1346096
762,231643
763,1461139
764,533215
765,1199300
766,252403
767,1217112
768,1593503
769,1939208
770,2064706
771,788910
772,1173853
773,2018366
774,30878
775,2048594
776,1058549
777,211622
778,434962
779,745640
780,1111309
781,938700
782,1984818
783,458247
784,711106
785,1981451
786,248178
787,1649471
788,1489657
789,1470507
790,760351
791,479734
792,398618
793,916734
794,1118070
795,199078
796,539617
797,698208
798,1339043
799,1737013
800,1776210
801,1356855
802,1480300
803,2055540
804,1316272
805,460384
806,798323
807,1279908
808,1181497
809,1163644
810,240423
811,1585470
812,1784999
813,462283
814,1772261
815,2052720
816,2006664
817,1903939
818,918008
819,1846307
820,86940
821,1685710
822,1626029
823,1964024
824,1086745
825,1436500
826,1212050
827,1174028
828,1979568
829,368255
830,596466
831,1931070
832,662174
833,1014226
834,1143818
835,1101852
836,1946214
837,573715
838,1356147
839,1615253
840,1656654
841,1493773
842,1025781
843,437077
844,949503
845,1115391
846,1897254
847,403947
848,1727226
849,1196426
850,444898
851,1009817
852,1632922
853,1276675
854,1477221
855,366288
856,520109
857,1994529
858,2083613
859,908157
860,1162449
861,1226361
862,105229
863,1281941
864,1831687
865,732739
866,2060350
867,1703550
868,1108973
869,1622630
870,1702523
871,1338988
872,1145018
873,1345148
874,73245
875,1437652
876,859113
877,1863869
878,525828
879,1033530
880,1349406
881,833413
882,923070
883,576974
884,811616
885,771829
886,675710
887,2008818
888,82626
889,1623204
890,637839
891,151768
892,1126403
893,1079812
894,1164505
895,1910253
896,1308960
897,317768
898,987300
899,1180438
900,430595
901,510394
902,1143242
903,1711010
904,1483661
905,1754769
906,297731
907,1908869
908,599606
909,1486520
910,1495702
911,1608826
912,780190
913,1138323
914,556071
915,949321
916,2088259
917,1050809
918,1421396
919,1671438
920,1552355
921,1282445
922,649981
923,1407159
924,615289
925,1518969
926,1633457
927,305083
928,1321277
929,1587254
930,1811383
931,77892
932,972709
933,6393
934,1183890
935,1889529
936,916428
937,1067453
938,2054121
939,1349299
940,83019
941,316746
942,1167555
943,558950
944,1458576
945,1643608
946,1613678
947,2055411
948,874447
949,1186622
950,134515
951,69530
952,934929
953,823565
954,71472
955,1362332
956,1059914
957,570744
958,1458789
959,565653
960,1696241
961,903769
962,369256
963,2010501
964,1923055
965,403725
966,408169
967,1961065
968,1335508
969,174727
970,139881
971,168789
972,1523968
973,1527338
974,340936
975,1715563
976,1710455
977,1473832
978,1670498
979,904529
980,702567
981,251134
982,43805
983,939665
984,2042186
985,1223248
986,1875935
987,120607
988,134576
989,383458
990,984014
991,145911
992,1052882
993,1068813
994,317835
995,1728290
996,153860
997,286181
998,1920223
999,2086405
1000,85398
1001,237750
1002,443149
1003,1324241
1004,1777829
1005,1861057
1006,1991681
1007,1061543
1008,1295158
1009,1940907
1010,655378
1011,357306
1012,202640
1013,1337261
1014,662057
1015,2011396
1016,1054327
1017,1557603
1018,234929
1019,1517572
1020,1521668
1021,1025406
1022,624375
1023,1590893
1024,625062
1025,1618257
1026,1615382
1027,1927235
1028,465739
1029,1001533
1030,1713869
1031,19162
1032,1189979
1033,1427334
1034,1578832
1035,101592
1036,1332445
1037,1776141
1038,15712
1039,1507734
1040,1827233
1041,1048966
1042,1156938
1043,1270542
1044,1374645
1045,1416805
1046,912353
1047,1455231
1048,1814691
1049,429515
1050,524698
1051,195083
1052,523378
1053,1007934
1054,1675130
1055,1987765
1056,191178
1057,944133
1058,1495961
1059,1601276
1060,571263
1061,1180958
1062,189505
1063,2039166
1064,919293
1065,1992556
1066,1771970
1067,1863696
1068,1314317
1069,1122923
1070,1762290
1071,204640
1072,913511
1073,1492555
1074,1607917
1075,1947176
1076,383415
1077,879855
1078,213448
1079,31994
1080,618091
1081,1309084
1082,1762242
1083,1885886
1084,1247388
1085,1098471
1086,1261887
1087,383251
1088,1776983
1089,1500010
1090,1047279
1091,1548473
1092,594316
1093,1601273
1094,1844973
1095,1906459
1096,1696476
1097,1126251
1098,127728
1099,1401585
1100,1538270
1101,900405
1102,1092913
1103,1604129
1104,493894
1105,1539668
1106,1734715
1107,522249
1108,1256908
1109,80314
1110,2084809
1111,1534817
1112,353188
1113,176062
1114,1230079
1115,1157521
1116,114521
1117,297330
1118,1234191
1119,85245
1120,1109328
1121,1420804
1122,1449032
1123,1631132
1124,1287017
1125,1833168
1126,928842
1127,281931
1128,1444056
1129,13354
1130,1469128
1131,947796
1132,560114
1133,850324
1134,1138406
1135,1065547
1136,121980
1137,417669
1138,485035
1139,795931
1140,428884
1141,943665
1142,1346637
1143,927280
1144,704292
1145,1236601
1146,1952264
1147,2004848
1148,2046799
1149,1148377
1150,1674198
1151,1209474
1152,255071
1153,1194932
1154,933342
1155,256075
1156,1430257
1157,1815356
1158,1943233
1159,1520595
1160,245572
1161,1822329
1162,389456
1163,1915282
1164,1426264
1165,1901789
1166,1058571
1167,642580
1168,1321386
1169,1007911
1170,430614
1171,1182901
1172,1286459
1173,1761397
1174,1867824
1175,793595
1176,1140789
1177,1448306
1178,946866
1179,40715
1180,1915520
1181,53898
1182,1217
1183,1783565
1184,818411
1185,558196
1186,1301962
1187,1908621
1188,2049819
1189,619064
1190,1948458
1191,458709
1192,893229
1193,1537168
1194,1725378
1195,1669204
1196,607854
1197,1559770
1198,661855
1199,1037915
1200,197798
1201,1616612
1202,1658667
1203,1492802
1204,1511380
1205,958399
1206,1000473
1207,620119
1208,634474
1209,531144
1210,669058
1211,1203045
1212,1358002
1213,825652
1214,46326
1215,595122
1216,1352405
1217,152460
1218,890649
1219,2083878
1220,184203
1221,436990
1222,170430
1223,1392907
1224,361693
1225,1013087
1226,714587
1227,1122643
1228,1803907
1229,1316277
1230,826048
1231,592404
1232,834854
1233,272624
1234,795389
1235,986349
1236,1124046
1237,1596719
1238,748592
1239,462663
1240,539865
1241,464830
1242,889064
1243,327763
1244,49352
1245,1677351
1246,1224921
1247,812073
1248,1070639
1249,448928
1250,1089305
1251,819126
1252,1371184
1253,928500
1254,1717660
1255,34004
1256,841348
1257,1308854
1258,1196253
1259,94067
1260,1908746
1261,1349793
1262,1699802
1263,612934
1264,1087254
1265,1150840
1266,2036360
1267,240885
1268,1237644
1269,120476
1270,179386
1271,1138286
1272,1426952
1273,1704146
1274,1844105
1275,1237157
1276,940341
1277,1007694
1278,127426
1279,1870869
1280,1577372
1281,1808763
1282,548110
1283,613217
1284,1053403
1285,1874212
1286,1132855
1287,1360141
1288,2030370
1289,326279
1290,861939
1291,1404251
1292,386611
1293,2000053
1294,642727
1295,198118
1296,1798740
1297,1877305
1298,635075
1299,407458
1300,1643712
1301,1948150
1302,427670
1303,1101277
1304,1781561
1305,468827
1306,408469
1307,1753644
1308,1967504
1309,141943
1310,723831
1311,504450
1312,1760535
1313,1230425
1314,1059756
1315,813863
1316,557868
1317,1106452
1318,748917
1319,281970
1320,150855
1321,1597848
1322,1697086
1323,548950
1324,786425
1325,1637430
1326,1099687
1327,1528847
1328,1392457
1329,414954
1330,285462
1331,919861
1332,1688339
1333,49445
1334,215789
1335,1089358
1336,1584648
1337,2081420
1338,1403472
1339,2049088
1340,1926243
1341,1525103
1342,1714092
1343,1529109
1344,111758
1345,1775395
1346,1697365
1347,1772990
1348,1909761
1349,1351556
1350,240120
1351,41289
1352,312794
1353,1958194
1354,1016590
1355,1000279
1356,1123214
1357,1443177
1358,461004
1359,1685011
1360,311118
1361,1798885
1362,1448056
1363,1470439
1364,1257635
1365,1413839
1366,1566766
1367,1820567
1368,158340
1369,1809653
1370,2092093
1371,230924
1372,439907
1373,1632547
1374,454462
1375,1896771
1376,1109173
1377,502982
1378,800528
1379,782351
1380,560100
1381,318567
1382,1984523
1383,1737108
1384,457826
1385,2043905
1386,103653
1387,769171
1388,444736
1389,1135908
1390,278036
1391,130741
1392,333252
1393,665500
1394,1362210
1395,1261583
1396,385603
1397,669587
1398,1736353
1399,1830372
1400,1810537
1401,1817165
1402,955294
1403,1102394
1404,1065475
1405,1414051
1406,1214638
1407,1502840
1408,1165390
1409,1698002
1410,1749349
1411,403873
1412,1603992
1413,1287867
1414,291979
1415,2016975
1416,1174929
1417,1055602
1418,1236516
1419,2007538
1420,2001786
1421,1971069
1422,315807
1423,1752009
1424,885299
1425,249151
1426,1375098
1427,494245
1428,680236
1429,420195
1430,1108226
1431,1115160
1432,569764
1433,2027515
1434,2087596
1435,1555697
1436,1518130
1437,1690441
1438,2023353
1439,255331
1440,494878
1441,591107
1442,1725488
1443,650064
1444,1584033
1445,1127979
1446,683323
1447,1959166
1448,205691
1449,2036628
1450,315369
1451,1233488
1452,1862929
1453,1302999
1454,1479633
1455,1969647
1456,1412866
1457,1947812
1458,1400639
1459,700571
1460,582660
1461,388355
1462,1431963
1463,1475791
1464,1118800
1465,403474
1466,500084
1467,1849728
1468,984542
1469,1080514
1470,1725352
1471,1222505
1472,1932228
1473,584930
1474,1924195
1475,1421988
1476,392180
1477,683399
1478,57581
1479,130342
1480,1245603
1481,801612
1482,1823484
1483,246199
1484,1140349
1485,171900
1486,1389886
1487,942816
1488,1771245
1489,522711
1490,17914
1491,710529
1492,757027
1493,1364161
1494,872825
1495,800878
1496,274045
1497,1283037
1498,956415
1499,588743
1500,1923108
1501,573959
1502,1461877
1503,906235
1504,515472
1505,1589559
1506,1651203
1507,827251
1508,1217774
1509,855712
1510,1696282
1511,375148
1512,492127
1513,1713332
1514,601942
1515,1015718
1516,323527
1517,562794
1518,1546447
1519,1873443
1520,1916075
1521,56611
1522,1648751
1523,1485875
1524,1770482
1525,1118416
1526,1474864
1527,808533
1528,526691
1529,1075377
1530,1666471
1531,771525
1532,1786268
1533,1190244
1534,1547652
1535,1106999
1536,366807
1537,205290
1538,42014
1539,775927
1540,551078
1541,1144742
1542,1647281
1543,894840
1544,872585
1545,204160
1546,1013169
1547,1029542
1548,644244
1549,961328
1550,223428
1551,193473
1552,184252
1553,1759789
1554,1906065
1555,1769465
1556,454814
1557,340489
1558,1196473
1559,273602
1560,785841
1561,105331
1562,1397469
1563,1897980
1564,328274
1565,40235
1566,1433906
1567,599804
1568,1536364
1569,1322210
1570,128920
1571,1367258
1572,1821378
1573,1967283
1574,159893
1575,431836
1576,2006561
1577,620186
1578,1349992
1579,1537249
1580,173339
1581,398292
1582,511389
1583,731574
1584,1963731
1585,1248261
1586,1116329
1587,1223310
1588,74613
1589,128533
1590,805298
1591,1353005
1592,302897
1593,49375
1594,733475
1595,1885481
1596,1192765
1597,108423
1598,1310438
1599,1248157
1600,331284
1601,1901189
1602,1877708
1603,1594937
1604,875548
1605,1187185
1606,846631
1607,1505036
1608,1349279
1609,647574
1610,115961
1611,457620
1612,1594971
1613,1656601
1614,928330
1615,726657
1616,192478
1617,1600678
1618,1925213
1619,242353
1620,2073230
1621,270463
1622,1336465
1623,1234723
1624,1644955
1625,631146
1626,676667
1627,221277
1628,984103
1629,1996676
1630,1023869
1631,69337
1632,1599761
1633,1415711
1634,1063750
1635,381150
1636,1544747
1637,1981848
1638,612370
1639,1135093
1640,1999943
1641,1922244
1642,365667
1643,254038
1644,688018
1645,972476
1646,182436
1647,1865610
1648,1439905
1649,959272
1650,1515950
1651,182931
1652,592271
1653,1452686
1654,297403
1655,1594506
1656,1190250
1657,1615490
1658,2054738
1659,1039004
1660,56638
1661,1196769
1662,1302430
1663,1366526
1664,319620
1665,640448
1666,7509
1667,1969042
1668,1520290
1669,559418
1670,676142
1671,808354
1672,1634397
1673,958963
1674,1765460
1675,1695497
1676,1849226
1677,518180
1678,1618488
1679,767004
1680,79806
1681,549257
1682,731443
1683,821721
1684,1250941
1685,992045
1686,1381640
1687,1432187
1688,1623035
1689,174974
1690,1970360
1691,2003921
1692,2037221
1693,220592
1694,1291862
1695,1285384
1696,1796810
1697,2022204
1698,1017662
1699,1464622
1700,1092832
1701,1102616
1702,1339641
1703,1351786
1704,1958633
1705,455359
1706,1843430
1707,841206
1708,752256
1709,161781
1710,1764153
1711,1727869
1712,236573
1713,1346524
1714,139130
1715,1082610
1716,520392
1717,1432491
1718,553559
1719,1486793
1720,1827088
1721,1028085
1722,973383
1723,879534
1724,183920
1725,1147405
1726,384823
1727,398386
1728,2065881
1729,838026
1730,1103965
1731,332566
1732,1598265
1733,878
1734,827522
1735,1964725
1736,1267456
1737,131179
1738,2096426
1739,966340
1740,1920820
1741,446890
1742,1440295
1743,1996760
1744,2010738
1745,224471
1746,1355372
1747,1311459
1748,1222234
1749,1229067
1750,1222479
1751,766218
1752,1310461
1753,692349
1754,856455
1755,1106029
1756,414676
1757,11297
1758,304726
1759,922955
1760,738579
1761,1115070
1762,1371819
1763,1925175
1764,209288
1765,1455657
1766,1330769
1767,923760
1768,1744199
1769,2036467
1770,431086
1771,491520
1772,1374345
1773,1073497
1774,25873
1775,1039780
1776,1704953
1777,1771188
1778,1767836
1779,2059961
1780,1596977
1781,868222
1782,1008236
1783,766183
1784,412282
1785,1739749
1786,2083172
1787,1364785
1788,313835
1789,655459
1790,1668273
1791,870289
1792,20986
1793,1507036
1794,261976
1795,1264352
1796,1485589
1797,1724240
1798,2090041
1799,261021
1800,416892
1801,1474620
1802,1626169
1803,1851545
1804,2023392
1805,431280
1806,455086
1807,552932
1808,1888873
1809,1137349
1810,821553
1811,427497
1812,1906760
1813,1264051
1814,1674612
1815,175040
1816,417570
1817,2025656
1818,570267
1819,15715
1820,377623
1821,1585206
1822,1164481
1823,1412369
1824,1476320
1825,1828369
1826,1287505
1827,337056
1828,1762673
1829,543133
1830,1183864
1831,1656756
1832,929532
1833,745324
1834,2015300
1835,1323411
1836,465955
1837,1501359
1838,1095464
1839,1825862
1840,822450
1841,110075
1842,1678214
1843,309835
1844,1023704
1845,1147927
1846,750724
1847,888391
1848,1933667
1849,1043143
1850,1773176
1851,146890
1852,188145
1853,1853425
1854,1547036
1855,982738
1856,1189602
1857,1570702
1858,1597402
1859,1516513
1860,2057127
1861,199211
1862,1871522
1863,308426
1864,442914
1865,298320
1866,1856291
1867,2069118
1868,2056236
1869,268563
1870,651950
1871,577571
1872,828311
1873,1990493
1874,1314271
1875,1541685
1876,1845254
1877,1567378
1878,1687464
1879,860426
1880,119383
1881,882177
1882,533015
1883,1258107
1884,486131
1885,347770
1886,1735326
1887,1660884
1888,1512542
1889,931049
1890,357245
1891,1490672
1892,1098358
1893,708080
1894,1217734
1895,90317
1896,1234713
1897,1410699
1898,1749109
1899,1923192
1900,483106
1901,1834023
1902,1312945
1903,1783991
1904,1361892
1905,162798
1906,1022772
1907,1230809
1908,1953077
1909,988972
1910,1643702
1911,55124
1912,1700246
1913,1841510
1914,1579655
1915,1411980
1916,445493
1917,1463294
1918,1825154
1919,1703093
1920,523977
1921,466868
1922,171132
1923,2000496
1924,73058
1925,1826870
1926,40960
1927,1080969
1928,1170077
1929,974088
1930,1063806
1931,522032
1932,901652
1933,570540
1934,1630055
1935,1369183
1936,1369966
1937,612084
1938,107173
1939,410496
1940,328350
1941,636327
1942,1603570
1943,884260
1944,2062993
1945,1019775
1946,286974
1947,1707729
1948,1811210
1949,651242
1950,816259
1951,1274841
1952,1320383
1953,1646290
1954,1179412
1955,163829
1956,1815158
1957,97314
1958,1558970
1959,1974140
1960,1314006
1961,270989
1962,329223
1963,1322523
1964,1047819
1965,1921770
1966,1108132
1967,532442
1968,183761
1969,1528120
1970,497553
1971,849521
1972,1589022
1973,1839291
1974,1944302
1975,1243564
1976,168368
1977,436886
1978,1491271
1979,1350777
1980,465853
1981,834723
1982,1647710
1983,1181119
1984,137252
1985,2083152
1986,603629
1987,446303
1988,874650
1989,253216
1990,1272536
1991,42721
1992,935265
1993,1713815
1994,1711922
1995,1855710
1996,1846955
1997,305217
1998,1269117
1999,946134
2000,14100
2001,1465836
2002,637544
2003,1293651
2004,2048882
2005,678349
2006,307809
2007,112328
2008,1732670
2009,1466013
2010,980947
2011,248850
2012,289304
2013,383773
2014,1399625
2015,380913
2016,1743013
2017,1662990
2018,1539623
2019,2095051
2020,2093498
2021,500247
2022,1160464
2023,1074970
2024,1061759
2025,367611
2026,1159867
2027,1810447
2028,1635527
2029,1049103
2030,217208
2031,481736
2032,578682
2033,166723
2034,1156947
2035,1562191
2036,1846978
2037,1620233
2038,1567292
2039,1116214
2040,1344899
2041,2080929
2042,1255767
2043,924677
2044,89618
2045,1140651
2046,1276449
2047,113946
2048,864833
2049,1311549
2050,274315
2051,405999
2052,1687029
2053,1320098
2054,1864260
2055,2096096
2056,573534
2057,951610
2058,1401338
2059,1095309
2060,233749
2061,540495
2062,1958435
2063,1246003
2064,209473
2065,392618
2066,787178
2067,348714
2068,724552
2069,865742
2070,1668820
2071,194147
2072,620478
2073,625289
2074,141459
2075,1524632
2076,1781546
2077,1238170
2078,159418
2079,212805
2080,1775015
2081,1950138
2082,87021
2083,810212
2084,1566005
2085,2007515
2086,684997
2087,903704
2088,1377591
2089,1377615
2090,1501470
2091,1853179
2092,1286289
2093,1758925
2094,1432249
2095,181166
2096,1314691
2097,1711758
2098,1376886
2099,230553
2100,795970
2101,1517929
2102,10371
2103,816686
2104,942243
2105,769058
2106,2093425
2107,1760049
2108,596632
2109,1392770
2110,211669
2111,1100918
2112,292339
2113,1482730
2114,1295719
2115,166250
2116,215422
2117,1828090
2118,1960662
2119,1693328
2120,670536
2121,1816522
2122,1473040
2123,617788
2124,157752
2125,1583272
2126,108559
2127,2091832
2128,516705
2129,1279558
2130,605486
2131,1097184
2132,445691
2133,628480
2134,2093604
2135,2025045
2136,399477
2137,1511028
2138,1097988
2139,96504
2140,571588
2141,832505
2142,2057828
2143,1039702
2144,2056864
2145,675612
2146,1628253
2147,590879
2148,193091
2149,474586
2150,130373
2151,161411
2152,33136
2153,1078883
2154,130895
2155,535082
2156,936244
2157,598194
2158,1969388
2159,1742829
2160,1946546
2161,1820085
2162,443085
2163,1807704
2164,1342989
2165,1945950
2166,1301820
2167,1334702
2168,209419
2169,103422
2170,1136377
2171,1350021
2172,302996
2173,780482
2174,1996147
2175,598945
2176,2020630
2177,2039032
2178,217701
2179,600044
2180,1066624
2181,962522
2182,1034322
2183,1324567
2184,1797389
2185,1697657
2186,603369
2187,1398476
2188,1767796
2189,461178
2190,346310
2191,238807
2192,1804733
2193,1119879
2194,113536
2195,428418
2196,1614473
2197,211472
2198,425037
2199,1385104
2200,564169
2201,473436
2202,590785
2203,33030
2204,894080
2205,1190140
2206,1835861
2207,1887458
2208,756207
2209,166855
2210,1058644
2211,1478594
2212,44621
2213,1876730
2214,1318910
2215,1690685
2216,596672
2217,713519
2218,1295908
2219,1106024
2220,270465
2221,1427861
2222,2016064
2223,300794
2224,921700
2225,1150140
2226,1205855
2227,139452
2228,1206441
2229,1687109
2230,1759070
2231,880281
2232,1420053
2233,1518067
2234,1678482
2235,1795965
2236,1516483
2237,163791
2238,1789940
2239,1528850
2240,1165018
2241,1425300
2242,1865730
2243,692554
2244,1899215
2245,1427587
2246,811009
2247,1155470
2248,32993
2249,845135
2250,492817
2251,174348
2252,1823379
2253,1431936
2254,1584822
2255,1772512
2256,296394
2257,1551150
2258,801477
2259,359592
2260,1497281
2261,788735
2262,279326
2263,1280996
2264,173232
2265,31954
2266,1520987
2267,709279
2268,1483829
2269,339461
2270,867873
2271,1137078
2272,760539
2273,734438
2274,1045425
2275,1119534
2276,746567
2277,520524
2278,1095099
2279,573237
2280,1710343
2281,685884
