id,group_id
1849623,90
2046019,91
46326,92
269197,91
1367476,91
1308960,91
218084,92
442925,91
1268786,93
702567,93
1737684,94
1516513,94
656653,95
1633457,95
794083,95
749964,95
1314513,96
1828090,96
674952,96
154530,97
1932290,97
1283386,98
1216773,99
1406001,99
884921,99
208364,100
1549048,100
801106,100
845135,100
258503,101
801862,101
328274,102
1897980,101
891183,102
432283,101
1504898,103
1343758,103
1095836,103
881043,103
1855484,104
1346459,104
183761,105
290711,105
855830,105
1700834,106
132087,106
2036467,107
2048678,107
289181,108
1039362,109
1710420,108
1319731,108
1912164,108
1563653,108
1743546,110
985980,110
1418361,110
1132076,111
268968,112
1807119,112
774775,111
835640,113
1988493,113
440242,114
1491271,115
715332,115
703402,116
1914254,116
1629621,117
2085655,116
1783991,118
1843348,118
1187497,119
634474,119
370786,119
2075504,119
573455,120
863925,121
1698283,120
1668273,121
557591,121
870289,120
1723510,122
1392457,122
539156,123
121066,123
460630,123
1295204,124
1991023,124
921389,124
1618488,125
1700037,125
1557125,125
1171409,126
1196605,126
1033337,126
1850479,126
878878,126
76731,127
1803705,128
561890,128
618278,128
602428,128
391338,127
924388,129
346310,129
1182572,129
617164,129
1254510,129
875548,130
1066335,130
560979,130
770923,131
929532,131
433010,131
1695328,132
48628,132
1940081,133
1932928,134
506611,135
428815,133
574210,135
2089499,136
134366,133
1342832,132
1314558,136
678642,133
1242167,135
918616,136
2013273,134
422666,133
250943,132
997011,135
225622,134
265272,133
1846280,135
1522908,135
723987,136
973665,134
374824,132
597706,132
1747170,134
652484,135
2068147,132
1840656,132
875692,132
1371106,135
1595784,136
1813824,135
325528,134
375714,132
4908,134
766395,135
149913,133
1234605,136
1155879,136
1942625,133
2015129,135
795501,134
2054562,137
717503,137
675710,137
1511397,137
25747,137
797787,138
2007242,138
943772,139
822936,139
184573,140
1649682,140
197158,140
1245273,141
2035400,141
1370805,142
1760129,142
1617541,143
827389,143
114521,143
1827053,143
810123,144
1192794,145
1800174,146
821721,147
217150,148
1623035,145
223773,149
1937657,148
1514680,150
1221753,147
530908,144
695020,151
933372,145
992045,146
1388162,146
286210,144
619203,149
21665,152
1250941,151
1427875,150
220592,149
291785,147
1432187,150
1967769,144
856067,144
1246313,148
583339,153
444761,144
1908858,149
1681027,149
1480703,152
985277,146
779535,153
1248270,149
947320,153
703296,146
1970360,148
36486,147
918738,153
273492,150
393107,153
1381640,144
1446356,152
563629,148
174974,152
1012664,148
1446246,145
1128580,153
938179,151
1108483,152
1425469,150
462736,146
500215,145
755524,149
1300247,146
1588412,151
1334972,147
74616,153
1643467,144
941906,147
824998,148
546825,151
731443,153
1899557,151
1509307,145
504300,152
647535,147
938197,145
1399755,150
1912012,150
1426301,151
1809285,154
45840,154
811356,154
1908375,154
486500,155
1713869,155
1309481,155
1286480,155
869478,156
675612,156
265730,157
1013683,158
1496683,157
2049819,159
634799,159
7339,159
306905,159
1570579,160
710220,160
1169631,161
1760535,161
1953744,161
2012017,161
837420,161
2081355,162
1346533,162
745324,162
2038469,162
1903877,162
1636270,163
1432249,163
1119337,164
164603,165
2080368,166
938463,167
241855,168
1423904,165
760596,166
1455959,168
1570944,166
467299,166
824453,165
549003,169
321318,168
166806,167
1276986,166
774798,168
1337278,166
148882,164
820425,164
1504044,165
1297648,165
1547150,164
587206,168
1129455,165
1618056,169
1846010,168
776705,167
1400547,167
998420,168
873971,166
444532,165
2017474,164
1024085,167
823913,169
38398,169
884977,167
10089,166
769381,169
739695,169
721255,168
121745,166
81689,168
476970,164
33434,167
1225393,167
1255142,165
1557777,167
1993568,165
1263311,164
1607944,169
730430,166
1713904,167
864019,169
19843,168
1698488,170
1011112,170
1838047,170
248937,171
1497224,171
390887,171
288988,171
73415,172
1705011,172
204057,172
73245,172
1330734,172
128920,173
1367258,174
1841960,173
509358,173
1939735,174
762485,175
1448056,176
1470439,175
1688081,175
1243914,177
558196,177
1269504,177
1846142,177
590785,178
2047018,179
1982133,178
1107698,179
1253108,178
473436,179
2067907,179
1938259,180
398618,180
778821,181
851838,181
1867239,181
1288670,182
1221432,183
240423,183
1873306,183
1031649,183
10019,184
1786015,184
557026,185
1194287,186
1425352,186
1366970,187
20967,186
1524498,188
342516,186
398487,187
1984246,187
1079396,188
1161488,185
156781,188
592391,188
1770468,188
1763807,184
1636826,187
1452405,189
1373006,190
753509,189
1143639,185
62641,188
1325295,187
211950,187
1297882,190
536972,185
841387,188
1936854,187
1946142,188
1152246,184
295863,189
1312277,184
1049061,184
72385,185
952821,185
1831128,186
843401,190
169797,187
1815816,187
1594431,184
2074966,188
1492679,189
800081,188
1651940,190
266349,184
609256,186
531338,186
1830983,187
263393,186
888093,187
580486,185
210814,190
1317709,189
813540,189
2047880,185
931698,190
1941455,184
1706538,190
1269351,190
567841,189
991160,188
1237943,189
1796195,190
92759,185
520109,191
733929,192
788040,192
564947,192
366288,192
1836265,193
1360921,193
350693,193
864018,194
1710455,194
1796737,195
302897,195
1250700,195
1280922,196
48730,197
855567,198
349317,198
1859190,198
1527441,199
1994470,195
74613,196
1873375,197
297404,200
179142,198
1143856,201
2051549,196
992263,195
838917,201
1997632,200
1508923,202
1549219,202
575483,203
1537207,201
131876,202
581794,200
128533,197
805298,202
733475,198
1223310,201
1181215,204
1248261,200
580785,201
1116329,203
1993180,199
427493,204
1321359,196
1353005,199
345618,198
1430803,199
161395,203
484248,197
1267918,201
15466,200
1327711,198
821075,202
1241160,203
152338,203
1812811,199
1480813,196
392869,195
49375,204
1134424,204
809736,199
2091426,204
1393253,197
382365,199
38492,202
1901765,196
1763715,198
1660198,200
733140,202
1357973,202
1570102,203
440632,197
1111313,200
85750,204
1945467,205
1436888,205
69348,205
1997596,206
1599181,207
730966,207
1968164,207
861673,207
1522107,208
1394394,209
338530,208
2081231,208
580461,208
1463759,210
317580,210
1564521,210
271995,210
1837225,211
1675066,211
445535,212
1310270,212
11053,212
637544,212
1880304,213
1554601,213
1459134,214
859038,214
969531,215
1689451,215
1078914,215
1477221,215
674787,216
909776,216
565653,216
546233,217
1946546,218
1510967,217
1317574,217
1742829,217
692081,219
498009,219
1242773,219
645418,220
1865549,220
590658,220
1966429,221
927280,221
246860,221
841314,221
1245603,222
777006,222
1883690,222
1511028,223
750540,223
926364,224
1406861,224
1594599,224
1350073,224
1515197,224
1447331,225
1115919,225
921294,225
2087525,226
1684728,226
523977,226
245129,227
640904,227
1118450,228
1960538,228
1346148,228
783306,228
496679,227
1155936,229
103422,229
1645904,229
1340628,229
691191,229
590966,230
1075202,230
340936,230
186358,230
1274841,231
140029,231
1294321,232
1320383,232
1237644,233
766649,232
1623490,231
612108,233
794748,231
938574,234
622205,234
941089,234
1207462,235
893229,235
1936703,235
1625046,235
395305,235
1247820,236
559950,236
1653780,236
1131984,237
1318220,238
841552,236
1906453,239
1672782,239
1377615,239
1498976,240
104006,240
217095,240
536034,240
259974,240
2079003,241
459445,241
2035914,241
1813380,241
1210755,242
410149,242
697057,241
1844006,243
829257,243
123962,243
1246785,243
887524,244
1632441,244
1939208,244
1484413,245
1926243,245
1738768,245
1887790,246
518180,246
27343,246
1636226,247
407458,247
242021,247
1083263,248
1414174,248
1696430,248
2038662,249
1825492,249
797872,249
1616612,249
1349555,250
1713332,250
659383,250
138464,251
1362210,251
1769864,252
1095099,252
211020,252
396049,253
1455657,253
1877708,254
1359667,254
977105,255
2025045,255
227533,256
998192,256
892965,256
1217734,257
287831,257
158275,258
1718771,258
848800,259
639721,258
1635527,260
557868,261
1185685,261
408230,262
813863,262
1906865,262
1010543,263
1221993,263
950135,263
156751,263
207530,264
232274,264
709754,264
496101,264
687781,264
887962,265
199078,265
1388022,265
1099687,266
992800,266
393283,267
690602,267
2010544,267
1336232,267
2083613,268
1144228,269
1994529,269
203167,269
412282,270
75849,270
1872990,271
515472,271
70408,271
1000708,272
318567,272
765755,272
855712,273
1899383,273
626101,273
1932219,273
1621849,274
1401559,275
1276675,275
1166845,275
265933,275
939891,276
19162,276
212191,277
1758901,277
69340,278
1566766,278
1431963,279
390983,279
617800,279
567828,279
1474864,280
1554434,281
119370,281
639730,281
1803086,280
1455313,282
1108132,283
539386,283
1731054,283
468242,283
714076,282
532442,282
1952341,284
1743350,284
1940907,285
1295158,284
1738212,284
324556,286
1991592,287
1741651,287
372230,287
1617284,288
1946929,289
1794634,290
1209628,290
1390240,289
2066168,289
1580124,288
437652,291
197811,291
303603,291
936244,291
535082,292
2090691,293
203184,293
224982,294
168448,294
914933,294
983590,295
1010817,296
1727579,296
963448,297
1751670,297
1836866,297
353069,297
931476,297
562597,298
1051684,299
1195307,300
837587,300
1781105,300
1444056,301
579661,302
281931,302
535691,301
1132521,302
1740991,303
1826870,303
1400744,304
1502547,304
1209234,304
745640,305
898955,305
1669109,305
183441,305
1941990,306
1030805,306
1600283,307
1075446,307
1052726,307
2068577,307
649981,307
635075,308
584668,308
1168221,308
1598831,309
1190398,309
1181497,309
928330,310
1656601,311
1184365,311
735424,311
1455873,311
204101,311
939665,312
63694,312
1565339,312
521692,313
1537168,313
1898284,313
443085,314
1879195,314
1820085,315
735477,314
638668,316
386611,316
1604756,317
1164505,317
694491,318
510394,318
1542464,319
603629,319
1277248,319
20403,319
1786133,320
1764441,320
1595210,321
43513,320
1983777,320
873560,321
1718288,322
1105719,322
662174,322
1798127,322
1234191,323
115296,324
862889,324
699254,324
885675,323
1352405,325
1465836,326
1469401,326
1069549,326
356121,327
1930644,327
1547652,328
810887,328
1755554,329
886431,329
1966966,329
443367,329
651614,330
1439010,331
872243,330
687631,330
1861552,330
217385,331
25792,332
1196426,332
226280,333
757419,333
744541,333
444898,333
1080834,334
2024863,334
1403341,335
1196999,335
888391,335
1509635,336
1385557,337
1711423,337
686826,337
81292,336
52671,336
1027276,338
596157,338
2007515,339
1104264,338
1566005,338
975680,340
1494146,340
1667330,340
173232,340
1324567,341
64304,341
1196711,341
275872,342
1687201,341
1713404,341
1034322,342
1679652,343
2061796,343
1141551,343
1115434,343
423283,343
891848,344
195248,344
236573,344
1567378,345
271049,345
88388,346
1429989,346
1874792,347
1597848,346
1954532,347
452530,346
1697086,347
1363727,348
1078803,348
168789,349
1059549,349
1045234,349
1677597,349
718869,350
2025656,350
1216041,350
788576,351
2094112,351
475447,352
1678754,352
291624,352
956179,352
169093,352
574150,353
1736353,353
1917639,353
848858,353
684239,354
1863437,354
1320644,354
1724998,355
966656,355
17612,356
2672,356
99118,357
411180,357
626699,358
740139,358
376940,358
578583,359
1642537,359
1093081,359
1631132,359
608482,360
164193,360
1482663,360
1061543,360
272299,360
4343,360
1304803,360
1213994,361
1887849,361
1297695,361
233486,362
725044,362
1528090,363
973520,362
1595318,363
1532160,363
1718690,364
27774,364
443711,364
595748,364
1210500,365
2095284,365
998575,365
1898006,365
1976906,365
1397469,366
105331,367
254180,367
2059479,368
1980233,368
1679381,368
359592,368
1729147,369
1749640,369
1472727,370
111975,370
793703,370
241972,371
896394,372
1730554,371
710414,371
1463578,372
619428,373
1287048,373
1541685,373
171066,373
1886565,373
1487615,374
1562534,374
1275173,375
1527648,376
46423,375
2087553,376
704004,376
1998550,376
1524136,375
137622,377
135051,378
1134427,378
579897,378
1773176,378
1259987,379
657135,379
741636,379
950716,379
216900,380
2015695,380
1574616,380
1434450,381
40570,381
1379300,381
1217871,381
504304,382
1739814,382
1514367,382
620478,382
96152,383
953272,383
523661,383
1578431,383
232689,384
174785,385
186726,384
773058,384
1950381,385
1365563,385
1975742,385
1180289,386
268856,387
367517,387
1325405,387
1279087,386
1494148,387
577571,388
986641,388
744879,389
528530,389
1898399,390
294028,390
1391811,390
1025484,390
590879,390
116009,391
2064523,392
293920,392
1521668,391
1626629,391
1517572,392
1909047,391
1206646,393
1310461,393
1796806,393
865019,393
560114,394
850324,395
242353,396
1925213,397
474236,397
92371,398
1264051,398
620880,398
1738264,398
444736,399
1029556,399
961303,399
977857,399
800878,400
1584300,400
2042333,400
394459,400
1360715,401
973383,402
1028085,401
1020418,401
637018,401
1401128,403
383251,403
2028347,403
1765818,404
1148243,404
1297787,404
619064,404
757027,405
1034871,405
1276624,405
1750619,406
1039702,406
1451935,407
1481697,407
382206,407
740577,407
1367778,408
799354,408
1023008,408
1772990,408
73436,409
786425,409
1002951,409
215565,410
1447202,410
1725069,410
1145752,411
1001533,411
1748282,411
1984949,411
55307,411
1767836,412
2059961,413
1539142,414
925094,414
598194,414
383458,415
134576,416
1788413,417
1116385,417
1088488,417
1098136,418
942846,417
1908621,419
37693,419
1320651,420
1762248,420
279576,421
1696282,421
400555,421
304586,421
1012604,422
469296,422
738277,423
1483941,423
1671447,423
1363415,423
773466,423
1046855,423
692898,423
176894,423
787081,423
288050,423
1085383,423
1878482,423
1378617,423
596812,423
742153,423
370075,423
315002,423
1058885,423
436419,423
1789736,423
1142213,423
865729,423
1141828,423
989161,423
552471,423
1229384,423
11459,423
1819963,423
1159594,423
1066834,423
437077,424
949503,425
1025781,426
1034569,424
372482,427
295558,427
1725488,427
1233506,428
1353156,428
650064,429
1273322,428
591107,428
818521,430
1790293,430
1933119,430
353418,431
920852,432
261021,432
1196253,433
1820326,432
896242,432
252796,433
1046688,434
1499757,434
108423,434
969502,434
1619784,434
1939292,435
365343,435
170430,435
1849090,435
774876,436
601331,437
983693,437
1170077,437
1885933,437
1934078,436
666534,437
974088,436
1731611,438
723424,438
930115,438
2089746,438
1612730,439
299728,439
798854,439
504575,439
1155666,439
1528551,439
596234,440
728622,440
1678214,440
110075,441
267034,442
312794,442
499953,442
1019609,442
94906,443
1830372,443
415491,444
1515466,445
574013,446
1822171,446
350758,445
1240527,447
1131284,447
1690345,447
871672,448
1053453,448
1236601,449
1331654,450
1236441,451
1973863,450
1421418,450
326279,451
689330,452
2027844,451
180661,450
861939,452
724433,452
405703,452
2032130,453
469357,453
2032678,453
115573,454
1571283,454
454462,454
1943316,455
557608,455
248036,455
1563911,455
1652057,456
381150,456
835984,457
569764,457
1389673,457
1400270,457
1874534,458
1673411,459
664389,458
1661506,459
585760,458
1675069,459
590704,460
198118,460
714238,461
811009,461
2012559,461
416135,461
173724,462
1599761,462
1030897,462
1201916,463
914446,463
108944,464
340699,464
365286,464
1975667,465
378101,466
778784,467
1148414,467
298495,468
64694,469
62001,468
1513840,465
313742,470
657215,466
2045913,470
1728432,468
742301,470
1394838,469
1678785,466
753790,466
8129,470
1130496,471
856573,467
1413637,466
1865282,465
1980139,465
727998,465
1678204,467
525323,468
1101472,471
626177,471
193629,466
1195226,470
1368389,465
1492009,465
168587,468
1334236,470
953336,471
772368,466
127037,468
704362,470
1756058,466
1740829,467
2057936,469
1529852,469
101816,469
1229660,467
1640943,468
133205,465
970547,471
1861684,469
1283332,471
1326471,468
1632214,471
1388440,467
1590133,472
749491,472
461118,472
1874212,472
1897606,473
1836644,473
1668820,474
1604354,474
2036617,474
673502,474
692659,475
1286459,475
2015749,475
738239,475
969955,476
886397,476
1806328,476
308458,477
947796,478
1456293,477
963275,478
130142,479
1188959,479
295428,479
1339498,479
2010738,480
1905468,480
837989,481
234387,481
1647214,482
69324,483
683940,483
288909,484
1843161,483
998036,483
1835505,484
229683,482
345382,484
123332,485
180277,485
919985,485
1936551,485
1530719,486
40624,487
1677351,488
667857,488
1688712,488
1823549,489
207136,490
522711,489
100174,490
1789535,489
231065,489
17914,491
1771245,490
1849728,492
1378878,493
1882540,493
836515,492
1813712,493
2005732,493
1302430,493
1337261,494
2011396,495
1917119,496
742578,496
86614,496
452016,497
962522,496
662057,497
1416498,497
1230079,498
618897,498
1953117,498
1393976,498
1991853,498
1286289,499
805435,499
132781,499
1922302,500
53898,500
569502,501
32993,501
854271,501
1838691,501
2037299,502
224128,503
1537249,504
435344,505
423456,504
1525028,504
304161,506
925233,504
525932,505
511389,507
1171069,504
442534,505
865155,507
1360498,503
173339,506
1158920,506
1367089,508
1753118,507
713254,504
1349992,505
2040759,508
6936,502
104177,509
239133,508
510274,502
1191435,505
1317012,503
1202675,508
509441,507
470762,506
1379128,504
544881,505
180883,506
1008448,502
1576297,504
485743,505
2006561,509
431836,502
506678,509
667855,509
620186,508
1813981,509
385687,503
398292,503
477978,507
959427,507
1246530,503
14835,506
724670,508
1998752,508
1942120,502
706731,503
739949,508
50359,506
1070212,502
1265839,509
1305659,502
743963,507
1585206,510
461178,511
610522,511
492765,511
2049974,512
477168,513
431280,513
1626169,514
2023392,515
336328,515
674611,516
1894702,517
1678060,518
1911267,517
1218456,519
245969,518
537824,519
1749548,516
1584066,517
119934,516
1882987,517
1998032,519
72120,520
1491664,516
993195,521
1991168,517
1396757,520
161994,518
1739457,518
1289734,519
1848663,516
943737,519
668211,518
1932614,521
677589,520
25883,521
216278,519
1718408,517
1060157,519
1624321,521
26866,520
974601,518
1176667,516
1788018,521
405929,516
96702,517
444297,520
734861,520
900022,519
1804735,520
1682503,520
1359382,521
1051158,516
287675,517
1241516,521
516262,518
2057133,521
629470,521
716681,518
1071678,517
355680,521
818164,520
227048,519
638964,518
1915520,522
19509,522
827020,523
610043,523
703792,524
1822625,524
1089957,524
969451,523
1381453,524
808070,525
152250,525
1357916,525
1794014,525
125285,525
639021,526
1536714,526
2019668,527
885299,527
1383457,527
2072090,528
51893,528
2083172,528
333252,529
630587,529
1789454,530
1618745,529
130741,530
386790,530
1452427,529
1759070,531
169687,531
120607,532
579220,533
1875935,533
1177549,533
910527,533
673451,533
1252903,534
452524,534
1001032,534
167470,534
2046978,534
485035,535
1694681,535
1299176,535
896487,536
1906065,536
795970,537
856425,537
671567,538
1811210,538
186115,538
18745,538
1454086,539
298620,539
539385,540
1234761,541
2073899,540
2065333,540
799282,541
859113,542
1730482,542
647751,542
538711,543
627051,543
175598,544
630256,544
2016064,544
1197119,544
174727,545
193621,545
1993152,546
629585,546
1335508,546
1988755,547
1165018,547
1760325,547
439678,547
1995589,548
857192,548
87264,548
399720,548
274315,548
1819827,549
2079527,549
1543266,549
637839,549
1360141,550
1749818,550
844319,550
1889086,550
854137,550
1280655,551
41289,551
1322580,551
1759759,552
1517929,552
671599,553
278036,553
1152260,553
705492,554
1051722,554
1632771,554
811616,554
1524848,555
810212,555
1558970,556
840221,556
1315171,556
854341,557
1735326,557
1958194,558
438500,558
310080,559
959623,559
1330769,559
1369240,560
1635641,560
923760,560
180539,559
1744199,561
503970,561
2078034,561
71472,562
1450426,562
931519,562
1731572,562
846631,563
476444,563
176423,564
1140789,564
2014530,565
1953824,565
643447,565
1873443,565
1065547,566
880093,566
1014656,566
270344,566
2020630,567
656123,567
1233831,567
96203,567
540914,568
464613,568
647574,569
503822,570
736263,570
726121,570
1147101,570
1865730,571
125781,571
1976367,572
922325,573
1180958,573
1667873,572
2039166,572
697469,574
1027483,574
136693,574
2056864,574
1695941,574
1140347,575
665529,575
1912459,576
1518969,576
1854510,577
459917,577
1019356,578
162948,578
229913,578
551078,578
1029542,579
2044615,579
108559,580
468827,581
737782,582
1719557,580
2091832,582
319867,580
2076701,582
87053,581
607854,583
810496,583
365191,584
496306,584
942451,584
1334702,585
1906057,585
822469,586
1959069,586
354488,586
100951,586
571405,587
1060589,587
1523396,587
1364982,587
547435,588
1562922,588
1171272,589
133312,590
1095464,589
1847046,589
168062,589
66039,590
1630278,591
1551364,591
930161,591
120476,591
1961439,591
474586,592
168703,592
2060504,593
551928,593
1173915,593
266580,593
1583686,593
163738,593
255455,594
73365,594
1409020,594
1751308,594
1947415,595
900405,595
80019,595
618526,595
419953,595
389918,596
1924604,596
819126,596
1244181,596
1307724,597
959295,598
1562625,598
1029726,598
1258290,599
44403,599
266280,600
571810,601
1445238,600
1375289,599
1823310,599
345421,601
1136675,601
1292929,599
1108472,602
1201175,598
235093,601
492974,598
889291,600
356540,602
1040142,603
2042540,603
1063775,600
446167,599
1988049,602
1014820,598
1871332,602
586185,601
2081562,602
519503,601
185523,599
775388,600
1510830,602
395782,602
1168815,603
661319,600
1562105,601
1615550,603
2046348,601
67102,601
1050928,600
1173076,601
1481209,601
557544,598
992688,600
1485450,603
1197899,599
1695419,600
1759695,600
33417,603
1544742,600
1499959,603
1476568,598
1383548,598
1959217,602
521397,602
1732392,602
1296115,604
1986003,604
1061215,605
2042862,605
685539,605
297504,604
1350922,605
1081927,606
1613678,606
866007,607
612084,607
1099345,608
1776141,608
1080859,609
1966755,609
1567292,609
1575381,609
1212680,610
1281941,611
105229,610
1180630,610
1386541,610
2007070,612
1101250,612
835106,612
1969647,612
70028,613
1947812,613
1990578,613
1306211,614
439907,615
1083765,615
1197891,615
1565051,616
1162853,616
1549032,616
958301,616
1111309,617
1128912,617
806422,617
1819553,618
1870869,619
1199860,619
1007694,618
714084,619
8672,618
127426,620
380279,618
667963,620
1117699,620
984542,621
1180391,622
892547,622
1483318,622
1152153,622
1931664,622
1743218,623
352434,624
1475524,623
1406469,625
1202957,625
1994315,625
331408,626
1351556,626
2037429,627
483809,627
1871817,626
240120,627
1566170,626
332069,628
328350,628
423861,629
1379586,629
1058571,630
1267460,630
115680,630
1365332,630
1574806,631
183920,631
1729573,631
1434060,632
1401601,632
1656130,632
1633599,632
2017643,633
1469128,633
419467,633
532424,633
13354,634
1770586,635
1326348,635
297403,635
1699336,635
974159,636
2019077,636
56467,636
1341804,636
770252,636
1182208,637
1512997,638
629339,638
365667,639
690597,640
1922244,640
273748,639
283252,639
1947928,640
1432488,640
999107,641
263633,641
1505024,641
1494544,642
1638051,641
670542,643
527693,644
995301,644
736972,643
184333,643
1448061,643
941146,643
934074,645
480696,646
865037,647
1147212,648
1468447,646
1797310,649
849738,648
822115,646
356972,645
744700,648
1485916,648
1045980,650
1492370,645
1561938,646
992334,647
1390774,650
473066,649
1949435,645
2009087,650
1489409,648
1157004,651
1643468,648
731282,646
1394918,651
1284357,649
1287379,650
256620,647
670093,645
1176992,648
173593,651
1756654,650
677582,651
2038667,649
505852,648
549727,651
1086703,648
1249417,645
1002597,646
316323,651
754085,645
1739186,648
988776,649
1920255,650
653975,650
239338,648
742371,651
781274,651
479433,649
700779,646
232490,649
2028099,647
688673,647
1603900,651
193689,647
1899005,650
384298,651
1154872,651
1775516,647
1027078,646
883344,650
790661,649
1373261,645
380915,650
161406,646
191677,649
302771,652
2034208,653
1319602,652
189670,653
1614473,653
845597,652
238547,652
113536,652
156422,654
103653,654
1922847,654
99755,654
825258,655
163330,656
1375106,657
268563,656
2056236,657
513541,655
725559,656
651950,655
879813,657
96504,658
1083363,658
829460,659
1693514,659
985107,660
1764153,660
818140,660
161781,661
309261,662
1931591,662
31954,662
1509340,663
80317,664
1839291,664
1970184,664
1944302,663
746010,665
2049559,666
420345,666
414676,666
667374,666
500451,666
1106029,665
1657440,667
1823379,667
1250158,668
269657,668
1764936,668
1699262,668
122907,669
1760095,669
1088533,670
546321,669
1248154,669
1613963,671
1586794,671
1356646,671
1369183,672
660200,672
2077170,672
1540944,672
1906760,673
575701,673
78960,673
471557,673
1787637,674
2075534,675
171132,675
2000496,676
73058,674
1695521,674
2047233,676
1278658,677
969256,677
2006807,678
423379,678
525690,679
180789,679
1950138,679
491409,679
594316,680
993663,680
1047819,681
449821,681
1921770,682
480467,681
1080969,683
644885,683
1781070,683
521750,683
1787551,683
1935406,683
1629516,683
1600469,683
415384,684
1559953,684
1977746,684
809595,684
101592,684
126182,685
1078699,685
1908746,686
659085,685
94067,685
816938,687
1323723,687
1058549,687
434962,688
1230993,687
1707191,689
341718,689
1120636,689
1106618,689
1194932,689
1638566,690
644244,690
697944,691
961328,691
242900,690
1944495,690
1337249,691
1084500,690
1016895,692
1197255,692
564293,692
1103365,692
2052043,693
931049,694
1045021,695
841015,696
1346967,697
418150,695
1692925,697
258967,693
405279,693
1749109,693
1178195,698
280439,694
1138420,693
810735,697
708080,699
970160,695
1082547,697
511781,694
2060106,700
1459714,698
787796,698
1234713,696
153470,701
1165425,698
970490,701
598158,696
825466,701
1410699,700
1098358,702
1683303,699
83376,693
2093891,700
575771,701
1032029,694
910939,701
714380,699
642982,696
143415,702
1405426,702
795257,697
1125646,699
1231028,696
1728164,700
1224245,701
1554678,700
1152233,696
963148,694
935776,699
813636,694
965076,700
171002,695
875863,702
833129,700
2081131,698
357245,695
90317,701
1246650,702
1923192,698
229952,696
1597320,702
1449824,699
1417243,693
1873607,698
1490672,697
679297,702
1858381,702
589598,694
1979024,695
220550,700
1622104,703
748592,704
1934504,705
797317,706
1114109,707
374355,703
756638,708
230498,709
6110,710
462663,708
1203064,709
798869,705
986349,710
1892706,708
1592997,708
1345871,708
1772919,703
523606,703
257896,704
312564,709
