Timestamp,id,type,X,Y
2014-06-08 08:10:27,1892771.0,movement,54.0,86.0
2014-06-08 08:10:28,96728.0,movement,86.0,80.0
2014-06-08 08:10:34,96728.0,movement,85.0,79.0
2014-06-08 08:10:35,1089191.0,movement,88.0,59.0
2014-06-08 08:10:35,1089795.0,movement,33.0,68.0
2014-06-08 08:10:35,1892771.0,movement,53.0,85.0
2014-06-08 08:10:40,96728.0,movement,84.0,78.0
2014-06-08 08:10:43,1089795.0,movement,34.0,69.0
2014-06-08 08:10:43,1892771.0,movement,52.0,84.0
2014-06-08 08:10:44,1089191.0,movement,88.0,58.0
2014-06-08 08:10:46,96728.0,movement,83.0,78.0
2014-06-08 08:10:51,1089795.0,movement,34.0,70.0
2014-06-08 08:10:51,1892771.0,movement,51.0,84.0
2014-06-08 08:10:52,96728.0,movement,82.0,78.0
2014-06-08 08:10:53,1089191.0,movement,89.0,57.0
2014-06-08 08:10:58,96728.0,movement,81.0,77.0
2014-06-08 08:10:59,1089795.0,movement,35.0,71.0
2014-06-08 08:10:59,1892771.0,movement,50.0,83.0
2014-06-08 08:11:02,1089191.0,movement,90.0,56.0
2014-06-08 08:11:04,96728.0,movement,80.0,77.0
2014-06-08 08:11:07,1089795.0,movement,36.0,72.0
2014-06-08 08:11:07,1892771.0,movement,49.0,83.0
2014-06-08 08:11:10,96728.0,movement,79.0,77.0
2014-06-08 08:11:11,1089191.0,movement,90.0,55.0
2014-06-08 08:11:15,1089795.0,movement,37.0,73.0
2014-06-08 08:11:15,1892771.0,movement,48.0,82.0
2014-06-08 08:11:16,96728.0,movement,78.0,76.0
2014-06-08 08:11:20,1089191.0,movement,90.0,54.0
2014-06-08 08:11:22,96728.0,movement,77.0,77.0
2014-06-08 08:11:23,1089795.0,movement,38.0,73.0
2014-06-08 08:11:23,1892771.0,movement,47.0,81.0
2014-06-08 08:11:28,96728.0,movement,76.0,78.0
2014-06-08 08:11:29,1089191.0,movement,89.0,53.0
2014-06-08 08:11:31,1089795.0,movement,39.0,73.0
2014-06-08 08:11:31,1892771.0,movement,46.0,80.0
2014-06-08 08:11:34,96728.0,movement,75.0,77.0
2014-06-08 08:11:38,1089191.0,movement,89.0,52.0
2014-06-08 08:11:39,1089795.0,movement,40.0,74.0
2014-06-08 08:11:39,1892771.0,movement,45.0,79.0
2014-06-08 08:11:40,96728.0,movement,74.0,77.0
2014-06-08 08:11:46,96728.0,movement,73.0,76.0
2014-06-08 08:11:47,1089191.0,movement,90.0,51.0
2014-06-08 08:11:47,1089795.0,movement,41.0,75.0
2014-06-08 08:11:47,1892771.0,movement,44.0,79.0
2014-06-08 08:11:52,96728.0,movement,72.0,77.0
2014-06-08 08:11:55,1089795.0,movement,42.0,75.0
2014-06-08 08:11:55,1892771.0,movement,43.0,78.0
2014-06-08 08:11:56,1089191.0,movement,89.0,50.0
2014-06-08 08:11:56,141597.0,check-in,63.0,99.0
2014-06-08 08:11:58,96728.0,movement,71.0,77.0
2014-06-08 08:12:03,1089795.0,movement,43.0,75.0
2014-06-08 08:12:03,1892771.0,movement,42.0,77.0
2014-06-08 08:12:04,96728.0,movement,70.0,76.0
2014-06-08 08:12:05,1089191.0,movement,88.0,49.0
2014-06-08 08:12:10,96728.0,movement,69.0,75.0
2014-06-08 08:12:11,1892771.0,movement,41.0,76.0
2014-06-08 08:12:14,1089191.0,movement,88.0,48.0
2014-06-08 08:12:16,96728.0,movement,68.0,74.0
2014-06-08 08:12:19,1892771.0,movement,40.0,75.0
2014-06-08 08:12:22,96728.0,movement,69.0,73.0
2014-06-08 08:12:23,1089191.0,movement,87.0,47.0
2014-06-08 08:12:27,1892771.0,movement,39.0,74.0
2014-06-08 08:12:28,96728.0,movement,68.0,72.0
2014-06-08 08:12:32,1089191.0,movement,86.0,46.0
2014-06-08 08:12:34,96728.0,movement,69.0,71.0
2014-06-08 08:12:35,1892771.0,movement,38.0,73.0
2014-06-08 08:12:40,96728.0,movement,68.0,70.0
2014-06-08 08:12:41,1089191.0,movement,85.0,45.0
2014-06-08 08:12:43,1892771.0,movement,37.0,73.0
2014-06-08 08:12:46,96728.0,movement,68.0,69.0
2014-06-08 08:12:50,1089191.0,movement,84.0,44.0
2014-06-08 08:12:51,1892771.0,movement,36.0,72.0
2014-06-08 08:12:52,96728.0,movement,69.0,68.0
2014-06-08 08:12:58,96728.0,movement,69.0,67.0
2014-06-08 08:12:59,1089191.0,movement,83.0,44.0
2014-06-08 08:12:59,1892771.0,movement,35.0,71.0
2014-06-08 08:13:04,96728.0,movement,69.0,66.0
2014-06-08 08:13:07,1892771.0,movement,34.0,70.0
2014-06-08 08:13:08,1089191.0,movement,82.0,45.0
2014-06-08 08:13:10,96728.0,movement,69.0,65.0
2014-06-08 08:13:15,1892771.0,movement,34.0,69.0
2014-06-08 08:13:16,96728.0,movement,68.0,64.0
2014-06-08 08:13:17,1089191.0,movement,81.0,46.0
2014-06-08 08:13:22,96728.0,movement,69.0,63.0
2014-06-08 08:13:23,1892771.0,movement,33.0,68.0
2014-06-08 08:13:26,1089191.0,movement,80.0,46.0
2014-06-08 08:13:28,96728.0,movement,70.0,62.0
2014-06-08 08:13:31,1892771.0,movement,33.0,67.0
2014-06-08 08:13:34,96728.0,movement,69.0,61.0
2014-06-08 08:13:35,1089191.0,movement,79.0,47.0
2014-06-08 08:13:39,1892771.0,movement,32.0,66.0
2014-06-08 08:13:40,96728.0,movement,68.0,60.0
2014-06-08 08:13:44,1089191.0,movement,78.0,48.0
2014-06-08 08:13:46,96728.0,movement,68.0,59.0
2014-06-08 08:13:47,1892771.0,movement,33.0,65.0
2014-06-08 08:13:52,96728.0,movement,69.0,58.0
2014-06-08 08:13:53,1089191.0,check-in,78.0,48.0
2014-06-08 08:13:55,1892771.0,movement,34.0,64.0
2014-06-08 08:14:03,1892771.0,movement,34.0,63.0
2014-06-08 08:14:10,1427241.0,check-in,99.0,77.0
2014-06-08 08:14:11,1892771.0,movement,33.0,62.0
2014-06-08 08:14:19,1892771.0,movement,32.0,62.0
2014-06-08 08:14:27,1892771.0,movement,31.0,61.0
2014-06-08 08:14:35,1892771.0,movement,30.0,60.0
2014-06-08 08:14:37,705064.0,check-in,63.0,99.0
2014-06-08 08:14:41,1678825.0,check-in,0.0,67.0
2014-06-08 08:14:43,1427241.0,movement,98.0,77.0
2014-06-08 08:14:43,1892771.0,movement,29.0,59.0
2014-06-08 08:14:49,1427241.0,movement,97.0,77.0
2014-06-08 08:14:51,1892771.0,movement,28.0,59.0
2014-06-08 08:14:55,1427241.0,movement,96.0,76.0
2014-06-08 08:14:59,1892771.0,movement,27.0,58.0
2014-06-08 08:15:01,1427241.0,movement,95.0,76.0
2014-06-08 08:15:07,1427241.0,movement,94.0,77.0
2014-06-08 08:15:07,1892771.0,movement,26.0,57.0
2014-06-08 08:15:12,1678825.0,movement,1.0,67.0
2014-06-08 08:15:13,1427241.0,movement,93.0,77.0
2014-06-08 08:15:15,1892771.0,movement,25.0,56.0
2014-06-08 08:15:16,1678825.0,movement,2.0,66.0
2014-06-08 08:15:19,1427241.0,movement,92.0,78.0
2014-06-08 08:15:20,1678825.0,movement,3.0,67.0
2014-06-08 08:15:23,1892771.0,movement,24.0,55.0
2014-06-08 08:15:24,1678825.0,movement,4.0,66.0
2014-06-08 08:15:25,1427241.0,movement,91.0,77.0
2014-06-08 08:15:28,1678825.0,movement,5.0,67.0
2014-06-08 08:15:31,1427241.0,movement,90.0,78.0
2014-06-08 08:15:31,1892771.0,movement,23.0,54.0
2014-06-08 08:15:32,1678825.0,movement,6.0,66.0
2014-06-08 08:15:36,1678825.0,movement,7.0,66.0
2014-06-08 08:15:37,1427241.0,movement,89.0,79.0
2014-06-08 08:15:39,1892771.0,movement,22.0,53.0
2014-06-08 08:15:40,1678825.0,movement,8.0,67.0
2014-06-08 08:15:43,1427241.0,movement,88.0,79.0
2014-06-08 08:15:44,1678825.0,movement,9.0,66.0
2014-06-08 08:15:47,1892771.0,movement,21.0,52.0
2014-06-08 08:15:48,1678825.0,movement,10.0,67.0
2014-06-08 08:15:49,1427241.0,movement,87.0,80.0
2014-06-08 08:15:52,1678825.0,movement,11.0,67.0
2014-06-08 08:15:55,1427241.0,movement,86.0,80.0
2014-06-08 08:15:55,1892771.0,movement,20.0,51.0
2014-06-08 08:15:56,1678825.0,movement,12.0,67.0
2014-06-08 08:16:00,1678825.0,movement,13.0,66.0
2014-06-08 08:16:01,1427241.0,movement,85.0,80.0
2014-06-08 08:16:03,1892771.0,movement,19.0,50.0
2014-06-08 08:16:04,1678825.0,movement,14.0,66.0
2014-06-08 08:16:07,1427241.0,movement,84.0,79.0
2014-06-08 08:16:08,1678825.0,movement,15.0,66.0
2014-06-08 08:16:11,1892771.0,movement,18.0,49.0
2014-06-08 08:16:12,1678825.0,movement,16.0,67.0
2014-06-08 08:16:13,1427241.0,movement,83.0,78.0
2014-06-08 08:16:16,1678825.0,movement,17.0,67.0
2014-06-08 08:16:19,1427241.0,movement,82.0,78.0
2014-06-08 08:16:19,1849867.0,check-in,63.0,99.0
2014-06-08 08:16:19,1892771.0,movement,17.0,48.0
2014-06-08 08:16:20,1678825.0,movement,18.0,66.0
2014-06-08 08:16:22,1089191.0,movement,77.0,48.0
2014-06-08 08:16:24,1678825.0,movement,19.0,66.0
2014-06-08 08:16:25,1427241.0,movement,81.0,79.0
2014-06-08 08:16:27,1892771.0,movement,17.0,47.0
2014-06-08 08:16:28,1678825.0,movement,20.0,66.0
2014-06-08 08:16:31,1089191.0,movement,76.0,47.0
2014-06-08 08:16:31,1427241.0,movement,80.0,79.0
2014-06-08 08:16:32,1678825.0,movement,21.0,67.0
2014-06-08 08:16:35,1892771.0,movement,16.0,46.0
2014-06-08 08:16:36,1678825.0,movement,22.0,67.0
2014-06-08 08:16:37,1427241.0,movement,79.0,78.0
2014-06-08 08:16:40,1089191.0,movement,75.0,46.0
2014-06-08 08:16:40,1678825.0,movement,23.0,67.0
2014-06-08 08:16:43,1427241.0,movement,78.0,78.0
2014-06-08 08:16:43,1892771.0,movement,15.0,45.0
2014-06-08 08:16:44,1678825.0,movement,24.0,67.0
2014-06-08 08:16:48,1678825.0,movement,25.0,66.0
2014-06-08 08:16:49,1089191.0,movement,74.0,45.0
2014-06-08 08:16:49,1427241.0,movement,77.0,78.0
2014-06-08 08:16:51,1892771.0,movement,16.0,44.0
2014-06-08 08:16:52,1678825.0,movement,26.0,67.0
2014-06-08 08:16:55,1427241.0,movement,76.0,77.0
2014-06-08 08:16:56,1678825.0,movement,27.0,67.0
2014-06-08 08:16:58,1089191.0,movement,73.0,44.0
2014-06-08 08:16:59,1892771.0,movement,16.0,43.0
2014-06-08 08:17:00,1678825.0,movement,28.0,66.0
2014-06-08 08:17:01,1427241.0,movement,75.0,76.0
2014-06-08 08:17:04,1678825.0,movement,29.0,66.0
2014-06-08 08:17:07,1089191.0,movement,72.0,43.0
2014-06-08 08:17:07,1427241.0,movement,74.0,77.0
2014-06-08 08:17:07,1892771.0,movement,17.0,42.0
2014-06-08 08:17:08,1678825.0,movement,30.0,66.0
2014-06-08 08:17:12,1678825.0,movement,31.0,67.0
2014-06-08 08:17:13,1427241.0,movement,73.0,78.0
2014-06-08 08:17:15,1892771.0,movement,16.0,41.0
2014-06-08 08:17:16,1089191.0,movement,71.0,43.0
2014-06-08 08:17:16,1678825.0,movement,32.0,67.0
2014-06-08 08:17:19,1427241.0,movement,73.0,79.0
2014-06-08 08:17:20,1678825.0,movement,33.0,68.0
2014-06-08 08:17:23,1892771.0,movement,16.0,40.0
2014-06-08 08:17:24,1678825.0,movement,34.0,69.0
2014-06-08 08:17:25,1089191.0,movement,70.0,43.0
2014-06-08 08:17:25,1427241.0,movement,72.0,80.0
2014-06-08 08:17:28,1678825.0,movement,34.0,70.0
2014-06-08 08:17:31,1427241.0,movement,71.0,81.0
2014-06-08 08:17:31,1892771.0,movement,17.0,39.0
2014-06-08 08:17:32,1678825.0,movement,35.0,71.0
2014-06-08 08:17:33,958301.0,check-in,0.0,67.0
2014-06-08 08:17:34,1089191.0,movement,69.0,44.0
2014-06-08 08:17:36,1678825.0,movement,36.0,72.0
2014-06-08 08:17:37,1427241.0,movement,70.0,82.0
2014-06-08 08:17:39,1892771.0,movement,18.0,38.0
2014-06-08 08:17:40,1678825.0,movement,37.0,73.0
2014-06-08 08:17:43,1089191.0,movement,68.0,43.0
2014-06-08 08:17:43,1427241.0,movement,70.0,83.0
2014-06-08 08:17:44,1678825.0,movement,38.0,73.0
2014-06-08 08:17:47,1892771.0,movement,19.0,37.0
2014-06-08 08:17:48,1678825.0,movement,39.0,74.0
2014-06-08 08:17:49,1427241.0,movement,69.0,84.0
2014-06-08 08:17:52,1089191.0,movement,67.0,42.0
2014-06-08 08:17:52,1678825.0,movement,40.0,75.0
2014-06-08 08:17:55,1427241.0,movement,68.0,85.0
2014-06-08 08:17:55,1892771.0,movement,20.0,36.0
2014-06-08 08:17:56,1678825.0,movement,41.0,76.0
2014-06-08 08:18:00,1678825.0,movement,42.0,77.0
2014-06-08 08:18:01,1089191.0,movement,66.0,41.0
2014-06-08 08:18:01,1427241.0,movement,68.0,86.0
2014-06-08 08:18:03,1892771.0,movement,21.0,35.0
2014-06-08 08:18:04,1678825.0,movement,43.0,78.0
2014-06-08 08:18:07,1427241.0,movement,67.0,87.0
2014-06-08 08:18:08,1678825.0,movement,44.0,78.0
2014-06-08 08:18:10,1089191.0,movement,65.0,41.0
2014-06-08 08:18:11,1892771.0,movement,22.0,34.0
2014-06-08 08:18:12,1678825.0,movement,45.0,79.0
2014-06-08 08:18:13,1427241.0,movement,66.0,87.0
2014-06-08 08:18:16,1678825.0,movement,46.0,80.0
2014-06-08 08:18:18,141597.0,movement,63.0,98.0
2014-06-08 08:18:18,958301.0,movement,1.0,66.0
2014-06-08 08:18:19,1089191.0,movement,64.0,40.0
2014-06-08 08:18:19,1427241.0,movement,65.0,87.0
2014-06-08 08:18:19,1892771.0,movement,21.0,33.0
2014-06-08 08:18:20,1678825.0,movement,47.0,81.0
2014-06-08 08:18:24,1678825.0,movement,48.0,82.0
2014-06-08 08:18:25,141597.0,movement,63.0,97.0
2014-06-08 08:18:25,1427241.0,movement,64.0,87.0
2014-06-08 08:18:25,958301.0,movement,2.0,67.0
2014-06-08 08:18:27,1892771.0,movement,21.0,32.0
2014-06-08 08:18:28,1089191.0,movement,64.0,39.0
2014-06-08 08:18:28,1678825.0,movement,49.0,83.0
2014-06-08 08:18:31,1427241.0,movement,63.0,87.0
2014-06-08 08:18:32,141597.0,movement,64.0,96.0
2014-06-08 08:18:32,1678825.0,movement,50.0,83.0
2014-06-08 08:18:32,958301.0,movement,3.0,67.0
2014-06-08 08:18:35,1892771.0,movement,22.0,31.0
2014-06-08 08:18:36,1678825.0,movement,51.0,84.0
2014-06-08 08:18:37,1089191.0,movement,64.0,38.0
2014-06-08 08:18:37,1427241.0,movement,62.0,87.0
2014-06-08 08:18:39,141597.0,movement,65.0,95.0
2014-06-08 08:18:39,958301.0,movement,4.0,66.0
2014-06-08 08:18:40,1678825.0,movement,52.0,85.0
2014-06-08 08:18:43,1427241.0,movement,61.0,88.0
2014-06-08 08:18:43,1892771.0,movement,22.0,30.0
2014-06-08 08:18:44,1678825.0,movement,53.0,86.0
2014-06-08 08:18:46,1089191.0,movement,64.0,37.0
2014-06-08 08:18:46,141597.0,movement,64.0,94.0
2014-06-08 08:18:46,958301.0,movement,5.0,66.0
2014-06-08 08:18:48,1678825.0,movement,54.0,86.0
2014-06-08 08:18:49,1427241.0,movement,60.0,87.0
2014-06-08 08:18:51,1892771.0,movement,21.0,29.0
2014-06-08 08:18:52,1678825.0,movement,55.0,87.0
2014-06-08 08:18:53,141597.0,movement,64.0,93.0
2014-06-08 08:18:53,958301.0,movement,6.0,67.0
2014-06-08 08:18:55,1089191.0,movement,64.0,36.0
2014-06-08 08:18:55,1427241.0,movement,59.0,88.0
2014-06-08 08:18:56,1678825.0,movement,56.0,87.0
2014-06-08 08:18:59,1892771.0,movement,21.0,28.0
2014-06-08 08:19:00,141597.0,movement,65.0,92.0
2014-06-08 08:19:00,1678825.0,movement,57.0,86.0
2014-06-08 08:19:00,958301.0,movement,7.0,67.0
2014-06-08 08:19:01,1427241.0,movement,58.0,88.0
2014-06-08 08:19:04,1089191.0,movement,63.0,35.0
2014-06-08 08:19:04,1678825.0,movement,58.0,86.0
2014-06-08 08:19:07,141597.0,movement,65.0,91.0
2014-06-08 08:19:07,1427241.0,movement,57.0,87.0
2014-06-08 08:19:07,1892771.0,movement,21.0,27.0
2014-06-08 08:19:07,958301.0,movement,8.0,67.0
2014-06-08 08:19:08,1678825.0,movement,59.0,87.0
2014-06-08 08:19:12,1678825.0,movement,60.0,87.0
2014-06-08 08:19:13,1089191.0,movement,62.0,34.0
2014-06-08 08:19:13,1427241.0,movement,56.0,87.0
2014-06-08 08:19:14,141597.0,movement,66.0,90.0
2014-06-08 08:19:14,958301.0,movement,9.0,66.0
2014-06-08 08:19:15,1892771.0,movement,21.0,26.0
2014-06-08 08:19:16,1678825.0,movement,61.0,88.0
2014-06-08 08:19:19,1427241.0,movement,55.0,86.0
2014-06-08 08:19:20,1678825.0,movement,62.0,88.0
2014-06-08 08:19:21,141597.0,movement,67.0,89.0
2014-06-08 08:19:21,958301.0,movement,10.0,67.0
2014-06-08 08:19:22,1089191.0,movement,61.0,33.0
2014-06-08 08:19:23,1892771.0,movement,22.0,25.0
2014-06-08 08:19:24,1678825.0,movement,63.0,87.0
2014-06-08 08:19:25,1427241.0,movement,54.0,86.0
2014-06-08 08:19:28,141597.0,movement,68.0,88.0
2014-06-08 08:19:28,1678825.0,movement,64.0,88.0
2014-06-08 08:19:28,958301.0,movement,11.0,67.0
2014-06-08 08:19:31,1089191.0,movement,60.0,32.0
2014-06-08 08:19:31,1427241.0,movement,53.0,85.0
2014-06-08 08:19:31,1892771.0,movement,22.0,24.0
2014-06-08 08:19:32,1678825.0,movement,65.0,87.0
2014-06-08 08:19:35,141597.0,movement,68.0,87.0
2014-06-08 08:19:35,958301.0,movement,12.0,66.0
2014-06-08 08:19:36,1678825.0,movement,66.0,88.0
2014-06-08 08:19:37,1427241.0,movement,52.0,84.0
2014-06-08 08:19:39,1892771.0,movement,22.0,23.0
2014-06-08 08:19:40,1089191.0,movement,59.0,32.0
2014-06-08 08:19:40,1678825.0,movement,67.0,87.0
2014-06-08 08:19:42,141597.0,movement,68.0,86.0
2014-06-08 08:19:42,958301.0,movement,13.0,66.0
2014-06-08 08:19:43,1427241.0,movement,51.0,84.0
2014-06-08 08:19:44,1678825.0,movement,68.0,86.0
2014-06-08 08:19:47,1892771.0,movement,22.0,22.0
2014-06-08 08:19:48,1678825.0,movement,68.0,85.0
2014-06-08 08:19:49,1089191.0,movement,58.0,32.0
2014-06-08 08:19:49,141597.0,movement,69.0,85.0
2014-06-08 08:19:49,1427241.0,movement,50.0,83.0
2014-06-08 08:19:49,958301.0,movement,14.0,66.0
2014-06-08 08:19:52,1678825.0,movement,68.0,84.0
2014-06-08 08:19:55,1427241.0,movement,49.0,83.0
2014-06-08 08:19:55,1892771.0,movement,21.0,21.0
2014-06-08 08:19:56,141597.0,movement,68.0,84.0
2014-06-08 08:19:56,1678825.0,movement,68.0,83.0
2014-06-08 08:19:56,958301.0,movement,15.0,66.0
2014-06-08 08:19:58,1089191.0,movement,57.0,31.0
2014-06-08 08:20:00,1678825.0,movement,69.0,82.0
2014-06-08 08:20:01,1427241.0,movement,48.0,82.0
2014-06-08 08:20:03,141597.0,movement,69.0,83.0
2014-06-08 08:20:03,1892771.0,movement,22.0,20.0
2014-06-08 08:20:03,958301.0,movement,16.0,67.0
2014-06-08 08:20:04,1678825.0,movement,70.0,81.0
2014-06-08 08:20:07,1089191.0,movement,56.0,30.0
2014-06-08 08:20:07,1427241.0,movement,47.0,81.0
2014-06-08 08:20:08,1678825.0,movement,71.0,80.0
2014-06-08 08:20:10,141597.0,movement,70.0,82.0
2014-06-08 08:20:10,958301.0,movement,17.0,67.0
2014-06-08 08:20:11,1892771.0,movement,23.0,19.0
2014-06-08 08:20:12,1678825.0,movement,72.0,79.0
2014-06-08 08:20:13,1427241.0,movement,46.0,80.0
2014-06-08 08:20:16,1089191.0,movement,55.0,30.0
2014-06-08 08:20:16,1678825.0,movement,73.0,78.0
2014-06-08 08:20:17,141597.0,movement,71.0,81.0
2014-06-08 08:20:17,958301.0,movement,18.0,67.0
2014-06-08 08:20:19,1427241.0,movement,46.0,79.0
2014-06-08 08:20:19,1892771.0,movement,24.0,18.0
2014-06-08 08:20:20,1678825.0,movement,74.0,77.0
2014-06-08 08:20:24,141597.0,movement,72.0,80.0
2014-06-08 08:20:24,1678825.0,movement,75.0,76.0
2014-06-08 08:20:24,958301.0,movement,19.0,66.0
2014-06-08 08:20:25,1089191.0,movement,54.0,29.0
2014-06-08 08:20:25,1427241.0,movement,46.0,78.0
2014-06-08 08:20:27,1892771.0,movement,25.0,17.0
2014-06-08 08:20:28,1678825.0,movement,76.0,75.0
2014-06-08 08:20:31,141597.0,movement,72.0,79.0
2014-06-08 08:20:31,1427241.0,movement,45.0,77.0
2014-06-08 08:20:31,958301.0,movement,20.0,67.0
2014-06-08 08:20:32,1330734.0,check-in,63.0,99.0
2014-06-08 08:20:32,1678825.0,movement,77.0,74.0
2014-06-08 08:20:34,1089191.0,movement,53.0,30.0
